# height=80 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43, 47, 53, 59, 61, 67, 71, 73] params=7863
# u v
-2/35 0
-2/35 1
-2/35 -68/35
-2/35 -33/35
-2/35 -31/35
-2/35 -2/35
-2/35 -33/37
-2/35 -33/70
-1/35 0
-1/35 1
-1/35 -17/18
-1/35 -69/35
-1/35 -34/35
-1/35 -33/35
-1/35 -17/35
-1/35 -1/35
1/35 0
1/35 1
1/35 -18/17
1/35 -71/35
1/35 -37/35
1/35 -36/35
1/35 -18/35
1/35 1/35
2/35 0
2/35 1
2/35 -37/33
2/35 -72/35
2/35 -39/35
2/35 -37/35
2/35 2/35
2/35 -37/70
3/35 0
3/35 1
3/35 -19/16
3/35 -73/35
3/35 -41/35
3/35 -38/35
3/35 -19/35
3/35 3/35
4/35 0
4/35 1
4/35 -39/31
4/35 -74/35
4/35 -43/35
4/35 -39/35
4/35 4/35
4/35 -39/70
6/35 0
6/35 1
6/35 -41/29
6/35 -76/35
6/35 -47/35
6/35 -41/35
6/35 6/35
6/35 -41/70
8/35 0
8/35 1
8/35 -43/27
8/35 -78/35
8/35 -51/35
8/35 -43/35
8/35 8/35
8/35 -43/70
9/35 0
9/35 1
9/35 -22/13
9/35 -79/35
9/35 -53/35
9/35 -44/35
9/35 -22/35
9/35 9/35
11/35 0
11/35 1
11/35 -23/12
11/35 -57/35
11/35 -46/35
11/35 -23/35
11/35 11/35
12/35 0
12/35 1
12/35 -47/23
12/35 -59/35
12/35 -47/35
12/35 12/35
12/35 -47/70
13/35 0
13/35 1
13/35 -24/11
13/35 -61/35
13/35 -48/35
13/35 -24/35
13/35 13/35
16/35 0
16/35 1
16/35 -51/19
16/35 -67/35
16/35 -51/35
16/35 16/35
16/35 -51/70
17/35 0
17/35 1
17/35 -26/9
17/35 -69/35
17/35 -52/35
17/35 -26/35
17/35 17/35
18/35 0
18/35 1
18/35 -9/5
18/35 2/7
18/35 -53/17
18/35 -71/35
18/35 -53/35
18/35 18/35
18/35 -53/70
19/35 0
19/35 1
19/35 -27/8
19/35 -73/35
19/35 -54/35
19/35 -27/35
19/35 19/35
22/35 0
22/35 1
22/35 -57/13
22/35 -79/35
22/35 -57/35
22/35 22/35
22/35 -57/70
23/35 0
23/35 1
23/35 -29/6
23/35 -58/35
23/35 -29/35
23/35 23/35
24/35 0
24/35 1
24/35 -59/11
24/35 -59/35
24/35 24/35
24/35 -59/70
26/35 0
26/35 1
26/35 -61/9
26/35 -61/35
26/35 26/35
26/35 -61/70
27/35 0
27/35 1
27/35 -31/4
27/35 -62/35
27/35 -31/35
27/35 27/35
29/35 0
29/35 1
29/35 -32/3
29/35 -64/35
29/35 -32/35
29/35 29/35
31/35 0
31/35 1
31/35 -33/2
31/35 -66/35
31/35 -33/35
31/35 31/35
32/35 0
32/35 1
32/35 -67/3
32/35 -67/35
32/35 32/35
32/35 -67/70
33/35 -34
33/35 0
33/35 1
33/35 -68/35
33/35 -34/35
33/35 33/35
34/35 -69
34/35 0
34/35 1
34/35 -69/35
34/35 34/35
34/35 -69/70
36/35 0
36/35 1
36/35 71
36/35 -71/35
36/35 36/35
36/35 -71/70
37/35 0
37/35 1
37/35 36
37/35 -72/35
37/35 -36/35
37/35 37/35
38/35 0
38/35 1
38/35 73/3
38/35 -73/35
38/35 38/35
38/35 -73/70
39/35 0
39/35 1
39/35 37/2
39/35 -74/35
39/35 -37/35
39/35 39/35
41/35 0
41/35 1
41/35 38/3
41/35 -76/35
41/35 -38/35
41/35 41/35
43/35 0
43/35 1
43/35 39/4
43/35 -78/35
43/35 -39/35
43/35 43/35
44/35 0
44/35 1
44/35 79/9
44/35 -79/35
44/35 44/35
44/35 -79/70
46/35 0
46/35 1
46/35 46/35
47/35 0
47/35 1
47/35 41/6
47/35 -41/35
47/35 47/35
48/35 0
48/35 1
48/35 48/35
51/35 0
51/35 1
51/35 43/8
51/35 -43/35
51/35 51/35
52/35 0
52/35 1
52/35 52/35
53/35 0
53/35 1
53/35 44/9
53/35 -44/35
53/35 53/35
54/35 0
54/35 1
54/35 54/35
57/35 0
57/35 1
57/35 46/11
57/35 -46/35
57/35 57/35
58/35 0
58/35 1
58/35 58/35
59/35 0
59/35 1
59/35 47/12
59/35 -47/35
59/35 59/35
61/35 0
61/35 1
61/35 48/13
61/35 -48/35
61/35 61/35
62/35 0
62/35 1
62/35 62/35
64/35 0
64/35 1
64/35 64/35
66/35 0
66/35 1
66/35 66/35
67/35 0
67/35 1
67/35 51/16
67/35 -51/35
67/35 67/35
68/35 0
68/35 1
68/35 68/35
69/35 0
69/35 1
69/35 52/17
69/35 -52/35
69/35 69/35
71/35 0
71/35 1
71/35 53/18
71/35 -53/35
71/35 71/35
72/35 0
72/35 1
72/35 72/35
73/35 0
73/35 1
73/35 54/19
73/35 -54/35
73/35 73/35
74/35 0
74/35 1
74/35 74/35
76/35 0
76/35 1
76/35 3/11
76/35 76/35
78/35 0
78/35 1
78/35 78/35
79/35 0
79/35 1
79/35 57/22
79/35 -57/35
79/35 79/35
-79/36 0
-79/36 1
-79/36 61/18
-79/36 -79/36
-79/36 7/36
-79/36 43/36
-79/36 43/72
-77/36 0
-77/36 1
-77/36 59/18
-77/36 -77/36
-77/36 5/36
-77/36 41/36
-77/36 41/72
-73/36 0
-73/36 1
-73/36 55/18
-73/36 -73/36
-73/36 1/36
-73/36 37/36
-73/36 37/72
-71/36 0
-71/36 1
-71/36 53/18
-71/36 -71/36
-71/36 -1/36
-71/36 35/36
-71/36 35/72
-67/36 0
-67/36 1
-67/36 49/18
-67/36 -67/36
-67/36 -5/36
-67/36 31/36
-67/36 31/72
-65/36 0
-65/36 1
-65/36 47/18
-65/36 -65/36
-65/36 -7/36
-65/36 29/36
-65/36 29/72
-61/36 0
-61/36 1
-61/36 43/18
-61/36 -61/36
-61/36 -11/36
-61/36 25/36
-61/36 25/72
-59/36 0
-59/36 1
-59/36 41/18
-59/36 -59/36
-59/36 -13/36
-59/36 23/36
-59/36 23/72
-55/36 0
-55/36 1
-55/36 37/18
-55/36 -55/36
-55/36 -17/36
-55/36 19/36
-55/36 19/72
-53/36 0
-53/36 1
-53/36 35/18
-53/36 -53/36
-53/36 -19/36
-53/36 17/36
-53/36 17/72
-49/36 0
-49/36 1
-49/36 31/18
-49/36 -49/36
-49/36 -23/36
-49/36 13/36
-49/36 13/72
-47/36 0
-47/36 1
-47/36 29/18
-47/36 -47/36
-47/36 -25/36
-47/36 11/36
-47/36 11/72
-43/36 0
-43/36 1
-43/36 25/18
-43/36 -43/36
-43/36 -29/36
-43/36 7/36
-43/36 7/72
-43/36 7/79
-41/36 0
-41/36 1
-41/36 23/18
-41/36 -41/36
-41/36 -31/36
-41/36 5/36
-41/36 5/72
-41/36 5/77
-37/36 0
-37/36 1
-37/36 19/18
-37/36 -37/36
-37/36 -35/36
-37/36 1/36
-37/36 1/72
-37/36 1/73
-35/36 0
-35/36 1
-35/36 17/18
-35/36 -37/36
-35/36 -35/36
-35/36 -1/36
-35/36 -1/71
-35/36 -1/72
-31/36 0
-31/36 1
-31/36 13/18
-31/36 -41/36
-31/36 -31/36
-31/36 -5/36
-31/36 -5/67
-31/36 -5/72
-29/36 0
-29/36 1
-29/36 11/18
-29/36 -43/36
-29/36 -29/36
-29/36 -7/36
-29/36 -7/65
-29/36 -7/72
-25/36 0
-25/36 1
-25/36 7/18
-25/36 -47/36
-25/36 -25/36
-25/36 -11/36
-25/36 -11/61
-25/36 -11/72
-23/36 0
-23/36 1
-23/36 5/18
-23/36 -49/36
-23/36 -23/36
-23/36 -13/36
-23/36 -13/59
-23/36 -13/72
-19/36 0
-19/36 1
-19/36 1/18
-19/36 -53/36
-19/36 -19/36
-19/36 -17/36
-19/36 -17/55
-19/36 -17/72
-17/36 0
-17/36 1
-17/36 -1/18
-17/36 -55/36
-17/36 -19/36
-17/36 -17/36
-17/36 -19/53
-17/36 -19/72
-13/36 0
-13/36 1
-13/36 -5/18
-13/36 -59/36
-13/36 -23/36
-13/36 -13/36
-13/36 -23/49
-13/36 -23/72
-11/36 0
-11/36 1
-11/36 -7/18
-11/36 -61/36
-11/36 -25/36
-11/36 -11/36
-11/36 -25/47
-11/36 -25/72
-7/36 0
-7/36 1
-7/36 -11/18
-7/36 -65/36
-7/36 -29/36
-7/36 -7/36
-7/36 -29/43
-7/36 -29/72
-5/36 0
-5/36 1
-5/36 -13/18
-5/36 -67/36
-5/36 -31/36
-5/36 -5/36
-5/36 -31/41
-5/36 -31/72
-1/36 0
-1/36 1
-1/36 -17/18
-1/36 -71/36
-1/36 -35/36
-1/36 -1/36
-1/36 -35/37
-1/36 -35/72
1/36 0
1/36 1
1/36 -19/18
1/36 -37/35
1/36 -73/36
1/36 -37/36
1/36 1/36
1/36 -37/72
5/36 0
5/36 1
5/36 -5/4
5/36 1/9
5/36 -23/18
5/36 -41/31
5/36 -77/36
5/36 -41/36
5/36 5/36
5/36 -41/72
7/36 0
7/36 1
7/36 -25/18
7/36 -43/29
7/36 -79/36
7/36 -43/36
7/36 7/36
7/36 -43/72
11/36 0
11/36 1
11/36 -29/18
11/36 -47/25
11/36 -47/36
11/36 11/36
11/36 -47/72
13/36 0
13/36 1
13/36 -31/18
13/36 -49/23
13/36 -49/36
13/36 13/36
13/36 -49/72
17/36 0
17/36 1
17/36 -35/18
17/36 -53/19
17/36 -53/36
17/36 17/36
17/36 -53/72
19/36 0
19/36 1
19/36 -55/17
19/36 -37/18
19/36 -55/36
19/36 19/36
19/36 -55/72
23/36 0
23/36 1
23/36 -59/13
23/36 -41/18
23/36 -59/36
23/36 23/36
23/36 -59/72
25/36 0
25/36 1
25/36 -61/11
25/36 -43/18
25/36 -61/36
25/36 25/36
25/36 -61/72
29/36 0
29/36 1
29/36 -65/7
29/36 -47/18
29/36 -65/36
29/36 29/36
29/36 -65/72
31/36 0
31/36 1
31/36 -67/5
31/36 -49/18
31/36 -67/36
31/36 31/36
31/36 -67/72
35/36 -71
35/36 0
35/36 1
35/36 -53/18
35/36 -71/36
35/36 35/36
35/36 -71/72
37/36 0
37/36 1
37/36 73
37/36 -55/18
37/36 -73/36
37/36 37/36
37/36 -73/72
41/36 0
41/36 1
41/36 77/5
41/36 -59/18
41/36 -77/36
41/36 41/36
41/36 -77/72
43/36 0
43/36 1
43/36 79/7
43/36 -61/18
43/36 -79/36
43/36 43/36
43/36 -79/72
47/36 0
47/36 1
47/36 -65/18
47/36 47/36
49/36 0
49/36 1
49/36 -67/18
49/36 49/36
53/36 0
53/36 1
53/36 -71/18
53/36 53/36
55/36 0
55/36 1
55/36 -73/18
55/36 55/36
59/36 0
59/36 1
59/36 -77/18
59/36 59/36
61/36 0
61/36 1
61/36 -79/18
61/36 61/36
65/36 0
65/36 1
65/36 65/36
67/36 0
67/36 1
67/36 67/36
71/36 0
71/36 1
71/36 71/36
73/36 0
73/36 1
73/36 73/36
77/36 0
77/36 1
77/36 77/36
79/36 0
79/36 1
79/36 79/36
-80/37 0
-80/37 1
-80/37 -80/37
-80/37 6/37
-80/37 43/37
-80/37 43/74
-79/37 0
-79/37 1
-79/37 -79/37
-79/37 5/37
-79/37 21/37
-79/37 42/37
-79/37 21/58
-78/37 0
-78/37 1
-78/37 -78/37
-78/37 4/37
-78/37 41/37
-78/37 41/74
-77/37 0
-77/37 1
-77/37 -77/37
-77/37 3/37
-77/37 20/37
-77/37 40/37
-77/37 20/57
-76/37 0
-76/37 1
-76/37 -76/37
-76/37 2/37
-76/37 39/37
-76/37 39/74
-75/37 0
-75/37 1
-75/37 -75/37
-75/37 1/37
-75/37 19/37
-75/37 38/37
-75/37 19/56
-73/37 0
-73/37 1
-73/37 -73/37
-73/37 -1/37
-73/37 18/37
-73/37 36/37
-73/37 18/55
-72/37 0
-72/37 1
-72/37 -72/37
-72/37 -2/37
-72/37 35/37
-72/37 35/74
-71/37 0
-71/37 1
-71/37 -71/37
-71/37 -3/37
-71/37 17/37
-71/37 34/37
-71/37 17/54
-70/37 0
-70/37 1
-70/37 -70/37
-70/37 -4/37
-70/37 33/37
-70/37 33/74
-69/37 0
-69/37 1
-69/37 -69/37
-69/37 -5/37
-69/37 16/37
-69/37 32/37
-69/37 16/53
-68/37 0
-68/37 1
-68/37 -68/37
-68/37 -6/37
-68/37 31/37
-68/37 31/74
-67/37 0
-67/37 1
-67/37 -67/37
-67/37 -7/37
-67/37 15/37
-67/37 30/37
-67/37 15/52
-66/37 0
-66/37 1
-66/37 -66/37
-66/37 -8/37
-66/37 29/37
-66/37 29/74
-65/37 0
-65/37 1
-65/37 -65/37
-65/37 -9/37
-65/37 14/37
-65/37 28/37
-65/37 14/51
-64/37 0
-64/37 1
-64/37 -64/37
-64/37 -10/37
-64/37 27/37
-64/37 27/74
-63/37 0
-63/37 1
-63/37 -63/37
-63/37 -11/37
-63/37 13/37
-63/37 26/37
-63/37 13/50
-62/37 0
-62/37 1
-62/37 -62/37
-62/37 -12/37
-62/37 25/37
-62/37 25/74
-61/37 0
-61/37 1
-61/37 -61/37
-61/37 -13/37
-61/37 12/37
-61/37 24/37
-61/37 12/49
-60/37 0
-60/37 1
-60/37 -60/37
-60/37 -14/37
-60/37 23/37
-60/37 23/74
-59/37 0
-59/37 1
-59/37 -59/37
-59/37 -15/37
-59/37 11/37
-59/37 22/37
-59/37 11/48
-58/37 0
-58/37 1
-58/37 -58/37
-58/37 -16/37
-58/37 21/37
-58/37 79/37
-58/37 21/74
-57/37 0
-57/37 1
-57/37 -57/37
-57/37 -17/37
-57/37 10/37
-57/37 20/37
-57/37 77/37
-57/37 10/47
-56/37 0
-56/37 1
-56/37 -56/37
-56/37 -18/37
-56/37 19/37
-56/37 75/37
-56/37 19/74
-55/37 0
-55/37 1
-55/37 -55/37
-55/37 -19/37
-55/37 9/37
-55/37 18/37
-55/37 73/37
-55/37 9/46
-54/37 0
-54/37 1
-54/37 -54/37
-54/37 -20/37
-54/37 17/37
-54/37 71/37
-54/37 17/74
-53/37 0
-53/37 1
-53/37 -53/37
-53/37 -21/37
-53/37 8/37
-53/37 16/37
-53/37 69/37
-53/37 8/45
-52/37 0
-52/37 1
-52/37 -52/37
-52/37 -22/37
-52/37 15/37
-52/37 67/37
-52/37 15/74
-51/37 0
-51/37 1
-51/37 -51/37
-51/37 -23/37
-51/37 7/37
-51/37 14/37
-51/37 65/37
-51/37 7/44
-50/37 0
-50/37 1
-50/37 -50/37
-50/37 -24/37
-50/37 13/37
-50/37 63/37
-50/37 13/74
-49/37 0
-49/37 1
-49/37 -49/37
-49/37 -25/37
-49/37 6/37
-49/37 12/37
-49/37 61/37
-49/37 6/43
-48/37 0
-48/37 1
-48/37 -48/37
-48/37 -26/37
-48/37 11/37
-48/37 59/37
-48/37 11/74
-47/37 0
-47/37 1
-47/37 -47/37
-47/37 -27/37
-47/37 5/37
-47/37 10/37
-47/37 57/37
-47/37 5/42
-46/37 0
-46/37 1
-46/37 -46/37
-46/37 -28/37
-46/37 9/37
-46/37 55/37
-46/37 9/74
-45/37 0
-45/37 1
-45/37 -45/37
-45/37 -29/37
-45/37 4/37
-45/37 8/37
-45/37 53/37
-45/37 4/41
-44/37 0
-44/37 1
-44/37 -44/37
-44/37 -30/37
-44/37 7/37
-44/37 51/37
-44/37 7/74
-43/37 0
-43/37 1
-43/37 -43/37
-43/37 -31/37
-43/37 3/37
-43/37 6/37
-43/37 49/37
-43/37 3/40
-42/37 0
-42/37 1
-42/37 -42/37
-42/37 -32/37
-42/37 5/37
-42/37 47/37
-42/37 5/74
-42/37 5/79
-41/37 0
-41/37 1
-41/37 -41/37
-41/37 -33/37
-41/37 2/37
-41/37 4/37
-41/37 45/37
-41/37 2/39
-40/37 0
-40/37 1
-40/37 -40/37
-40/37 -34/37
-40/37 3/37
-40/37 43/37
-40/37 3/74
-40/37 3/77
-39/37 0
-39/37 1
-39/37 -39/37
-39/37 -35/37
-39/37 1/37
-39/37 2/37
-39/37 41/37
-39/37 1/38
-38/37 0
-38/37 1
-38/37 -38/37
-38/37 -36/37
-38/37 1/37
-38/37 39/37
-38/37 1/74
-38/37 1/75
-36/37 0
-36/37 1
-36/37 -38/37
-36/37 -36/37
-36/37 -1/37
-36/37 35/37
-36/37 -1/73
-36/37 -1/74
-35/37 0
-35/37 1
-35/37 -1/36
-35/37 -39/37
-35/37 -35/37
-35/37 -2/37
-35/37 -1/37
-35/37 33/37
-34/37 0
-34/37 1
-34/37 -40/37
-34/37 -34/37
-34/37 -3/37
-34/37 31/37
-34/37 -3/71
-34/37 -3/74
-33/37 0
-33/37 1
-33/37 -2/35
-33/37 -41/37
-33/37 -33/37
-33/37 -4/37
-33/37 -2/37
-33/37 29/37
-32/37 0
-32/37 1
-32/37 -42/37
-32/37 -32/37
-32/37 -5/37
-32/37 27/37
-32/37 -5/69
-32/37 -5/74
-31/37 0
-31/37 1
-31/37 -3/34
-31/37 -43/37
-31/37 -31/37
-31/37 -6/37
-31/37 -3/37
-31/37 25/37
-30/37 0
-30/37 1
-30/37 -44/37
-30/37 -30/37
-30/37 -7/37
-30/37 23/37
-30/37 -7/67
-30/37 -7/74
-29/37 0
-29/37 1
-29/37 -4/33
-29/37 -45/37
-29/37 -29/37
-29/37 -8/37
-29/37 -4/37
-29/37 21/37
-28/37 0
-28/37 1
-28/37 -46/37
-28/37 -28/37
-28/37 -9/37
-28/37 19/37
-28/37 -9/65
-28/37 -9/74
-27/37 0
-27/37 1
-27/37 -5/32
-27/37 -47/37
-27/37 -27/37
-27/37 -10/37
-27/37 -5/37
-27/37 17/37
-26/37 0
-26/37 1
-26/37 -48/37
-26/37 -26/37
-26/37 -11/37
-26/37 15/37
-26/37 -11/63
-26/37 -11/74
-25/37 0
-25/37 1
-25/37 -6/31
-25/37 -49/37
-25/37 -25/37
-25/37 -12/37
-25/37 -6/37
-25/37 13/37
-24/37 0
-24/37 1
-24/37 -50/37
-24/37 -24/37
-24/37 -13/37
-24/37 11/37
-24/37 -13/61
-24/37 -13/74
-23/37 0
-23/37 1
-23/37 -7/30
-23/37 -51/37
-23/37 -23/37
-23/37 -14/37
-23/37 -7/37
-23/37 9/37
-22/37 0
-22/37 1
-22/37 -52/37
-22/37 -22/37
-22/37 -15/37
-22/37 7/37
-22/37 -15/59
-22/37 -15/74
-21/37 0
-21/37 1
-21/37 -8/29
-21/37 -53/37
-21/37 -21/37
-21/37 -16/37
-21/37 -8/37
-21/37 5/37
-20/37 0
-20/37 1
-20/37 -54/37
-20/37 -20/37
-20/37 -17/37
-20/37 3/37
-20/37 -17/57
-20/37 -17/74
-19/37 0
-19/37 1
-19/37 -9/28
-19/37 -55/37
-19/37 -19/37
-19/37 -18/37
-19/37 -9/37
-19/37 1/37
-18/37 0
-18/37 1
-18/37 -56/37
-18/37 -19/37
-18/37 -18/37
-18/37 -1/37
-18/37 -19/55
-18/37 -19/74
-17/37 0
-17/37 1
-17/37 -10/27
-17/37 -57/37
-17/37 -20/37
-17/37 -17/37
-17/37 -10/37
-17/37 -3/37
-16/37 0
-16/37 1
-16/37 -58/37
-16/37 -21/37
-16/37 -16/37
-16/37 -5/37
-16/37 -21/53
-16/37 -21/74
-15/37 0
-15/37 1
-15/37 -11/26
-15/37 -59/37
-15/37 -22/37
-15/37 -15/37
-15/37 -11/37
-15/37 -7/37
-14/37 0
-14/37 1
-14/37 -60/37
-14/37 -23/37
-14/37 -14/37
-14/37 -9/37
-14/37 -23/51
-14/37 -23/74
-13/37 0
-13/37 1
-13/37 -12/25
-13/37 -61/37
-13/37 -24/37
-13/37 -13/37
-13/37 -12/37
-13/37 -11/37
-12/37 0
-12/37 1
-12/37 -62/37
-12/37 -25/37
-12/37 -13/37
-12/37 -12/37
-12/37 -25/49
-12/37 -25/74
-11/37 0
-11/37 1
-11/37 -13/24
-11/37 -63/37
-11/37 -26/37
-11/37 -15/37
-11/37 -13/37
-11/37 -11/37
-10/37 0
-10/37 1
-10/37 -64/37
-10/37 -27/37
-10/37 -17/37
-10/37 -10/37
-10/37 -27/47
-10/37 -27/74
-9/37 0
-9/37 1
-9/37 -14/23
-9/37 -65/37
-9/37 -28/37
-9/37 -19/37
-9/37 -14/37
-9/37 -9/37
-8/37 0
-8/37 1
-8/37 -66/37
-8/37 -29/37
-8/37 -21/37
-8/37 -8/37
-8/37 -29/45
-8/37 -29/74
-7/37 0
-7/37 1
-7/37 -15/22
-7/37 -67/37
-7/37 -30/37
-7/37 -23/37
-7/37 -15/37
-7/37 -7/37
-6/37 0
-6/37 1
-6/37 -68/37
-6/37 -31/37
-6/37 -25/37
-6/37 -6/37
-6/37 -31/43
-6/37 -31/74
-5/37 0
-5/37 1
-5/37 -16/21
-5/37 -69/37
-5/37 -32/37
-5/37 -27/37
-5/37 -16/37
-5/37 -5/37
-4/37 0
-4/37 1
-4/37 -70/37
-4/37 -33/37
-4/37 -29/37
-4/37 -4/37
-4/37 -33/41
-4/37 -33/74
-3/37 0
-3/37 1
-3/37 -17/20
-3/37 -71/37
-3/37 -34/37
-3/37 -31/37
-3/37 -17/37
-3/37 -3/37
-2/37 0
-2/37 1
-2/37 -72/37
-2/37 -35/37
-2/37 -33/37
-2/37 -2/37
-2/37 -35/39
-2/37 -35/74
-1/37 0
-1/37 1
-1/37 -18/19
-1/37 -73/37
-1/37 -36/37
-1/37 -35/37
-1/37 -18/37
-1/37 -1/37
1/37 0
1/37 1
1/37 -19/18
1/37 -75/37
1/37 -39/37
1/37 -38/37
1/37 -19/37
1/37 1/37
2/37 0
2/37 1
2/37 -39/35
2/37 -76/37
2/37 -41/37
2/37 -39/37
2/37 2/37
2/37 -39/74
3/37 0
3/37 1
3/37 -20/17
3/37 -77/37
3/37 -43/37
3/37 -40/37
3/37 -20/37
3/37 3/37
4/37 0
4/37 1
4/37 -41/33
4/37 -78/37
4/37 -45/37
4/37 -41/37
4/37 4/37
4/37 -41/74
5/37 0
5/37 1
5/37 -21/16
5/37 -79/37
5/37 -47/37
5/37 -42/37
5/37 -21/37
5/37 5/37
6/37 0
6/37 1
6/37 -43/31
6/37 -80/37
6/37 -49/37
6/37 -43/37
6/37 6/37
6/37 -43/74
7/37 0
7/37 1
7/37 -22/15
7/37 -51/37
7/37 -44/37
7/37 -22/37
7/37 7/37
8/37 0
8/37 1
8/37 -45/29
8/37 -53/37
8/37 -45/37
8/37 8/37
8/37 -45/74
9/37 0
9/37 1
9/37 -23/14
9/37 -55/37
9/37 -46/37
9/37 -23/37
9/37 9/37
10/37 0
10/37 1
10/37 -47/27
10/37 -57/37
10/37 -47/37
10/37 10/37
10/37 -47/74
11/37 0
11/37 1
11/37 -24/13
11/37 -59/37
11/37 -48/37
11/37 -24/37
11/37 11/37
12/37 0
12/37 1
12/37 -49/25
12/37 -61/37
12/37 -49/37
12/37 12/37
12/37 -49/74
13/37 0
13/37 1
13/37 -25/12
13/37 -63/37
13/37 -50/37
13/37 -25/37
13/37 13/37
14/37 0
14/37 1
14/37 -51/23
14/37 -65/37
14/37 -51/37
14/37 14/37
14/37 -51/74
15/37 0
15/37 1
15/37 -26/11
15/37 -67/37
15/37 -52/37
15/37 -26/37
15/37 15/37
16/37 0
16/37 1
16/37 -53/21
16/37 -69/37
16/37 -53/37
16/37 16/37
16/37 -53/74
17/37 0
17/37 1
17/37 -27/10
17/37 -71/37
17/37 -54/37
17/37 -27/37
17/37 17/37
18/37 0
18/37 1
18/37 -55/19
18/37 -73/37
18/37 -55/37
18/37 18/37
18/37 -55/74
19/37 0
19/37 1
19/37 -28/9
19/37 -75/37
19/37 -56/37
19/37 -28/37
19/37 19/37
20/37 0
20/37 1
20/37 -57/17
20/37 -77/37
20/37 -57/37
20/37 20/37
20/37 -57/74
21/37 0
21/37 1
21/37 -29/8
21/37 -79/37
21/37 -58/37
21/37 -29/37
21/37 21/37
22/37 0
22/37 1
22/37 -59/15
22/37 -59/37
22/37 22/37
22/37 -59/74
23/37 0
23/37 1
23/37 -30/7
23/37 -60/37
23/37 -30/37
23/37 23/37
24/37 0
24/37 1
24/37 -61/13
24/37 -61/37
24/37 24/37
24/37 -61/74
25/37 0
25/37 1
25/37 -31/6
25/37 -62/37
25/37 -31/37
25/37 25/37
26/37 0
26/37 1
26/37 -63/11
26/37 -63/37
26/37 26/37
26/37 -63/74
27/37 0
27/37 1
27/37 -32/5
27/37 -64/37
27/37 -32/37
27/37 27/37
28/37 0
28/37 1
28/37 -65/9
28/37 -65/37
28/37 28/37
28/37 -65/74
29/37 0
29/37 1
29/37 -33/4
29/37 -66/37
29/37 -33/37
29/37 29/37
30/37 0
30/37 1
30/37 -67/7
30/37 -67/37
30/37 30/37
30/37 -67/74
31/37 0
31/37 1
31/37 -34/3
31/37 -68/37
31/37 -34/37
31/37 31/37
32/37 0
32/37 1
32/37 -69/5
32/37 -69/37
32/37 32/37
32/37 -69/74
33/37 0
33/37 1
33/37 -35/2
33/37 -70/37
33/37 -35/37
33/37 33/37
34/37 0
34/37 1
34/37 -71/3
34/37 -71/37
34/37 34/37
34/37 -71/74
35/37 -36
35/37 0
35/37 1
35/37 -72/37
35/37 -36/37
35/37 35/37
36/37 -73
36/37 0
36/37 1
36/37 -73/37
36/37 36/37
36/37 -73/74
38/37 0
38/37 1
38/37 75
38/37 -75/37
38/37 38/37
38/37 -75/74
39/37 0
39/37 1
39/37 38
39/37 -76/37
39/37 -38/37
39/37 39/37
40/37 0
40/37 1
40/37 77/3
40/37 -77/37
40/37 40/37
40/37 -77/74
41/37 0
41/37 1
41/37 39/2
41/37 -78/37
41/37 -39/37
41/37 41/37
42/37 0
42/37 1
42/37 79/5
42/37 -79/37
42/37 42/37
42/37 -79/74
43/37 0
43/37 1
43/37 40/3
43/37 -80/37
43/37 -40/37
43/37 43/37
44/37 0
44/37 1
44/37 44/37
45/37 0
45/37 1
45/37 41/4
45/37 -41/37
45/37 45/37
46/37 0
46/37 1
46/37 46/37
47/37 0
47/37 1
47/37 42/5
47/37 -42/37
47/37 47/37
48/37 0
48/37 1
48/37 48/37
49/37 0
49/37 1
49/37 43/6
49/37 -43/37
49/37 49/37
50/37 0
50/37 1
50/37 50/37
51/37 0
51/37 1
51/37 44/7
51/37 -44/37
51/37 51/37
52/37 0
52/37 1
52/37 52/37
53/37 0
53/37 1
53/37 45/8
53/37 -45/37
53/37 53/37
54/37 0
54/37 1
54/37 54/37
55/37 0
55/37 1
55/37 46/9
55/37 -46/37
55/37 55/37
56/37 0
56/37 1
56/37 56/37
57/37 0
57/37 1
57/37 47/10
57/37 -47/37
57/37 57/37
58/37 0
58/37 1
58/37 58/37
59/37 0
59/37 1
59/37 48/11
59/37 -48/37
59/37 59/37
60/37 0
60/37 1
60/37 60/37
61/37 0
61/37 1
61/37 49/12
61/37 -49/37
61/37 61/37
62/37 0
62/37 1
62/37 62/37
63/37 0
63/37 1
63/37 50/13
63/37 -50/37
63/37 63/37
64/37 0
64/37 1
64/37 64/37
65/37 0
65/37 1
65/37 51/14
65/37 -51/37
65/37 65/37
66/37 0
66/37 1
66/37 66/37
67/37 0
67/37 1
67/37 52/15
67/37 -52/37
67/37 67/37
68/37 0
68/37 1
68/37 68/37
69/37 0
69/37 1
69/37 53/16
69/37 -53/37
69/37 69/37
70/37 0
70/37 1
70/37 70/37
71/37 0
71/37 1
71/37 54/17
71/37 -54/37
71/37 71/37
72/37 0
72/37 1
72/37 72/37
73/37 0
73/37 1
73/37 55/18
73/37 -55/37
73/37 73/37
75/37 0
75/37 1
75/37 56/19
75/37 -56/37
75/37 75/37
76/37 0
76/37 1
76/37 76/37
77/37 0
77/37 1
77/37 57/20
77/37 -57/37
77/37 77/37
78/37 0
78/37 1
78/37 78/37
79/37 0
79/37 1
79/37 58/21
79/37 -58/37
79/37 79/37
80/37 0
80/37 1
