# height=80 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43] params=7863
# u v
-14/9 -14/9
-14/9 -4/9
-14/9 5/9
-14/9 19/9
-14/9 5/18
-14/9 5/23
-14/9 60/29
-14/9 77/58
-14/9 -21/74
-13/9 0
-13/9 1
-13/9 -13/9
-13/9 -5/9
-13/9 2/9
-13/9 4/9
-13/9 17/9
-13/9 2/11
-13/9 -7/31
-13/9 -17/37
-13/9 -70/57
-13/9 -67/62
-11/9 0
-11/9 1
-11/9 -11/9
-11/9 -7/9
-11/9 1/9
-11/9 2/9
-11/9 13/9
-11/9 1/10
-11/9 -56/29
-11/9 53/74
-10/9 0
-10/9 1
-10/9 -10/9
-10/9 -8/9
-10/9 1/9
-10/9 11/9
-10/9 1/18
-10/9 1/19
-10/9 43/77
-8/9 0
-8/9 1
-8/9 -10/9
-8/9 -8/9
-8/9 -1/9
-8/9 7/9
-8/9 -1/17
-8/9 -1/18
-8/9 47/42
-8/9 -23/70
-8/9 -41/71
-7/9 0
-7/9 1
-7/9 -1/8
-7/9 -11/9
-7/9 -7/9
-7/9 -2/9
-7/9 -1/9
-7/9 5/9
-7/9 -31/10
-7/9 -7/72
-7/9 -67/76
-5/9 0
-5/9 1
-5/9 -2/7
-5/9 -13/9
-5/9 -5/9
-5/9 -4/9
-5/9 -2/9
-5/9 1/9
-5/9 68/23
-5/9 -10/63
-4/9 0
-4/9 1
-4/9 -14/9
-4/9 -5/9
-4/9 -4/9
-4/9 -1/9
-4/9 -5/13
-4/9 -5/18
-4/9 31/69
-2/9 0
-2/9 1
-2/9 -16/9
-2/9 -7/9
-2/9 -5/9
-2/9 -2/9
-2/9 -7/11
-2/9 -7/18
-1/9 0
-1/9 1
-1/9 -4/5
-1/9 -17/9
-1/9 -8/9
-1/9 -7/9
-1/9 -4/9
-1/9 -1/9
-1/9 -4/45
1/9 0
1/9 1
1/9 -5/4
1/9 -19/9
1/9 -11/9
1/9 -10/9
1/9 -5/9
1/9 1/9
1/9 5/36
2/9 0
2/9 1
2/9 -11/7
2/9 -20/9
2/9 -13/9
2/9 -11/9
2/9 2/9
2/9 -11/18
2/9 22/63
4/9 0
4/9 1
4/9 -13/5
4/9 -22/9
4/9 -17/9
4/9 -13/9
4/9 4/9
4/9 -13/18
4/9 52/45
4/9 21/52
5/9 0
5/9 1
5/9 -7/2
5/9 -23/9
5/9 -19/9
5/9 -14/9
5/9 -7/9
5/9 5/9
5/9 35/18
5/9 29/41
5/9 24/49
7/9 -37
7/9 -8
7/9 0
7/9 1
7/9 -25/9
7/9 -23/9
7/9 -16/9
7/9 -8/9
7/9 7/9
7/9 56/9
7/9 -43/37
7/9 62/43
7/9 43/58
7/9 69/58
8/9 -17
8/9 0
8/9 1
8/9 -26/9
8/9 -25/9
8/9 -17/9
8/9 8/9
8/9 -17/18
8/9 5/31
8/9 80/37
8/9 -49/66
10/9 0
10/9 1
10/9 19
10/9 -29/9
10/9 -28/9
10/9 -19/9
10/9 10/9
10/9 -19/18
11/9 0
11/9 1
11/9 10
11/9 -31/9
11/9 -29/9
11/9 -20/9
11/9 -10/9
11/9 11/9
11/9 54/17
13/9 0
13/9 1
13/9 11/2
13/9 -35/9
13/9 -31/9
13/9 -22/9
13/9 -11/9
13/9 13/9
13/9 -66/19
13/9 -12/23
13/9 62/59
13/9 -17/61
14/9 0
14/9 1
14/9 23/5
14/9 -37/9
14/9 -32/9
14/9 -23/9
14/9 14/9
14/9 -23/18
16/9 0
16/9 1
16/9 25/7
16/9 -41/9
16/9 -34/9
16/9 -25/9
16/9 16/9
16/9 -25/18
16/9 55/24
17/9 0
17/9 1
17/9 13/4
17/9 -43/9
17/9 -35/9
17/9 -26/9
17/9 -13/9
17/9 17/9
17/9 19/29
17/9 31/43
17/9 70/43
19/9 0
19/9 1
19/9 14/5
19/9 58/7
19/9 -47/9
19/9 -37/9
19/9 -28/9
19/9 -14/9
19/9 19/9
19/9 27/41
19/9 -15/62
20/9 0
20/9 1
20/9 -61/2
20/9 -49/9
20/9 -38/9
20/9 -29/9
20/9 20/9
20/9 29/11
20/9 -29/18
20/9 -70/59
20/9 19/68
22/9 0
22/9 1
22/9 -53/9
22/9 -40/9
22/9 -31/9
22/9 22/9
22/9 31/13
22/9 -31/18
22/9 41/62
23/9 0
23/9 1
23/9 16/7
23/9 -55/9
23/9 -41/9
23/9 -32/9
23/9 -16/9
23/9 23/9
23/9 -51/31
23/9 -73/68
23/9 -73/75
25/9 0
25/9 1
25/9 17/8
25/9 -59/9
25/9 -43/9
25/9 -34/9
25/9 -17/9
25/9 25/9
25/9 18/35
25/9 77/58
25/9 25/76
26/9 0
26/9 1
26/9 -61/9
26/9 -44/9
26/9 -35/9
26/9 26/9
26/9 35/17
26/9 -35/18
28/9 0
28/9 1
28/9 51/2
28/9 -65/9
28/9 -46/9
28/9 -37/9
28/9 28/9
28/9 58/15
28/9 -37/18
28/9 37/19
28/9 73/43
28/9 26/61
28/9 -53/71
28/9 -68/77
29/9 0
29/9 1
29/9 15/4
29/9 -67/9
29/9 -47/9
29/9 -38/9
29/9 -19/9
29/9 29/9
29/9 19/10
29/9 19/42
29/9 2/55
29/9 -38/65
31/9 0
31/9 1
31/9 -71/9
31/9 -49/9
31/9 -40/9
31/9 -20/9
31/9 31/9
31/9 20/11
31/9 54/11
31/9 -44/29
31/9 -43/39
31/9 37/44
31/9 74/61
31/9 53/74
32/9 0
32/9 1
32/9 22/5
32/9 63/5
32/9 -73/9
32/9 -50/9
32/9 -41/9
32/9 32/9
32/9 -3/16
32/9 -41/18
32/9 41/23
32/9 -49/41
34/9 0
34/9 1
34/9 -77/9
34/9 -52/9
34/9 -43/9
34/9 34/9
34/9 -43/18
34/9 43/25
34/9 -47/43
35/9 0
35/9 1
35/9 -79/9
35/9 -53/9
35/9 -44/9
35/9 -22/9
35/9 35/9
35/9 22/13
35/9 41/36
35/9 11/68
37/9 0
37/9 1
37/9 -55/9
37/9 -46/9
37/9 -23/9
37/9 37/9
37/9 23/14
37/9 -61/15
37/9 -48/25
37/9 -23/43
37/9 -47/45
37/9 -39/62
37/9 -76/69
37/9 -35/69
37/9 40/69
38/9 0
38/9 1
38/9 -56/9
38/9 -47/9
38/9 38/9
38/9 74/13
38/9 -47/18
38/9 47/29
38/9 26/49
38/9 43/58
40/9 0
40/9 1
40/9 -58/9
40/9 -49/9
40/9 40/9
40/9 -49/18
40/9 49/31
40/9 74/31
40/9 35/37
40/9 -23/58
40/9 -39/74
40/9 14/79
41/9 0
41/9 1
41/9 -59/9
41/9 -50/9
41/9 -25/9
41/9 41/9
41/9 25/16
41/9 49/23
41/9 1/24
41/9 -23/43
41/9 66/47
43/9 0
43/9 1
43/9 -61/9
43/9 -52/9
43/9 -26/9
43/9 43/9
43/9 -13/10
43/9 26/17
43/9 -28/29
43/9 -78/31
43/9 -41/39
43/9 -29/41
43/9 -68/63
43/9 -76/67
43/9 41/76
44/9 0
44/9 1
44/9 -3/4
44/9 -62/9
44/9 -53/9
44/9 44/9
44/9 -53/18
44/9 23/19
44/9 -33/29
44/9 53/35
44/9 -19/39
44/9 71/42
44/9 -67/43
44/9 -5/69
46/9 0
46/9 1
46/9 -64/9
46/9 -55/9
46/9 46/9
46/9 -55/18
46/9 55/37
46/9 -31/44
46/9 -43/76
47/9 0
47/9 1
47/9 -38/3
47/9 35/3
47/9 -65/9
47/9 -56/9
47/9 -28/9
47/9 47/9
47/9 58/9
47/9 28/19
47/9 -77/71
47/9 -77/74
49/9 0
49/9 1
49/9 -67/9
49/9 -58/9
49/9 -29/9
49/9 49/9
49/9 29/20
50/9 0
50/9 1
50/9 -68/9
50/9 -59/9
50/9 50/9
50/9 -59/18
50/9 -15/19
50/9 73/30
50/9 -79/31
50/9 27/34
50/9 -66/37
50/9 59/41
50/9 -31/43
50/9 64/43
50/9 29/79
52/9 0
52/9 1
52/9 64
52/9 -70/9
52/9 -61/9
52/9 52/9
52/9 -61/18
52/9 66/23
52/9 -14/29
52/9 -51/31
52/9 61/43
52/9 -23/59
52/9 69/62
52/9 23/74
53/9 0
53/9 1
53/9 -71/9
53/9 -62/9
53/9 -31/9
53/9 53/9
53/9 31/22
55/9 0
55/9 1
55/9 -73/9
55/9 -64/9
55/9 -32/9
55/9 55/9
55/9 56/19
55/9 32/23
55/9 66/59
55/9 -7/68
56/9 -8
56/9 0
56/9 1
56/9 -74/9
56/9 -65/9
56/9 7/9
56/9 56/9
56/9 51/13
56/9 -32/17
56/9 -65/18
56/9 -61/26
56/9 17/43
56/9 65/47
56/9 46/55
56/9 4/59
58/9 0
58/9 1
58/9 -38/3
58/9 -76/9
58/9 -67/9
58/9 47/9
58/9 58/9
58/9 -67/18
58/9 44/21
58/9 -38/25
58/9 43/29
58/9 -24/37
58/9 21/38
58/9 67/49
58/9 -41/53
58/9 -63/58
58/9 -65/62
58/9 57/68
58/9 -41/69
59/9 0
59/9 1
59/9 -77/9
59/9 -68/9
59/9 -34/9
59/9 59/9
59/9 34/25
59/9 -74/45
61/9 0
61/9 1
61/9 -79/9
61/9 -70/9
61/9 -35/9
61/9 61/9
61/9 35/26
61/9 37/70
62/9 0
62/9 1
62/9 -80/9
62/9 -71/9
62/9 62/9
62/9 -71/18
62/9 71/53
64/9 0
64/9 1
64/9 -73/9
64/9 64/9
64/9 -73/18
64/9 78/35
64/9 -23/47
64/9 73/55
65/9 0
65/9 1
65/9 -74/9
65/9 -37/9
65/9 65/9
65/9 -49/17
65/9 37/28
65/9 38/53
67/9 0
67/9 1
67/9 -76/9
67/9 -38/9
67/9 67/9
67/9 -21/19
67/9 38/29
67/9 37/58
67/9 31/76
68/9 0
68/9 1
68/9 -77/9
68/9 68/9
68/9 -77/18
68/9 77/59
68/9 -68/75
70/9 -28
70/9 0
70/9 1
70/9 -79/9
70/9 70/9
70/9 55/12
70/9 -79/18
70/9 2/19
70/9 62/29
70/9 -41/44
70/9 79/61
70/9 22/63
70/9 -31/71
71/9 0
71/9 1
71/9 -69/7
71/9 -80/9
71/9 -40/9
71/9 71/9
71/9 59/16
71/9 -51/31
71/9 40/31
71/9 74/33
71/9 -38/39
71/9 24/41
71/9 -38/43
71/9 61/63
71/9 35/78
73/9 0
73/9 1
73/9 -41/9
73/9 73/9
73/9 41/32
73/9 13/41
73/9 55/62
73/9 52/71
74/9 0
74/9 1
74/9 74/9
74/9 -17/25
74/9 -43/33
74/9 16/43
76/9 0
76/9 1
76/9 76/9
76/9 76/25
77/9 0
77/9 1
77/9 -43/9
77/9 77/9
77/9 -43/23
77/9 43/32
77/9 43/34
79/9 0
79/9 1
79/9 -44/9
79/9 79/9
79/9 44/35
80/9 0
80/9 1
80/9 80/9
80/9 65/62
-79/10 0
-79/10 1
-79/10 74/5
-79/10 -79/10
-79/10 59/10
-79/10 69/10
-79/10 69/20
-77/10 0
-77/10 1
-77/10 -23/2
-77/10 -5/4
-77/10 49/5
-77/10 72/5
-77/10 -77/10
-77/10 -31/10
-77/10 57/10
-77/10 67/10
-77/10 1/13
-77/10 -65/14
-77/10 37/17
-77/10 -75/19
-77/10 67/20
-77/10 69/31
-77/10 -73/38
-77/10 33/38
-77/10 64/39
-77/10 -57/41
-77/10 78/41
-77/10 -41/51
-77/10 5/51
-77/10 7/59
-77/10 76/65
-77/10 -35/79
-73/10 0
-73/10 1
-73/10 68/5
-73/10 -73/10
-73/10 53/10
-73/10 63/10
-73/10 63/20
-71/10 0
-71/10 1
-71/10 66/5
-71/10 -71/10
-71/10 51/10
-71/10 61/10
-71/10 61/20
-71/10 36/29
-69/10 0
-69/10 1
-69/10 64/5
-69/10 -69/10
-69/10 49/10
-69/10 59/10
-69/10 59/20
-69/10 69/28
-69/10 16/37
-69/10 37/42
-69/10 59/79
-67/10 0
-67/10 1
-67/10 62/5
-67/10 -67/10
-67/10 47/10
-67/10 57/10
-67/10 57/20
-67/10 -80/23
-67/10 -12/31
-67/10 59/36
-67/10 57/77
-63/10 0
-63/10 1
-63/10 7/2
-63/10 9/5
-63/10 58/5
-63/10 -63/10
-63/10 43/10
-63/10 53/10
-63/10 53/20
-63/10 -50/29
-63/10 -51/31
-63/10 -1/57
-63/10 29/60
-63/10 53/73
-63/10 -41/80
-61/10 0
-61/10 1
-61/10 56/5
-61/10 -61/10
-61/10 41/10
-61/10 51/10
-61/10 51/20
-61/10 51/71
-59/10 0
-59/10 1
-59/10 54/5
-59/10 -59/10
-59/10 39/10
-59/10 49/10
-59/10 49/20
-59/10 -13/29
-59/10 76/41
-59/10 7/47
-59/10 49/69
-59/10 53/74
-57/10 0
-57/10 1
-57/10 52/5
-57/10 -57/10
-57/10 37/10
-57/10 47/10
-57/10 47/20
-57/10 -56/59
-57/10 47/67
-57/10 75/74
-53/10 0
-53/10 1
-53/10 48/5
-53/10 -53/10
-53/10 33/10
-53/10 43/10
-53/10 43/20
-53/10 43/63
-53/10 -34/77
-51/10 0
-51/10 1
-51/10 46/5
-51/10 -51/10
-51/10 31/10
-51/10 41/10
-51/10 -54/13
-51/10 -33/13
-51/10 41/20
-51/10 -80/43
-51/10 -41/45
-51/10 41/61
-49/10 0
-49/10 1
-49/10 44/5
-49/10 -49/10
-49/10 29/10
-49/10 39/10
-49/10 39/20
-49/10 -33/43
-49/10 8/51
-49/10 39/59
-47/10 0
-47/10 1
-47/10 42/5
-47/10 -37/7
-47/10 -47/10
-47/10 27/10
-47/10 37/10
-47/10 37/20
-47/10 -17/27
-47/10 -25/43
-47/10 37/57
-43/10 0
-43/10 1
-43/10 38/5
-43/10 -43/10
-43/10 23/10
-43/10 33/10
-43/10 33/20
-43/10 21/43
-43/10 37/44
-43/10 33/53
-43/10 -69/74
-41/10 0
-41/10 1
-41/10 36/5
-41/10 -41/10
-41/10 21/10
-41/10 31/10
-41/10 31/20
-41/10 65/28
-41/10 -62/37
-41/10 31/51
-39/10 0
-39/10 1
-39/10 34/5
-39/10 -39/10
-39/10 19/10
-39/10 29/10
-39/10 29/20
-39/10 60/31
-39/10 -45/47
-39/10 29/49
-37/10 0
-37/10 1
-37/10 32/5
-37/10 -9/7
-37/10 -37/10
-37/10 17/10
-37/10 27/10
-37/10 27/20
-37/10 57/23
-37/10 -55/43
-37/10 27/47
-37/10 -47/57
-37/10 77/71
-33/10 0
-33/10 1
-33/10 28/5
-33/10 -33/10
-33/10 13/10
-33/10 23/10
-33/10 23/20
-33/10 -69/26
-33/10 23/43
-31/10 0
-31/10 1
-31/10 26/5
-31/10 49/5
-31/10 74/7
-31/10 -7/9
-31/10 -77/10
-31/10 -31/10
-31/10 11/10
-31/10 21/10
-31/10 7/13
-31/10 63/17
-31/10 21/20
-31/10 23/26
-31/10 21/41
-31/10 -27/43
-31/10 -74/53
-31/10 79/65
-31/10 34/69
-29/10 0
-29/10 1
-29/10 24/5
-29/10 -29/10
-29/10 9/10
-29/10 19/10
-29/10 19/20
-29/10 74/21
-29/10 19/39
-27/10 0
-27/10 1
-27/10 22/5
-27/10 -27/10
-27/10 7/10
-27/10 17/10
-27/10 17/20
-27/10 17/36
-27/10 17/37
-27/10 -11/62
-23/10 0
-23/10 1
-23/10 -55/3
-23/10 18/5
-23/10 58/7
-23/10 -23/10
-23/10 3/10
-23/10 13/10
-23/10 13/20
-23/10 -41/24
-23/10 13/33
-23/10 10/41
-23/10 -68/57
-23/10 -37/63
-23/10 7/68
-21/10 0
-21/10 1
-21/10 16/5
-21/10 -21/10
-21/10 1/10
-21/10 11/10
-21/10 11/20
-21/10 11/31
-21/10 33/37
-19/10 0
-19/10 1
-19/10 14/5
-19/10 -19/10
-19/10 -1/10
-19/10 9/10
-19/10 -70/13
-19/10 -14/17
-19/10 9/20
-19/10 45/22
-19/10 37/23
-19/10 -68/29
-19/10 9/29
-19/10 -38/37
-19/10 -51/41
-19/10 -53/43
-19/10 25/51
-19/10 -63/55
-19/10 -31/55
-19/10 -41/57
-19/10 56/61
-19/10 37/63
-19/10 66/71
-17/10 0
-17/10 1
-17/10 12/5
-17/10 -17/10
-17/10 -3/10
-17/10 7/10
-17/10 7/20
-17/10 7/27
-17/10 -7/37
-17/10 -18/77
-13/10 0
-13/10 1
-13/10 8/5
-13/10 43/9
-13/10 -13/10
-13/10 -7/10
-13/10 3/10
-13/10 -17/15
-13/10 79/18
-13/10 3/20
-13/10 3/23
-13/10 43/30
-13/10 19/31
-13/10 7/33
-13/10 -62/37
-13/10 -33/53
-11/10 0
-11/10 1
-11/10 6/5
-11/10 -11/10
-11/10 -9/10
-11/10 1/10
-11/10 1/20
-11/10 1/21
-11/10 -39/32
-11/10 -31/37
-11/10 -17/69
-9/10 0
-9/10 1
-9/10 4/5
-9/10 -11/10
-9/10 -9/10
-9/10 -1/10
-9/10 -1/19
-9/10 -1/20
-9/10 63/73
-9/10 53/74
-9/10 31/77
-9/10 69/77
-7/10 0
-7/10 1
-7/10 2/5
-7/10 -13/10
-7/10 -7/10
-7/10 -3/10
-7/10 -3/17
-7/10 -3/20
-7/10 28/57
-3/10 0
-3/10 1
-3/10 -2/5
-3/10 -17/10
-3/10 -7/10
-3/10 -3/10
-3/10 -7/13
-3/10 -7/20
-3/10 -28/43
-1/10 0
-1/10 1
-1/10 -4/5
-1/10 -19/10
-1/10 -9/10
-1/10 -1/10
-1/10 -9/11
-1/10 -9/20
-1/10 -55/64
1/10 0
1/10 1
1/10 -6/5
1/10 -11/9
1/10 -21/10
1/10 -11/10
1/10 1/10
1/10 -11/20
3/10 0
3/10 1
3/10 -3/2
3/10 65/2
3/10 -8/5
3/10 1/5
3/10 -13/7
3/10 -23/10
3/10 -13/10
3/10 3/10
3/10 -13/20
3/10 -38/31
3/10 39/70
7/10 0
7/10 1
7/10 -15/2
7/10 -17/3
7/10 -12/5
7/10 29/5
7/10 -27/10
7/10 -17/10
7/10 7/10
7/10 -17/20
7/10 -31/43
7/10 -31/51
9/10 -19
9/10 0
9/10 1
9/10 -14/5
9/10 -29/10
9/10 -19/10
9/10 9/10
9/10 -19/20
11/10 0
11/10 1
11/10 21
11/10 -16/5
11/10 -31/10
11/10 -21/10
11/10 11/10
11/10 54/19
11/10 -21/20
11/10 7/45
13/10 0
13/10 1
13/10 23/3
13/10 -18/5
13/10 -33/10
13/10 -23/10
13/10 13/10
13/10 -23/20
17/10 0
17/10 1
17/10 -22/5
17/10 27/7
17/10 -37/10
17/10 -27/10
17/10 17/10
17/10 -27/20
17/10 -69/53
17/10 -41/53
17/10 -23/58
17/10 55/58
17/10 -65/59
19/10 0
19/10 1
19/10 10/3
19/10 -24/5
19/10 29/9
19/10 -39/10
19/10 -29/10
19/10 19/10
19/10 -29/20
19/10 16/29
19/10 46/29
19/10 68/29
19/10 21/43
21/10 0
21/10 1
21/10 -26/5
21/10 -41/10
21/10 -31/10
21/10 21/10
21/10 31/11
21/10 -31/20
23/10 0
23/10 1
23/10 -28/5
23/10 -43/10
23/10 -33/10
23/10 23/10
23/10 33/13
23/10 -33/20
23/10 -26/29
27/10 0
27/10 1
27/10 -32/5
27/10 -47/10
27/10 -37/10
27/10 27/10
27/10 37/17
27/10 -37/20
27/10 19/45
29/10 0
29/10 1
29/10 -34/5
29/10 -49/10
29/10 -39/10
29/10 29/10
29/10 74/13
29/10 39/19
29/10 -39/20
29/10 59/20
29/10 77/31
29/10 -69/37
29/10 -43/37
29/10 33/74
29/10 70/79
31/10 0
31/10 1
31/10 -36/5
31/10 -51/10
31/10 -41/10
31/10 31/10
31/10 62/11
31/10 -41/20
31/10 41/21
31/10 -56/29
31/10 -1/32
31/10 37/35
31/10 -69/41
31/10 -51/41
31/10 -13/41
31/10 -9/41
31/10 17/58
31/10 -24/71
33/10 0
33/10 1
33/10 -38/5
33/10 -53/10
33/10 -43/10
33/10 33/10
33/10 -43/20
33/10 43/23
33/10 -80/43
33/10 -21/64
37/10 0
37/10 1
37/10 24
37/10 -42/5
37/10 -57/10
37/10 -47/10
37/10 37/10
37/10 -69/17
37/10 -47/20
37/10 -51/25
37/10 47/27
37/10 54/29
37/10 75/29
37/10 23/41
37/10 65/43
37/10 71/63
39/10 0
39/10 1
39/10 -44/5
39/10 -59/10
39/10 -49/10
39/10 39/10
39/10 -49/20
39/10 49/29
39/10 -7/54
41/10 0
41/10 1
41/10 43/2
41/10 -46/5
41/10 -61/10
41/10 -51/10
41/10 41/10
41/10 4/13
41/10 -55/18
41/10 5/19
41/10 -51/20
41/10 51/31
41/10 -33/37
41/10 -12/49
41/10 -51/53
41/10 68/73
41/10 51/74
41/10 79/74
41/10 -53/77
43/10 0
43/10 1
43/10 -77/5
43/10 -48/5
43/10 -63/10
43/10 -53/10
43/10 43/10
43/10 -53/20
43/10 -41/21
43/10 -17/21
43/10 -55/23
43/10 38/23
43/10 -11/27
43/10 -68/31
43/10 53/33
43/10 74/35
43/10 -69/37
43/10 -73/41
43/10 70/41
43/10 29/42
43/10 -19/49
43/10 -53/51
43/10 -23/52
43/10 -62/79
47/10 0
47/10 1
47/10 -52/5
47/10 -67/10
47/10 -57/10
47/10 47/10
47/10 -57/20
47/10 57/37
47/10 -35/54
49/10 0
49/10 1
49/10 -54/5
49/10 -69/10
49/10 -59/10
49/10 49/10
49/10 28/19
49/10 -59/20
49/10 -37/22
49/10 18/23
49/10 -21/37
49/10 59/39
49/10 60/43
51/10 0
51/10 1
51/10 -56/5
51/10 -71/10
51/10 -61/10
51/10 51/10
51/10 -61/20
51/10 8/29
51/10 -43/31
51/10 -29/31
51/10 74/35
51/10 -23/40
51/10 61/41
51/10 -52/53
51/10 20/59
51/10 46/65
53/10 0
53/10 1
53/10 -58/5
53/10 -73/10
53/10 -63/10
53/10 53/10
53/10 -63/20
53/10 -51/37
53/10 63/43
53/10 -31/66
53/10 29/78
53/10 56/79
53/10 -31/80
57/10 0
57/10 1
57/10 -62/5
57/10 -77/10
57/10 -67/10
57/10 57/10
57/10 -67/20
57/10 67/47
59/10 0
59/10 1
59/10 -64/5
59/10 -79/10
59/10 -69/10
59/10 59/10
59/10 -69/20
59/10 52/23
59/10 77/31
59/10 69/49
61/10 0
61/10 1
61/10 -66/5
61/10 -71/10
61/10 61/10
61/10 60/19
61/10 -71/20
61/10 -58/33
61/10 8/39
61/10 71/51
61/10 7/66
63/10 0
63/10 1
63/10 -68/5
63/10 -73/10
63/10 63/10
63/10 53/11
63/10 -56/17
63/10 -37/19
63/10 -29/19
63/10 -73/20
63/10 73/53
63/10 -59/68
67/10 0
67/10 1
67/10 -72/5
67/10 -77/10
67/10 67/10
67/10 -77/20
67/10 77/57
69/10 0
69/10 1
69/10 -74/5
69/10 -79/10
69/10 69/10
69/10 -79/20
69/10 -43/41
69/10 -43/55
69/10 79/59
71/10 0
71/10 1
71/10 -76/5
71/10 71/10
71/10 -47/27
71/10 -29/28
73/10 0
73/10 1
73/10 -78/5
73/10 73/10
73/10 -9/13
73/10 65/32
73/10 -13/37
73/10 13/47
73/10 -68/65
77/10 0
77/10 1
77/10 19/3
77/10 23/4
77/10 77/10
77/10 66/79
79/10 0
79/10 1
79/10 79/10
79/10 -19/36
79/10 49/58
-80/11 0
-80/11 1
-80/11 -80/11
-80/11 58/11
-80/11 69/11
-80/11 69/22
-80/11 37/32
-79/11 0
-79/11 1
-79/11 -79/11
-79/11 34/11
-79/11 57/11
-79/11 68/11
-79/11 -9/26
-79/11 -39/37
-79/11 34/45
-79/11 63/65
-78/11 0
-78/11 1
-78/11 -78/11
-78/11 56/11
-78/11 67/11
-78/11 71/19
-78/11 67/22
-78/11 -12/37
-78/11 -61/41
-78/11 -23/47
-78/11 -38/49
-78/11 -73/56
-76/11 0
-76/11 1
-76/11 -76/11
-76/11 54/11
-76/11 65/11
-76/11 65/22
-76/11 -63/37
-75/11 0
-75/11 1
-75/11 74/5
-75/11 -75/11
-75/11 32/11
-75/11 53/11
-75/11 64/11
-75/11 37/14
-75/11 69/32
-75/11 32/43
-75/11 -58/61
-75/11 -53/62
-75/11 51/79
-75/11 -29/80
-74/11 0
-74/11 1
-74/11 -74/11
-74/11 52/11
-74/11 63/11
-74/11 63/22
-74/11 -41/28
-74/11 -74/45
-74/11 -49/50
-74/11 54/77
-73/11 0
-73/11 1
-73/11 -73/11
-73/11 31/11
-73/11 51/11
-73/11 62/11
-73/11 31/42
-72/11 0
-72/11 1
-72/11 -72/11
-72/11 50/11
-72/11 61/11
-72/11 61/22
-72/11 23/52
-71/11 0
-71/11 1
-71/11 -71/11
-71/11 30/11
-71/11 49/11
-71/11 60/11
-71/11 25/28
-71/11 8/29
-71/11 30/41
-71/11 -31/43
-71/11 -61/52
-71/11 -13/71
-70/11 0
-70/11 1
-70/11 -70/11
-70/11 48/11
-70/11 59/11
-70/11 59/22
-70/11 -33/25
-70/11 67/27
-70/11 -37/62
-70/11 51/62
-69/11 0
-69/11 1
-69/11 -69/11
-69/11 29/11
-69/11 47/11
-69/11 58/11
-69/11 29/40
-68/11 0
-68/11 1
-68/11 -68/11
-68/11 46/11
-68/11 57/11
-68/11 57/22
-68/11 57/79
-67/11 0
-67/11 1
-67/11 -67/11
-67/11 28/11
-67/11 45/11
-67/11 56/11
-67/11 28/39
-67/11 -37/58
-67/11 -39/67
-65/11 0
-65/11 1
-65/11 -65/11
-65/11 27/11
-65/11 43/11
-65/11 54/11
-65/11 69/35
-65/11 27/38
-65/11 -29/41
-65/11 2/43
-64/11 0
-64/11 1
-64/11 -64/11
-64/11 42/11
-64/11 53/11
-64/11 -29/19
-64/11 -41/21
-64/11 53/22
-64/11 72/31
-64/11 53/75
-63/11 0
-63/11 1
-63/11 -63/11
-63/11 26/11
-63/11 41/11
-63/11 52/11
-63/11 47/18
-63/11 62/21
-63/11 29/23
-63/11 75/34
-63/11 26/37
-63/11 -23/68
-62/11 0
-62/11 1
-62/11 -62/11
-62/11 40/11
-62/11 51/11
-62/11 46/15
-62/11 -4/21
-62/11 51/22
-62/11 6/35
-62/11 -17/37
-62/11 5/46
-62/11 29/46
-62/11 47/52
-62/11 19/53
-62/11 -37/54
-62/11 -73/65
-62/11 5/66
-62/11 51/73
-61/11 0
-61/11 1
-61/11 -61/11
-61/11 25/11
-61/11 39/11
-61/11 50/11
-61/11 56/17
-61/11 43/25
-61/11 -33/29
-61/11 25/36
-61/11 65/36
-61/11 77/40
-61/11 -37/50
-61/11 -16/57
-61/11 39/68
-61/11 -41/73
-60/11 0
-60/11 1
-60/11 -60/11
-60/11 38/11
-60/11 49/11
-60/11 49/22
-60/11 49/71
-59/11 0
-59/11 1
-59/11 45/4
-59/11 -59/11
-59/11 24/11
-59/11 37/11
-59/11 48/11
-59/11 -45/13
-59/11 24/35
-59/11 -53/38
-59/11 -41/68
-58/11 0
-58/11 1
-58/11 -58/11
-58/11 36/11
-58/11 47/11
-58/11 53/20
-58/11 47/22
-58/11 -29/31
-58/11 -19/34
-58/11 74/41
-58/11 23/43
-58/11 -33/49
-58/11 80/51
-58/11 62/59
-58/11 -64/67
-58/11 13/69
-58/11 47/69
-58/11 -77/78
-58/11 27/79
-57/11 0
-57/11 1
-57/11 -57/11
-57/11 23/11
-57/11 35/11
-57/11 46/11
-57/11 23/34
-57/11 -75/52
-57/11 -29/63
-56/11 0
-56/11 1
-56/11 -56/11
-56/11 34/11
-56/11 45/11
-56/11 -76/17
-56/11 45/22
-56/11 45/67
-56/11 -62/69
-54/11 0
-54/11 1
-54/11 -54/11
-54/11 32/11
-54/11 43/11
-54/11 43/22
-54/11 -63/23
-54/11 43/65
-53/11 0
-53/11 1
-53/11 -53/11
-53/11 21/11
-53/11 31/11
-53/11 42/11
-53/11 21/32
-53/11 54/77
-52/11 0
-52/11 1
-52/11 -55/3
-52/11 -52/11
-52/11 30/11
-52/11 41/11
-52/11 41/22
-52/11 41/63
-52/11 -43/79
-51/11 0
-51/11 1
