# height=30 primes=[7, 11, 13, 17, 19, 23, 29, 31, 37, 41, 43] params=1111
# u v
29/28 1
29/28 29/28
-30/29 0
-30/29 1
-30/29 -19/27
-30/29 -30/29
-30/29 -28/29
-30/29 1/29
-28/29 0
-28/29 1
-28/29 -8/27
-28/29 -30/29
-28/29 -28/29
-28/29 -1/29
-28/29 27/29
-27/29 0
-27/29 1
-27/29 -1/28
-27/29 -27/29
-27/29 -2/29
-27/29 -1/29
-27/29 25/29
-26/29 0
-26/29 1
-26/29 23/10
-26/29 -11/20
-26/29 -26/29
-26/29 -3/29
-26/29 23/29
-25/29 0
-25/29 1
-25/29 -2/27
-25/29 -25/29
-25/29 -4/29
-25/29 -2/29
-25/29 21/29
-24/29 0
-24/29 1
-24/29 -24/29
-24/29 -5/29
-24/29 19/29
-23/29 0
-23/29 1
-23/29 -3/26
-23/29 -23/29
-23/29 -6/29
-23/29 -3/29
-23/29 17/29
-22/29 0
-22/29 1
-22/29 -22/29
-22/29 -7/29
-22/29 15/29
-21/29 0
-21/29 1
-21/29 -26/19
-21/29 -4/25
-21/29 -21/29
-21/29 -8/29
-21/29 -4/29
-21/29 13/29
-20/29 0
-20/29 1
-20/29 -20/29
-20/29 -9/29
-20/29 11/29
-19/29 0
-19/29 1
-19/29 -5/24
-19/29 12/25
-19/29 -19/29
-19/29 -10/29
-19/29 -5/29
-19/29 9/29
-18/29 0
-18/29 1
-18/29 -18/29
-18/29 -11/29
-18/29 7/29
-17/29 0
-17/29 1
-17/29 -19/21
-17/29 -6/23
-17/29 -17/29
-17/29 -12/29
-17/29 -6/29
-17/29 5/29
-16/29 0
-16/29 1
-16/29 -16/29
-16/29 -13/29
-16/29 3/29
-15/29 0
-15/29 1
-15/29 -7/22
-15/29 -15/29
-15/29 -14/29
-15/29 -7/29
-15/29 1/29
-15/29 -23/30
-14/29 0
-14/29 1
-14/29 -11/7
-14/29 25/11
-14/29 -5/17
-14/29 27/26
-14/29 -15/29
-14/29 -14/29
-14/29 -1/29
-13/29 0
-13/29 1
-13/29 -20/11
-13/29 -8/21
-13/29 -16/29
-13/29 -13/29
-13/29 -8/29
-13/29 -3/29
-12/29 0
-12/29 1
-12/29 -27/11
-12/29 -17/29
-12/29 -12/29
-12/29 -5/29
-11/29 0
-11/29 1
-11/29 -9/20
-11/29 -18/29
-11/29 -11/29
-11/29 -9/29
-11/29 -7/29
-10/29 0
-10/29 1
-10/29 -19/29
-10/29 -10/29
-10/29 -9/29
-9/29 0
-9/29 1
-9/29 -28/9
-9/29 -27/19
-9/29 -10/19
-9/29 -17/26
-9/29 -20/29
-9/29 -11/29
-9/29 -10/29
-9/29 -9/29
-8/29 0
-8/29 1
-8/29 -21/29
-8/29 -13/29
-8/29 -8/29
-7/29 0
-7/29 1
-7/29 -11/18
-7/29 -22/29
-7/29 -15/29
-7/29 -11/29
-7/29 -7/29
-6/29 0
-6/29 1
-6/29 -23/29
-6/29 -17/29
-6/29 -6/29
-5/29 0
-5/29 1
-5/29 -12/17
-5/29 -24/29
-5/29 -19/29
-5/29 -12/29
-5/29 -5/29
-4/29 0
-4/29 1
-4/29 -25/29
-4/29 -21/29
-4/29 -4/29
-3/29 0
-3/29 1
-3/29 -13/16
-3/29 28/23
-3/29 -26/29
-3/29 -23/29
-3/29 -13/29
-3/29 -3/29
-2/29 0
-2/29 1
-2/29 -23/19
-2/29 -27/29
-2/29 -25/29
-2/29 -2/29
-1/29 0
-1/29 1
-1/29 -14/15
-1/29 -28/29
-1/29 -27/29
-1/29 -14/29
-1/29 -1/29
1/29 0
1/29 1
1/29 -15/14
1/29 -16/17
1/29 -30/29
1/29 -15/29
1/29 1/29
2/29 0
2/29 1
2/29 2/29
3/29 0
3/29 1
3/29 -16/13
3/29 -16/29
3/29 3/29
4/29 0
4/29 1
4/29 4/29
5/29 0
5/29 1
5/29 -17/12
5/29 -17/29
5/29 5/29
6/29 0
6/29 1
6/29 6/29
7/29 0
7/29 1
7/29 -18/11
7/29 -18/29
7/29 7/29
8/29 0
8/29 1
8/29 8/29
9/29 0
9/29 1
9/29 -19/10
9/29 -19/29
9/29 9/29
10/29 0
10/29 1
10/29 10/29
11/29 0
11/29 1
11/29 -20/9
11/29 -20/29
11/29 11/29
12/29 0
12/29 1
12/29 12/29
13/29 0
13/29 1
13/29 -21/8
13/29 -21/29
13/29 13/29
14/29 0
14/29 1
14/29 14/29
15/29 0
15/29 1
15/29 -22/7
15/29 -22/29
15/29 15/29
16/29 0
16/29 1
16/29 19/10
16/29 16/29
17/29 0
17/29 1
17/29 -23/6
17/29 -23/29
17/29 17/29
18/29 0
18/29 1
18/29 -13/14
18/29 18/29
19/29 0
19/29 1
19/29 -24/5
19/29 17/9
19/29 17/13
19/29 -24/29
19/29 19/29
20/29 0
20/29 1
20/29 -28/11
20/29 20/29
21/29 0
21/29 1
21/29 -25/4
21/29 25/12
21/29 -25/29
21/29 21/29
22/29 0
22/29 1
22/29 22/29
23/29 0
23/29 1
23/29 -26/3
23/29 -26/29
23/29 23/29
24/29 0
24/29 1
24/29 24/29
25/29 0
25/29 1
25/29 -27/2
25/29 -27/29
25/29 25/29
26/29 0
26/29 1
26/29 26/29
27/29 -28
27/29 0
27/29 1
27/29 -28/29
27/29 27/29
28/29 0
28/29 1
28/29 28/29
30/29 0
30/29 1
30/29 30/29
-29/30 0
-29/30 1
-29/30 14/15
-29/30 -29/30
-29/30 -1/30
-23/30 0
-23/30 1
-23/30 8/15
-23/30 -15/29
-23/30 -23/30
-23/30 -7/30
-19/30 0
-19/30 1
-19/30 4/15
-19/30 -19/30
-19/30 -11/30
-17/30 0
-17/30 1
-17/30 2/15
-17/30 -17/30
-17/30 -13/30
-13/30 0
-13/30 1
-13/30 -2/15
-13/30 -17/30
-13/30 -13/30
-11/30 0
-11/30 1
-11/30 -4/15
-11/30 -19/30
-11/30 -11/30
-7/30 0
-7/30 1
-7/30 -8/15
-7/30 -23/30
-7/30 -7/30
-1/30 0
-1/30 1
-1/30 -14/15
-1/30 -29/30
-1/30 -1/30
1/30 0
1/30 1
1/30 -16/15
1/30 1/30
7/30 0
7/30 1
7/30 -7/5
7/30 1/6
7/30 -22/15
7/30 9/17
7/30 7/30
11/30 0
11/30 1
11/30 -26/15
11/30 11/30
13/30 0
13/30 1
13/30 -28/15
13/30 13/30
17/30 0
17/30 1
17/30 17/30
19/30 0
19/30 1
19/30 19/30
23/30 0
23/30 1
23/30 -29/11
23/30 23/30
29/30 -6
29/30 0
29/30 1
29/30 29/30
