torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	27	120	161	240
1	51	120	209	240
1	75	120	77	240
1	3	120	173	240
1	99	120	125	240
1	27	120	221	240
1	51	120	29	240
1	75	120	137	240
1	3	120	233	240
1	99	120	185	240
1	27	120	41	240
1	51	120	89	240
1	15	120	77	240
1	63	120	173	240
1	39	120	125	240
1	87	120	221	240
1	111	120	29	240
1	15	120	17	240
1	63	120	113	240
1	39	120	65	240
1	87	120	161	240
1	111	120	209	240
1	15	120	137	240
1	63	120	233	240
1	39	120	185	240
1	87	120	41	240
1	111	120	89	240
1	75	120	197	240
1	3	120	53	240
1	99	120	5	240
1	27	120	101	240
1	51	120	149	240
1	15	120	197	240
1	63	120	53	240
1	39	120	5	240
1	87	120	101	240
1	111	120	149	240
1	65	120	27	240
1	113	120	123	240
1	89	120	75	240
1	17	120	171	240
1	41	120	219	240
1	5	120	147	240
1	53	120	3	240
1	29	120	195	240
1	77	120	51	240
1	101	120	99	240
1	5	120	27	240
1	53	120	123	240
1	29	120	75	240
1	77	120	171	240
1	101	120	219	240
1	65	120	147	240
1	113	120	3	240
1	89	120	195	240
1	17	120	51	240
1	41	120	99	240
1	65	120	87	240
1	113	120	183	240
1	89	120	135	240
1	17	120	231	240
1	41	120	39	240
1	65	120	207	240
1	113	120	63	240
1	89	120	15	240
1	17	120	111	240
1	41	120	159	240
1	5	120	207	240
1	53	120	63	240
1	29	120	15	240
1	77	120	111	240
1	101	120	159	240
1	5	120	87	240
1	53	120	183	240
1	29	120	135	240
1	77	120	231	240
1	101	120	39	240
1	92	120	140	240
1	44	120	44	240
1	20	120	236	240
1	68	120	92	240
1	116	120	188	240
1	8	120	56	240
1	104	120	8	240
1	32	120	200	240
1	32	120	104	240
1	80	120	200	240
1	104	120	104	240
1	80	120	56	240
1	8	120	152	240
1	56	120	152	240
1	56	120	8	240
1	32	120	20	240
1	104	120	164	240
1	80	120	116	240
1	8	120	212	240
1	56	120	68	240
1	68	120	56	240
1	44	120	8	240
1	92	120	200	240
1	92	120	104	240
1	20	120	200	240
1	44	120	104	240
1	20	120	56	240
1	68	120	152	240
1	116	120	152	240
1	116	120	8	240
1	68	120	176	240
1	44	120	128	240
1	92	120	80	240
1	92	120	224	240
1	20	120	80	240
1	44	120	224	240
1	20	120	176	240
1	68	120	32	240
1	116	120	32	240
1	116	120	128	240
1	32	120	140	240
1	104	120	44	240
1	80	120	236	240
1	8	120	92	240
1	56	120	188	240
1	8	120	176	240
1	104	120	128	240
1	32	120	80	240
1	32	120	224	240
1	80	120	80	240
1	104	120	224	240
1	80	120	176	240
1	8	120	32	240
1	56	120	32	240
1	56	120	128	240
1	92	120	20	240
1	44	120	164	240
1	20	120	116	240
1	68	120	212	240
1	116	120	68	240
1	25	120	27	240
1	73	120	123	240
1	49	120	75	240
1	97	120	171	240
1	1	120	219	240
1	85	120	147	240
1	13	120	3	240
1	109	120	195	240
1	37	120	51	240
1	61	120	99	240
1	85	120	27	240
1	13	120	123	240
1	109	120	75	240
1	37	120	171	240
1	61	120	219	240
1	25	120	147	240
1	73	120	3	240
1	49	120	195	240
1	97	120	51	240
