u	t	w	u0	t0	w0
10	115	61	10	5	6
10	115	72	10	5	6
10	115	83	10	5	6
10	115	94	10	5	6
10	115	105	10	5	6
10	115	116	10	5	6
11	0	0	0	0	0
11	11	0	0	0	0
11	22	0	0	0	0
11	33	0	0	0	0
11	44	0	0	0	0
11	55	0	0	0	0
11	66	0	0	0	0
11	77	0	0	0	0
11	88	0	0	0	0
11	99	0	0	0	0
11	110	0	0	0	0
12	0	1	1	0	1
12	0	12	1	0	1
12	0	23	1	0	1
12	0	34	1	0	1
12	0	45	1	0	1
12	0	56	1	0	1
12	0	61	1	0	6
12	0	67	1	0	1
12	0	78	1	0	1
12	0	89	1	0	1
12	0	100	1	0	1
12	0	111	1	0	1
12	7	5	1	7	5
12	11	1	1	0	1
12	11	12	1	0	1
12	11	23	1	0	1
12	11	34	1	0	1
12	11	45	1	0	1
12	11	56	1	0	1
12	11	61	1	0	6
12	11	67	1	0	1
12	11	78	1	0	1
12	11	89	1	0	1
12	11	100	1	0	1
12	11	111	1	0	1
12	18	82	1	7	5
12	22	1	1	0	1
12	22	12	1	0	1
12	22	23	1	0	1
12	22	34	1	0	1
12	22	45	1	0	1
12	22	56	1	0	1
12	22	61	1	0	6
12	22	67	1	0	1
12	22	78	1	0	1
12	22	89	1	0	1
12	22	100	1	0	1
12	22	111	1	0	1
12	29	38	1	7	5
12	33	1	1	0	1
12	33	12	1	0	1
12	33	23	1	0	1
12	33	34	1	0	1
12	33	45	1	0	1
12	33	56	1	0	1
12	33	61	1	0	6
12	33	67	1	0	1
12	33	78	1	0	1
12	33	89	1	0	1
12	33	100	1	0	1
12	33	111	1	0	1
12	40	115	1	7	5
12	44	1	1	0	1
12	44	12	1	0	1
12	44	23	1	0	1
12	44	34	1	0	1
12	44	45	1	0	1
12	44	56	1	0	1
12	44	61	1	0	6
12	44	67	1	0	1
12	44	78	1	0	1
12	44	89	1	0	1
12	44	100	1	0	1
12	44	111	1	0	1
12	51	71	1	7	5
12	55	1	1	0	1
12	55	12	1	0	1
12	55	23	1	0	1
12	55	34	1	0	1
12	55	45	1	0	1
12	55	56	1	0	1
12	55	61	1	0	6
12	55	67	1	0	1
12	55	78	1	0	1
12	55	89	1	0	1
12	55	100	1	0	1
12	55	111	1	0	1
12	62	27	1	7	5
12	66	1	1	0	1
12	66	12	1	0	1
12	66	23	1	0	1
12	66	34	1	0	1
12	66	45	1	0	1
12	66	56	1	0	1
12	66	61	1	0	6
12	66	67	1	0	1
12	66	78	1	0	1
12	66	89	1	0	1
12	66	100	1	0	1
12	66	111	1	0	1
12	73	104	1	7	5
12	77	1	1	0	1
12	77	12	1	0	1
12	77	23	1	0	1
12	77	34	1	0	1
12	77	45	1	0	1
12	77	56	1	0	1
12	77	61	1	0	6
12	77	67	1	0	1
12	77	78	1	0	1
12	77	89	1	0	1
12	77	100	1	0	1
12	77	111	1	0	1
12	84	60	1	7	5
12	88	1	1	0	1
12	88	12	1	0	1
12	88	23	1	0	1
12	88	34	1	0	1
12	88	45	1	0	1
12	88	56	1	0	1
12	88	61	1	0	6
12	88	67	1	0	1
12	88	78	1	0	1
12	88	89	1	0	1
12	88	100	1	0	1
12	88	111	1	0	1
12	95	16	1	7	5
12	99	1	1	0	1
12	99	12	1	0	1
12	99	23	1	0	1
12	99	34	1	0	1
12	99	45	1	0	1
12	99	56	1	0	1
12	99	61	1	0	6
12	99	67	1	0	1
12	99	78	1	0	1
12	99	89	1	0	1
12	99	100	1	0	1
12	99	111	1	0	1
12	106	93	1	7	5
12	110	1	1	0	1
12	110	12	1	0	1
12	110	23	1	0	1
12	110	34	1	0	1
12	110	45	1	0	1
12	110	56	1	0	1
12	110	61	1	0	6
12	110	67	1	0	1
12	110	78	1	0	1
12	110	89	1	0	1
12	110	100	1	0	1
12	110	111	1	0	1
12	117	49	1	7	5
13	20	37	2	9	4
14	0	6	3	0	6
14	0	17	3	0	6
14	0	28	3	0	6
14	0	39	3	0	6
14	0	50	3	0	6
14	0	61	3	0	6
14	0	72	3	0	6
14	0	83	3	0	6
14	0	94	3	0	6
14	0	105	3	0	6
14	0	116	3	0	6
14	11	6	3	0	6
14	11	17	3	0	6
14	11	28	3	0	6
14	11	39	3	0	6
14	11	50	3	0	6
14	11	61	3	0	6
14	11	72	3	0	6
14	11	83	3	0	6
14	11	94	3	0	6
14	11	105	3	0	6
14	11	116	3	0	6
14	22	6	3	0	6
14	22	17	3	0	6
14	22	28	3	0	6
14	22	39	3	0	6
14	22	50	3	0	6
14	22	61	3	0	6
14	22	72	3	0	6
14	22	83	3	0	6
14	22	94	3	0	6
14	22	105	3	0	6
14	22	116	3	0	6
14	33	6	3	0	6
14	33	17	3	0	6
14	33	28	3	0	6
14	33	39	3	0	6
14	33	50	3	0	6
14	33	61	3	0	6
14	33	72	3	0	6
14	33	83	3	0	6
14	33	94	3	0	6
14	33	105	3	0	6
14	33	116	3	0	6
14	44	6	3	0	6
14	44	17	3	0	6
14	44	28	3	0	6
14	44	39	3	0	6
14	44	50	3	0	6
14	44	61	3	0	6
14	44	72	3	0	6
14	44	83	3	0	6
14	44	94	3	0	6
14	44	105	3	0	6
14	44	116	3	0	6
14	55	6	3	0	6
14	55	17	3	0	6
14	55	28	3	0	6
14	55	39	3	0	6
14	55	50	3	0	6
14	55	61	3	0	6
14	55	72	3	0	6
14	55	83	3	0	6
14	55	94	3	0	6
14	55	105	3	0	6
14	55	116	3	0	6
14	66	6	3	0	6
14	66	17	3	0	6
14	66	28	3	0	6
14	66	39	3	0	6
14	66	50	3	0	6
14	66	61	3	0	6
14	66	72	3	0	6
14	66	83	3	0	6
14	66	94	3	0	6
14	66	105	3	0	6
14	66	116	3	0	6
14	77	6	3	0	6
14	77	17	3	0	6
14	77	28	3	0	6
14	77	39	3	0	6
14	77	50	3	0	6
14	77	61	3	0	6
14	77	72	3	0	6
14	77	83	3	0	6
14	77	94	3	0	6
14	77	105	3	0	6
14	77	116	3	0	6
14	81	108	3	4	9
14	88	6	3	0	6
14	88	17	3	0	6
14	88	28	3	0	6
14	88	39	3	0	6
14	88	50	3	0	6
14	88	61	3	0	6
14	88	72	3	0	6
14	88	83	3	0	6
14	88	94	3	0	6
14	88	105	3	0	6
14	88	116	3	0	6
14	99	6	3	0	6
14	99	17	3	0	6
14	99	28	3	0	6
14	99	39	3	0	6
14	99	50	3	0	6
14	99	61	3	0	6
14	99	72	3	0	6
14	99	83	3	0	6
14	99	94	3	0	6
14	99	105	3	0	6
14	99	116	3	0	6
14	110	6	3	0	6
14	110	17	3	0	6
14	110	28	3	0	6
14	110	39	3	0	6
14	110	50	3	0	6
14	110	61	3	0	6
14	110	72	3	0	6
14	110	83	3	0	6
14	110	94	3	0	6
14	110	105	3	0	6
14	110	116	3	0	6
15	0	10	4	0	10
15	0	21	4	0	10
15	0	32	4	0	10
15	0	43	4	0	10
15	0	54	4	0	10
15	0	65	4	0	10
15	0	76	4	0	10
15	0	87	4	0	10
15	0	98	4	0	10
15	0	108	4	0	9
15	0	109	4	0	10
15	0	120	4	0	10
15	5	10	4	5	10
15	5	21	4	5	10
15	5	32	4	5	10
15	5	43	4	5	10
15	5	54	4	5	10
15	5	65	4	5	10
15	5	76	4	5	10
15	5	87	4	5	10
15	5	98	4	5	10
15	5	109	4	5	10
15	5	120	4	5	10
15	9	21	4	9	10
15	11	10	4	0	10
15	11	21	4	0	10
15	11	32	4	0	10
15	11	43	4	0	10
15	11	54	4	0	10
15	11	65	4	0	10
15	11	76	4	0	10
15	11	87	4	0	10
15	11	98	4	0	10
15	11	108	4	0	9
15	11	109	4	0	10
15	11	120	4	0	10
15	16	10	4	5	10
15	16	21	4	5	10
15	16	32	4	5	10
15	16	43	4	5	10
15	16	54	4	5	10
15	16	65	4	5	10
15	16	76	4	5	10
15	16	87	4	5	10
15	16	98	4	5	10
15	16	109	4	5	10
15	16	120	4	5	10
15	20	87	4	9	10
15	21	120	4	10	10
15	22	10	4	0	10
15	22	21	4	0	10
15	22	32	4	0	10
15	22	43	4	0	10
15	22	54	4	0	10
15	22	65	4	0	10
15	22	76	4	0	10
15	22	87	4	0	10
15	22	98	4	0	10
15	22	108	4	0	9
15	22	109	4	0	10
15	22	120	4	0	10
15	27	10	4	5	10
15	27	21	4	5	10
15	27	32	4	5	10
15	27	43	4	5	10
15	27	54	4	5	10
15	27	65	4	5	10
15	27	76	4	5	10
15	27	87	4	5	10
15	27	98	4	5	10
15	27	109	4	5	10
15	27	120	4	5	10
15	31	32	4	9	10
15	33	10	4	0	10
15	33	21	4	0	10
15	33	32	4	0	10
15	33	43	4	0	10
15	33	54	4	0	10
15	33	65	4	0	10
15	33	76	4	0	10
15	33	87	4	0	10
15	33	98	4	0	10
15	33	108	4	0	9
15	33	109	4	0	10
15	33	120	4	0	10
15	38	10	4	5	10
15	38	21	4	5	10
15	38	32	4	5	10
15	38	43	4	5	10
15	38	54	4	5	10
15	38	65	4	5	10
15	38	76	4	5	10
15	38	87	4	5	10
15	38	98	4	5	10
15	38	109	4	5	10
15	38	120	4	5	10
15	42	98	4	9	10
15	44	10	4	0	10
15	44	21	4	0	10
15	44	32	4	0	10
15	44	43	4	0	10
15	44	54	4	0	10
15	44	65	4	0	10
15	44	76	4	0	10
15	44	87	4	0	10
15	44	98	4	0	10
15	44	108	4	0	9
15	44	109	4	0	10
15	44	120	4	0	10
15	49	10	4	5	10
15	49	21	4	5	10
15	49	32	4	5	10
15	49	43	4	5	10
15	49	54	4	5	10
15	49	65	4	5	10
15	49	76	4	5	10
15	49	87	4	5	10
15	49	98	4	5	10
15	49	109	4	5	10
15	49	120	4	5	10
15	53	43	4	9	10
15	55	10	4	0	10
15	55	21	4	0	10
15	55	32	4	0	10
15	55	43	4	0	10
15	55	54	4	0	10
15	55	65	4	0	10
15	55	76	4	0	10
15	55	87	4	0	10
15	55	98	4	0	10
15	55	108	4	0	9
15	55	109	4	0	10
15	55	120	4	0	10
15	60	10	4	5	10
15	60	21	4	5	10
15	60	32	4	5	10
15	60	43	4	5	10
15	60	54	4	5	10
15	60	65	4	5	10
15	60	76	4	5	10
15	60	87	4	5	10
15	60	98	4	5	10
15	60	109	4	5	10
15	60	120	4	5	10
15	64	109	4	9	10
15	66	10	4	0	10
15	66	21	4	0	10
15	66	32	4	0	10
15	66	43	4	0	10
15	66	54	4	0	10
15	66	65	4	0	10
15	66	76	4	0	10
15	66	87	4	0	10
15	66	98	4	0	10
15	66	108	4	0	9
15	66	109	4	0	10
15	66	120	4	0	10
15	71	10	4	5	10
15	71	21	4	5	10
15	71	32	4	5	10
15	71	43	4	5	10
15	71	54	4	5	10
15	71	65	4	5	10
15	71	76	4	5	10
15	71	87	4	5	10
15	71	98	4	5	10
15	71	109	4	5	10
15	71	120	4	5	10
15	75	54	4	9	10
15	77	10	4	0	10
15	77	21	4	0	10
15	77	32	4	0	10
15	77	43	4	0	10
15	77	54	4	0	10
15	77	65	4	0	10
15	77	76	4	0	10
15	77	87	4	0	10
15	77	98	4	0	10
15	77	108	4	0	9
15	77	109	4	0	10
15	77	120	4	0	10
15	82	10	4	5	10
15	82	21	4	5	10
15	82	32	4	5	10
15	82	43	4	5	10
15	82	54	4	5	10
15	82	65	4	5	10
15	82	76	4	5	10
15	82	87	4	5	10
15	82	98	4	5	10
15	82	109	4	5	10
15	82	120	4	5	10
15	86	120	4	9	10
15	88	10	4	0	10
15	88	21	4	0	10
15	88	32	4	0	10
15	88	43	4	0	10
15	88	54	4	0	10
15	88	65	4	0	10
15	88	76	4	0	10
15	88	87	4	0	10
15	88	98	4	0	10
15	88	108	4	0	9
15	88	109	4	0	10
15	88	120	4	0	10
15	93	10	4	5	10
15	93	21	4	5	10
15	93	32	4	5	10
15	93	43	4	5	10
15	93	54	4	5	10
15	93	65	4	5	10
15	93	76	4	5	10
15	93	87	4	5	10
15	93	98	4	5	10
15	93	109	4	5	10
15	93	120	4	5	10
15	97	65	4	9	10
15	99	10	4	0	10
15	99	21	4	0	10
15	99	32	4	0	10
15	99	43	4	0	10
15	99	54	4	0	10
15	99	65	4	0	10
15	99	76	4	0	10
15	99	87	4	0	10
15	99	98	4	0	10
15	99	108	4	0	9
15	99	109	4	0	10
15	99	120	4	0	10
15	104	10	4	5	10
15	104	21	4	5	10
15	104	32	4	5	10
15	104	43	4	5	10
15	104	54	4	5	10
15	104	65	4	5	10
15	104	76	4	5	10
15	104	87	4	5	10
15	104	98	4	5	10
15	104	109	4	5	10
15	104	120	4	5	10
15	108	10	4	9	10
15	110	10	4	0	10
15	110	21	4	0	10
15	110	32	4	0	10
15	110	43	4	0	10
15	110	54	4	0	10
15	110	65	4	0	10
15	110	76	4	0	10
15	110	87	4	0	10
15	110	98	4	0	10
15	110	108	4	0	9
15	110	109	4	0	10
15	110	120	4	0	10
15	115	10	4	5	10
15	115	21	4	5	10
15	115	32	4	5	10
15	115	43	4	5	10
15	115	54	4	5	10
15	115	65	4	5	10
15	115	76	4	5	10
15	115	87	4	5	10
15	115	98	4	5	10
15	115	109	4	5	10
15	115	120	4	5	10
15	119	76	4	9	10
16	0	4	5	0	4
16	0	15	5	0	4
16	0	26	5	0	4
16	0	37	5	0	4
16	0	48	5	0	4
16	0	59	5	0	4
16	0	70	5	0	4
16	0	81	5	0	4
16	0	92	5	0	4
16	0	103	5	0	4
16	0	114	5	0	4
16	2	48	5	2	4
16	9	3	5	9	3
16	9	14	5	9	3
16	9	25	5	9	3
16	9	36	5	9	3
16	9	47	5	9	3
16	9	58	5	9	3
16	9	69	5	9	3
16	9	80	5	9	3
16	9	91	5	9	3
16	9	102	5	9	3
16	9	113	5	9	3
16	11	4	5	0	4
16	11	15	5	0	4
16	11	26	5	0	4
16	11	37	5	0	4
16	11	48	5	0	4
16	11	59	5	0	4
16	11	70	5	0	4
16	11	81	5	0	4
16	11	92	5	0	4
16	11	103	5	0	4
16	11	114	5	0	4
16	13	70	5	2	4
16	20	3	5	9	3
16	20	14	5	9	3
16	20	25	5	9	3
16	20	36	5	9	3
16	20	47	5	9	3
16	20	58	5	9	3
16	20	69	5	9	3
16	20	80	5	9	3
16	20	91	5	9	3
16	20	102	5	9	3
16	20	113	5	9	3
16	22	4	5	0	4
16	22	15	5	0	4
16	22	26	5	0	4
16	22	37	5	0	4
16	22	48	5	0	4
16	22	59	5	0	4
16	22	70	5	0	4
16	22	81	5	0	4
16	22	92	5	0	4
16	22	103	5	0	4
16	22	114	5	0	4
16	24	92	5	2	4
16	31	3	5	9	3
16	31	14	5	9	3
16	31	25	5	9	3
16	31	36	5	9	3
16	31	47	5	9	3
16	31	58	5	9	3
16	31	69	5	9	3
16	31	80	5	9	3
16	31	91	5	9	3
16	31	102	5	9	3
16	31	113	5	9	3
16	33	4	5	0	4
16	33	15	5	0	4
16	33	26	5	0	4
16	33	37	5	0	4
16	33	48	5	0	4
16	33	59	5	0	4
16	33	70	5	0	4
16	33	81	5	0	4
16	33	92	5	0	4
16	33	103	5	0	4
16	33	114	5	0	4
16	35	114	5	2	4
16	42	3	5	9	3
16	42	14	5	9	3
16	42	25	5	9	3
16	42	36	5	9	3
16	42	47	5	9	3
16	42	58	5	9	3
16	42	69	5	9	3
16	42	80	5	9	3
16	42	91	5	9	3
16	42	102	5	9	3
16	42	113	5	9	3
16	44	4	5	0	4
16	44	15	5	0	4
16	44	26	5	0	4
16	44	37	5	0	4
16	44	48	5	0	4
16	44	59	5	0	4
16	44	70	5	0	4
16	44	81	5	0	4
16	44	92	5	0	4
16	44	103	5	0	4
16	44	114	5	0	4
16	46	15	5	2	4
16	53	3	5	9	3
16	53	14	5	9	3
16	53	25	5	9	3
16	53	36	5	9	3
16	53	47	5	9	3
16	53	58	5	9	3
16	53	69	5	9	3
16	53	80	5	9	3
16	53	91	5	9	3
16	53	102	5	9	3
16	53	113	5	9	3
16	55	4	5	0	4
16	55	15	5	0	4
16	55	26	5	0	4
16	55	37	5	0	4
16	55	48	5	0	4
16	55	59	5	0	4
16	55	70	5	0	4
16	55	81	5	0	4
16	55	92	5	0	4
16	55	103	5	0	4
16	55	114	5	0	4
16	57	37	5	2	4
16	64	3	5	9	3
16	64	14	5	9	3
16	64	25	5	9	3
16	64	36	5	9	3
16	64	47	5	9	3
16	64	58	5	9	3
16	64	69	5	9	3
16	64	80	5	9	3
16	64	91	5	9	3
16	64	102	5	9	3
16	64	113	5	9	3
16	66	4	5	0	4
16	66	15	5	0	4
16	66	26	5	0	4
16	66	37	5	0	4
16	66	48	5	0	4
16	66	59	5	0	4
16	66	70	5	0	4
16	66	81	5	0	4
16	66	92	5	0	4
16	66	103	5	0	4
16	66	114	5	0	4
16	68	59	5	2	4
16	75	3	5	9	3
16	75	14	5	9	3
16	75	25	5	9	3
16	75	36	5	9	3
16	75	47	5	9	3
16	75	58	5	9	3
16	75	69	5	9	3
16	75	80	5	9	3
16	75	91	5	9	3
16	75	102	5	9	3
16	75	113	5	9	3
16	77	4	5	0	4
16	77	15	5	0	4
16	77	26	5	0	4
16	77	37	5	0	4
16	77	48	5	0	4
16	77	59	5	0	4
16	77	70	5	0	4
16	77	81	5	0	4
16	77	92	5	0	4
16	77	103	5	0	4
16	77	114	5	0	4
16	79	81	5	2	4
16	86	3	5	9	3
16	86	14	5	9	3
16	86	25	5	9	3
16	86	36	5	9	3
16	86	47	5	9	3
16	86	58	5	9	3
16	86	69	5	9	3
16	86	80	5	9	3
16	86	91	5	9	3
16	86	102	5	9	3
16	86	113	5	9	3
16	88	4	5	0	4
16	88	15	5	0	4
16	88	26	5	0	4
16	88	37	5	0	4
16	88	48	5	0	4
16	88	59	5	0	4
16	88	70	5	0	4
16	88	81	5	0	4
16	88	92	5	0	4
16	88	103	5	0	4
16	88	114	5	0	4
16	90	103	5	2	4
16	97	3	5	9	3
16	97	14	5	9	3
16	97	25	5	9	3
16	97	36	5	9	3
16	97	47	5	9	3
16	97	58	5	9	3
16	97	69	5	9	3
16	97	80	5	9	3
16	97	91	5	9	3
16	97	102	5	9	3
16	97	113	5	9	3
16	99	4	5	0	4
16	99	15	5	0	4
16	99	26	5	0	4
16	99	37	5	0	4
16	99	48	5	0	4
16	99	59	5	0	4
16	99	70	5	0	4
16	99	81	5	0	4
16	99	92	5	0	4
16	99	103	5	0	4
16	99	114	5	0	4
16	101	4	5	2	4
16	108	3	5	9	3
16	108	14	5	9	3
16	108	25	5	9	3
16	108	36	5	9	3
16	108	47	5	9	3
16	108	58	5	9	3
16	108	69	5	9	3
16	108	80	5	9	3
16	108	91	5	9	3
16	108	102	5	9	3
16	108	113	5	9	3
16	110	4	5	0	4
16	110	15	5	0	4
16	110	26	5	0	4
16	110	37	5	0	4
16	110	48	5	0	4
16	110	59	5	0	4
16	110	70	5	0	4
16	110	81	5	0	4
16	110	92	5	0	4
16	110	103	5	0	4
16	110	114	5	0	4
16	112	26	5	2	4
16	119	3	5	9	3
16	119	14	5	9	3
16	119	25	5	9	3
16	119	36	5	9	3
16	119	47	5	9	3
16	119	58	5	9	3
16	119	69	5	9	3
16	119	80	5	9	3
16	119	91	5	9	3
16	119	102	5	9	3
16	119	113	5	9	3
17	0	88	6	0	0
17	3	1	6	3	1
17	3	12	6	3	1
17	3	23	6	3	1
17	3	34	6	3	1
17	3	45	6	3	1
17	3	56	6	3	1
17	3	67	6	3	1
17	3	78	6	3	1
17	3	89	6	3	1
17	3	100	6	3	1
17	3	111	6	3	1
17	11	88	6	0	0
17	14	1	6	3	1
17	14	12	6	3	1
17	14	23	6	3	1
17	14	34	6	3	1
17	14	45	6	3	1
17	14	56	6	3	1
17	14	67	6	3	1
17	14	78	6	3	1
17	14	89	6	3	1
17	14	100	6	3	1
17	14	111	6	3	1
17	22	88	6	0	0
17	25	1	6	3	1
17	25	12	6	3	1
17	25	23	6	3	1
17	25	34	6	3	1
17	25	45	6	3	1
17	25	56	6	3	1
17	25	67	6	3	1
17	25	78	6	3	1
17	25	89	6	3	1
17	25	100	6	3	1
17	25	111	6	3	1
17	33	88	6	0	0
17	36	1	6	3	1
17	36	12	6	3	1
17	36	23	6	3	1
17	36	34	6	3	1
17	36	45	6	3	1
17	36	56	6	3	1
17	36	67	6	3	1
17	36	78	6	3	1
17	36	89	6	3	1
17	36	100	6	3	1
17	36	111	6	3	1
17	44	88	6	0	0
17	47	1	6	3	1
17	47	12	6	3	1
17	47	23	6	3	1
17	47	34	6	3	1
17	47	45	6	3	1
17	47	56	6	3	1
17	47	67	6	3	1
17	47	78	6	3	1
17	47	89	6	3	1
17	47	100	6	3	1
17	47	111	6	3	1
17	55	88	6	0	0
17	58	1	6	3	1
17	58	12	6	3	1
17	58	23	6	3	1
17	58	34	6	3	1
17	58	45	6	3	1
17	58	56	6	3	1
17	58	67	6	3	1
17	58	78	6	3	1
17	58	89	6	3	1
17	58	100	6	3	1
17	58	111	6	3	1
17	66	88	6	0	0
17	69	1	6	3	1
17	69	12	6	3	1
17	69	23	6	3	1
17	69	34	6	3	1
17	69	45	6	3	1
17	69	56	6	3	1
17	69	67	6	3	1
17	69	78	6	3	1
17	69	89	6	3	1
17	69	100	6	3	1
17	69	111	6	3	1
17	77	88	6	0	0
17	80	1	6	3	1
17	80	12	6	3	1
17	80	23	6	3	1
17	80	34	6	3	1
17	80	45	6	3	1
17	80	56	6	3	1
17	80	67	6	3	1
17	80	78	6	3	1
17	80	89	6	3	1
17	80	100	6	3	1
17	80	111	6	3	1
17	88	88	6	0	0
17	91	1	6	3	1
17	91	12	6	3	1
17	91	23	6	3	1
17	91	34	6	3	1
17	91	45	6	3	1
17	91	56	6	3	1
17	91	67	6	3	1
17	91	78	6	3	1
17	91	89	6	3	1
17	91	100	6	3	1
17	91	111	6	3	1
17	99	88	6	0	0
17	102	1	6	3	1
17	102	12	6	3	1
17	102	23	6	3	1
17	102	34	6	3	1
17	102	45	6	3	1
17	102	56	6	3	1
17	102	67	6	3	1
17	102	78	6	3	1
17	102	89	6	3	1
17	102	100	6	3	1
17	102	111	6	3	1
17	110	88	6	0	0
17	113	1	6	3	1
17	113	12	6	3	1
17	113	23	6	3	1
17	113	34	6	3	1
17	113	45	6	3	1
17	113	56	6	3	1
17	113	67	6	3	1
17	113	78	6	3	1
17	113	89	6	3	1
17	113	100	6	3	1
17	113	111	6	3	1
20	0	1	9	0	1
20	0	12	9	0	1
20	0	23	9	0	1
20	0	34	9	0	1
20	0	45	9	0	1
20	0	56	9	0	1
20	0	67	9	0	1
20	0	78	9	0	1
20	0	89	9	0	1
20	0	100	9	0	1
20	0	111	9	0	1
20	11	1	9	0	1
20	11	12	9	0	1
20	11	23	9	0	1
20	11	34	9	0	1
20	11	45	9	0	1
20	11	56	9	0	1
20	11	67	9	0	1
20	11	78	9	0	1
20	11	89	9	0	1
20	11	100	9	0	1
20	11	111	9	0	1
20	22	1	9	0	1
20	22	12	9	0	1
20	22	23	9	0	1
20	22	34	9	0	1
20	22	45	9	0	1
20	22	56	9	0	1
20	22	67	9	0	1
20	22	78	9	0	1
20	22	89	9	0	1
20	22	100	9	0	1
20	22	111	9	0	1
20	33	1	9	0	1
20	33	12	9	0	1
20	33	23	9	0	1
20	33	34	9	0	1
20	33	45	9	0	1
20	33	56	9	0	1
20	33	67	9	0	1
20	33	78	9	0	1
20	33	89	9	0	1
20	33	100	9	0	1
20	33	111	9	0	1
20	44	1	9	0	1
20	44	12	9	0	1
20	44	23	9	0	1
20	44	34	9	0	1
20	44	45	9	0	1
20	44	56	9	0	1
20	44	67	9	0	1
20	44	78	9	0	1
20	44	89	9	0	1
20	44	100	9	0	1
20	44	111	9	0	1
20	55	1	9	0	1
20	55	12	9	0	1
20	55	23	9	0	1
20	55	34	9	0	1
20	55	45	9	0	1
20	55	56	9	0	1
20	55	67	9	0	1
20	55	78	9	0	1
20	55	89	9	0	1
20	55	100	9	0	1
20	55	111	9	0	1
20	66	1	9	0	1
20	66	12	9	0	1
20	66	23	9	0	1
20	66	34	9	0	1
20	66	45	9	0	1
20	66	56	9	0	1
20	66	67	9	0	1
20	66	78	9	0	1
20	66	89	9	0	1
20	66	100	9	0	1
20	66	111	9	0	1
20	77	1	9	0	1
20	77	12	9	0	1
20	77	23	9	0	1
20	77	34	9	0	1
20	77	45	9	0	1
20	77	56	9	0	1
20	77	67	9	0	1
20	77	78	9	0	1
20	77	89	9	0	1
20	77	100	9	0	1
20	77	111	9	0	1
20	84	21	9	7	10
20	88	1	9	0	1
20	88	12	9	0	1
20	88	23	9	0	1
20	88	34	9	0	1
20	88	45	9	0	1
20	88	56	9	0	1
20	88	67	9	0	1
20	88	78	9	0	1
20	88	89	9	0	1
20	88	100	9	0	1
20	88	111	9	0	1
20	99	1	9	0	1
20	99	12	9	0	1
20	99	23	9	0	1
20	99	34	9	0	1
20	99	45	9	0	1
20	99	56	9	0	1
20	99	67	9	0	1
20	99	78	9	0	1
20	99	89	9	0	1
20	99	100	9	0	1
20	99	111	9	0	1
20	110	1	9	0	1
20	110	12	9	0	1
20	110	23	9	0	1
20	110	34	9	0	1
20	110	45	9	0	1
20	110	56	9	0	1
20	110	67	9	0	1
20	110	78	9	0	1
20	110	89	9	0	1
20	110	100	9	0	1
20	110	111	9	0	1
21	0	94	10	0	6
21	5	6	10	5	6
21	5	17	10	5	6
21	5	28	10	5	6
21	5	39	10	5	6
21	5	50	10	5	6
21	5	61	10	5	6
21	5	72	10	5	6
21	5	83	10	5	6
21	5	94	10	5	6
21	5	105	10	5	6
21	5	116	10	5	6
21	11	94	10	0	6
21	16	6	10	5	6
21	16	17	10	5	6
21	16	28	10	5	6
21	16	39	10	5	6
21	16	50	10	5	6
21	16	61	10	5	6
21	16	72	10	5	6
21	16	83	10	5	6
21	16	94	10	5	6
21	16	105	10	5	6
21	16	116	10	5	6
21	22	94	10	0	6
21	27	6	10	5	6
21	27	17	10	5	6
21	27	28	10	5	6
21	27	39	10	5	6
21	27	50	10	5	6
21	27	61	10	5	6
21	27	72	10	5	6
21	27	83	10	5	6
21	27	94	10	5	6
21	27	105	10	5	6
21	27	116	10	5	6
21	33	94	10	0	6
21	38	6	10	5	6
21	38	17	10	5	6
21	38	28	10	5	6
21	38	39	10	5	6
21	38	50	10	5	6
21	38	61	10	5	6
21	38	72	10	5	6
21	38	83	10	5	6
21	38	94	10	5	6
21	38	105	10	5	6
21	38	116	10	5	6
21	44	94	10	0	6
21	49	6	10	5	6
21	49	17	10	5	6
21	49	28	10	5	6
21	49	39	10	5	6
21	49	50	10	5	6
21	49	61	10	5	6
21	49	72	10	5	6
21	49	83	10	5	6
21	49	94	10	5	6
21	49	105	10	5	6
21	49	116	10	5	6
21	55	94	10	0	6
21	60	6	10	5	6
21	60	17	10	5	6
21	60	28	10	5	6
21	60	39	10	5	6
21	60	50	10	5	6
21	60	61	10	5	6
21	60	72	10	5	6
21	60	83	10	5	6
21	60	94	10	5	6
21	60	105	10	5	6
21	60	116	10	5	6
21	66	94	10	0	6
21	71	6	10	5	6
21	71	17	10	5	6
21	71	28	10	5	6
21	71	39	10	5	6
21	71	50	10	5	6
21	71	61	10	5	6
21	71	72	10	5	6
21	71	83	10	5	6
21	71	94	10	5	6
21	71	105	10	5	6
21	71	116	10	5	6
21	77	94	10	0	6
21	82	6	10	5	6
21	82	17	10	5	6
21	82	28	10	5	6
21	82	39	10	5	6
21	82	50	10	5	6
21	82	61	10	5	6
21	82	72	10	5	6
21	82	83	10	5	6
21	82	94	10	5	6
21	82	105	10	5	6
21	82	116	10	5	6
21	88	94	10	0	6
21	93	6	10	5	6
21	93	17	10	5	6
21	93	28	10	5	6
21	93	39	10	5	6
21	93	50	10	5	6
21	93	61	10	5	6
21	93	72	10	5	6
21	93	83	10	5	6
21	93	94	10	5	6
21	93	105	10	5	6
21	93	116	10	5	6
21	99	94	10	0	6
21	104	6	10	5	6
