u	t	w	source
152130	69575	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	70180	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	70906	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	71511	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	72237	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	72842	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	73568	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	74173	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	74899	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	75504	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	76230	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	76835	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	77561	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	78166	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	78892	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	79497	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	80223	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	80828	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	81554	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	82159	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	82885	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	83490	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	84216	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	84821	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	85547	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	86152	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	86878	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	87483	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	88209	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	88814	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	89540	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	90145	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	90871	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	91476	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	92202	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	92807	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	93533	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	94138	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	94864	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	95469	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	96195	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	96800	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	97526	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	98131	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	98857	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	99462	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	100188	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	100793	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	101519	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	102124	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	102850	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	103455	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	104181	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	104786	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	105512	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	106117	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	106843	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	107448	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	108174	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	108779	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	109505	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	110110	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	110836	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	111441	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	112167	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	112772	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	113498	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	114103	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	114829	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	115434	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	116160	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	116765	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	117491	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	118096	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	118822	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	119427	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	120153	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	120758	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	121484	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	122089	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	122815	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	123420	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	124146	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	124751	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	125477	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	126082	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	126808	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	127413	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	128139	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	128744	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	129470	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	130075	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	130801	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	131406	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	132132	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	132737	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	133463	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	134068	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	134794	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	135399	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	136125	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	136730	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	137456	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	138061	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	138787	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	139392	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	140118	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	140723	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	141449	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	142054	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	142780	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	143385	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	144111	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	144716	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	145442	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	146047	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	146773	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	147378	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	148104	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	148709	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	149435	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	150040	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	150766	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	151371	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	152097	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	152702	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	153428	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	154033	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	154759	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	155364	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	156090	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	156695	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	157421	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	158026	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	158752	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	159357	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	160083	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152130	160688	88814	target_22224_direct_contact_nearmiss_fixedbranch_p11
152211	5179	36673	target_22224_direct_contact_deep13_padic_tangent_p11
152211	19820	124519	target_22224_direct_contact_deep13_padic_tangent_p11
152211	34461	51314	target_22224_direct_contact_deep13_padic_tangent_p11
152211	49102	139160	target_22224_direct_contact_deep13_padic_tangent_p11
152211	63743	65955	target_22224_direct_contact_deep13_padic_tangent_p11
152211	78384	153801	target_22224_direct_contact_deep13_padic_tangent_p11
152211	93025	80596	target_22224_direct_contact_deep13_padic_tangent_p11
152211	107666	7391	target_22224_direct_contact_deep13_padic_tangent_p11
152211	122307	95237	target_22224_direct_contact_deep13_padic_tangent_p11
152211	136948	22032	target_22224_direct_contact_deep13_padic_tangent_p11
152211	151589	109878	target_22224_direct_contact_deep13_padic_tangent_p11
154312	8424	159103	target_22224_direct_contact_deep13_padic_tangent_p11
154312	23065	85898	target_22224_direct_contact_deep13_padic_tangent_p11
154312	37706	12693	target_22224_direct_contact_deep13_padic_tangent_p11
154312	52347	100539	target_22224_direct_contact_deep13_padic_tangent_p11
154312	66988	27334	target_22224_direct_contact_deep13_padic_tangent_p11
154312	81629	115180	target_22224_direct_contact_deep13_padic_tangent_p11
154312	96270	41975	target_22224_direct_contact_deep13_padic_tangent_p11
154312	110911	129821	target_22224_direct_contact_deep13_padic_tangent_p11
154312	125552	56616	target_22224_direct_contact_deep13_padic_tangent_p11
154312	140193	144462	target_22224_direct_contact_deep13_padic_tangent_p11
154312	154834	71257	target_22224_direct_contact_deep13_padic_tangent_p11
156512	5784	33208	target_22224_direct_contact_deep13_padic_tangent_p11
156512	20425	121054	target_22224_direct_contact_deep13_padic_tangent_p11
156512	35066	47849	target_22224_direct_contact_deep13_padic_tangent_p11
156512	49707	135695	target_22224_direct_contact_deep13_padic_tangent_p11
156512	64348	62490	target_22224_direct_contact_deep13_padic_tangent_p11
156512	78989	150336	target_22224_direct_contact_deep13_padic_tangent_p11
156512	93630	77131	target_22224_direct_contact_deep13_padic_tangent_p11
156512	108271	3926	target_22224_direct_contact_deep13_padic_tangent_p11
156512	122912	91772	target_22224_direct_contact_deep13_padic_tangent_p11
156512	137553	18567	target_22224_direct_contact_deep13_padic_tangent_p11
156512	152194	106413	target_22224_direct_contact_deep13_padic_tangent_p11
157293	4464	48234	target_22224_direct_contact_deep13_padic_tangent_p11
157293	19105	136080	target_22224_direct_contact_deep13_padic_tangent_p11
157293	33746	62875	target_22224_direct_contact_deep13_padic_tangent_p11
157293	48387	150721	target_22224_direct_contact_deep13_padic_tangent_p11
157293	63028	77516	target_22224_direct_contact_deep13_padic_tangent_p11
157293	77669	4311	target_22224_direct_contact_deep13_padic_tangent_p11
157293	92310	92157	target_22224_direct_contact_deep13_padic_tangent_p11
157293	106951	18952	target_22224_direct_contact_deep13_padic_tangent_p11
157293	121592	106798	target_22224_direct_contact_deep13_padic_tangent_p11
157293	136233	33593	target_22224_direct_contact_deep13_padic_tangent_p11
157293	150874	121439	target_22224_direct_contact_deep13_padic_tangent_p11
157315	1538	33879	target_22224_direct_contact_deep13_padic_tangent_p11
157315	16179	121725	target_22224_direct_contact_deep13_padic_tangent_p11
157315	30820	48520	target_22224_direct_contact_deep13_padic_tangent_p11
157315	45461	136366	target_22224_direct_contact_deep13_padic_tangent_p11
157315	60102	63161	target_22224_direct_contact_deep13_padic_tangent_p11
157315	74743	151007	target_22224_direct_contact_deep13_padic_tangent_p11
157315	89384	77802	target_22224_direct_contact_deep13_padic_tangent_p11
157315	104025	4597	target_22224_direct_contact_deep13_padic_tangent_p11
157315	118666	92443	target_22224_direct_contact_deep13_padic_tangent_p11
157315	133307	19238	target_22224_direct_contact_deep13_padic_tangent_p11
157315	147948	107084	target_22224_direct_contact_deep13_padic_tangent_p11
