m	n	k	torsion_coset
-933	-1350	2055	1
-933	-1134	-1833	1
-933	-1134	-753	1
-933	-1134	2127	1
-933	-846	111	1
-933	-846	687	1
-933	-846	-1473	1
-933	-846	1191	1
-933	-846	-393	1
-933	-558	-2409	1
-933	-558	2631	1
-933	-558	471	1
-933	-558	-1905	1
-933	-558	-1545	1
-933	-558	1551	1
-933	-558	2055	1
-933	-54	-1473	1
-933	-54	-393	1
-933	-54	2487	1
-933	234	471	1
-933	234	1047	1
-933	234	-1113	1
-933	234	1551	1
-933	234	-33	1
-933	450	615	1
-933	450	-1545	1
-933	450	-465	1
-933	1026	2847	1
-933	1026	-1113	1
-933	1026	-33	1
-933	1242	-2049	1
-933	1242	2991	1
-933	1242	-1545	1
-933	1242	-969	1
-933	1242	1551	1
-933	1242	1911	1
-933	1242	-465	1
-933	1242	-2625	1
-933	1242	2415	1
-933	1530	975	1
-933	1530	-1185	1
-933	1530	-105	1
-933	2034	327	1
-933	2034	-2049	1
-933	2034	2991	1
-933	2034	831	1
-933	2034	1407	1
-933	2034	1911	1
-933	2034	-2553	1
-933	2034	-33	1
-933	2034	2487	1
-933	2322	-2265	1
-933	2322	2775	1
-933	2322	-1689	1
-933	2322	-1185	1
-933	2322	-609	1
-933	2322	1911	1
-933	2322	-2769	1
-933	2322	2271	1
-933	2322	-105	1
-933	2610	255	1
-933	2610	1335	1
-933	2610	-825	1
-933	2826	327	1
-933	2826	1407	1
-933	2826	-753	1
-931	-2812	-1945	1
-931	-2812	575	1
-931	-2812	-505	1
-931	-2812	2015	1
-931	-1804	-1873	1
-931	-1804	647	1
-931	-1804	-1513	1
-931	-1804	-433	1
-931	-1804	2087	1
-931	-1012	575	1
-931	-1012	-505	1
-931	-724	-1513	1
-931	-724	1007	1
-931	-724	-1153	1
-931	-724	-73	1
-931	-724	2447	1
-931	68	935	1
-931	68	-145	1
-931	356	287	1
-931	356	2807	1
-931	356	-1153	1
-931	356	1367	1
-931	356	-793	1
-931	1148	215	1
-931	1148	1295	1
-931	2156	287	1
-931	2156	-1873	1
-931	2156	647	1
-931	2948	-2305	1
-931	2948	2735	1
-931	2948	575	1
-931	2948	1655	1
-928	-2413	35	1
-928	-2413	-1765	1
-928	-2413	1835	1
-928	-2413	-2845	1
-928	-2413	2195	1
-928	-2125	-2413	1
-928	-2125	2987	1
-928	-2125	1187	1
-928	-2125	-2773	1
-928	-2125	2267	1
-928	-1333	-2485	1
-928	-1333	2555	1
-928	-1333	395	1
-928	-1333	-1405	1
-928	-1333	2195	1
-928	755	-2053	1
-928	755	2987	1
-928	755	-973	1
-928	755	1907	1
-928	755	-2773	1
-928	1547	-2125	1
-928	1547	395	1
-928	1547	1835	1
-928	1547	-2845	1
-928	1547	2195	1
-928	1835	-2413	1
-928	1835	-1693	1
-928	1835	-613	1
-928	1835	-2773	1
-928	1835	2267	1
-928	2627	-2485	1
-928	2627	2555	1
-928	2627	-1765	1
-928	2627	755	1
-928	2627	2195	1
-925	-1966	647	1
-925	-1966	-1513	1
-925	-1966	-433	1
-925	-886	1007	1
-925	-886	-1153	1
-925	-886	-73	1
-925	194	287	1
-925	194	1367	1
-925	194	-793	1
-925	1994	-2233	1
-925	1994	647	1
-925	1994	-793	1
-925	1994	1727	1
-924	-2697	-2013	1
-924	-2697	867	1
-924	-2697	1947	1
-924	-2409	147	1
-924	-2409	-2229	1
-924	-2409	2811	1
-924	-2409	-1869	1
-924	-2409	-1653	1
-924	-2409	-1149	1
-924	-2409	1947	1
-924	-2409	-2733	1
-924	-2409	2307	1
-924	-2409	-69	1
-924	-1905	363	1
-924	-1905	-717	1
-924	-1905	2163	1
-924	-1617	-1653	1
-924	-1617	1227	1
-924	-1617	-2733	1
-924	-1617	2307	1
-924	-825	2523	1
-924	-825	723	1
-924	-825	-357	1
-924	-321	-2229	1
-924	-321	-1509	1
-924	-321	-789	1
-924	-321	1731	1
-924	471	-2373	1
-924	471	147	1
-924	471	1587	1
-924	471	-789	1
-924	471	1731	1
-924	471	1947	1
-924	471	-429	1
-924	471	-2589	1
-924	471	2451	1
-924	759	-1869	1
-924	759	-1149	1
-924	759	-429	1
-924	759	2091	1
-924	1263	-2373	1
-924	1263	147	1
-924	1263	-2013	1
-924	1263	867	1
-924	1263	1587	1
-924	1551	-2229	1
-924	1551	2811	1
-924	1551	-2013	1
-924	1551	507	1
-924	1551	1947	1
-924	1551	-429	1
-924	1551	2091	1
-924	1551	-2733	1
-924	1551	2307	1
-924	1551	-69	1
-924	2055	3	1
-924	2055	2523	1
-924	2055	-1437	1
-924	2055	-717	1
-924	2343	-2013	1
-924	2343	507	1
-924	2343	-1653	1
-924	2343	1227	1
-924	2343	1947	1
-921	-2754	-2265	1
-921	-2754	255	1
-921	-2754	-825	1
-921	-2754	1695	1
-921	-2466	-2337	1
-921	-2466	2703	1
-921	-2466	-1761	1
-921	-2466	1119	1
-921	-2466	-1257	1
-921	-2466	1263	1
-921	-2466	1623	1
-921	-2466	-2841	1
-921	-2466	-321	1
-921	-2466	2199	1
-921	-1962	-2409	1
-921	-1962	111	1
-921	-1962	2631	1
-921	-1962	-2265	1
-921	-1962	255	1
-921	-1962	-1905	1
-921	-1962	-1329	1
-921	-1962	-825	1
-921	-1962	1695	1
-921	-1962	2271	1
-921	-1674	-1905	1
-921	-1674	615	1
-921	-1674	-465	1
-921	-1674	2055	1
-921	-1458	-1833	1
-921	-1458	687	1
-921	-1458	-393	1
-921	-1458	2127	1
-921	-882	2631	1
-921	-882	-2049	1
-921	-882	471	1
-921	-882	2991	1
-921	-882	-1905	1
-921	-882	615	1
-921	-882	-1545	1
-921	-882	-969	1
-921	-882	-465	1
-921	-882	2055	1
-921	-666	-2481	1
-921	-666	2703	1
-921	-666	-1977	1
-921	-666	543	1
-921	-666	1119	1
-921	-666	-897	1
-921	-666	-2841	1
-921	-666	2199	1
-921	-378	-1473	1
-921	-378	1047	1
-921	-378	-2913	1
-921	-378	-33	1
-921	-378	2487	1
-921	126	615	1
-921	126	-465	1
-921	414	-2481	1
-921	414	2559	1
-921	414	-2121	1
-921	414	-1617	1
-921	414	903	1
-921	414	1479	1
-921	414	-537	1
-921	702	327	1
-921	702	2847	1
-921	702	-1113	1
-921	702	1407	1
-921	702	-2553	1
-921	918	-2049	1
-921	918	2991	1
-921	918	-969	1
-921	918	1911	1
-921	918	-465	1
-921	918	-2625	1
-921	918	-105	1
-921	1206	975	1
-921	1206	-105	1
-921	1494	-2121	1
-921	1494	2919	1
-921	1494	-1761	1
-921	1494	-1257	1
-921	1494	1263	1
-921	1494	1839	1
-921	1494	-2697	1
-921	1494	-177	1
-921	1998	-2265	1
-921	1998	255	1
-921	1998	-1689	1
-921	1998	-609	1
-921	1998	2271	1
-921	1998	-105	1
-921	2286	255	1
-921	2286	1335	1
-921	2502	327	1
-921	2502	1407	1
-918	-2859	-2013	1
-918	-2859	867	1
-918	-2859	1947	1
-918	-2571	2811	1
-918	-2571	-1653	1
-918	-2571	-1149	1
-918	-2571	-573	1
-918	-2571	-2733	1
-918	-2571	2307	1
-918	-2571	-69	1
-918	-1779	-1653	1
-918	-1779	1227	1
-918	-1779	-2733	1
-918	-1779	2307	1
-918	-1275	-1725	1
-918	-1275	1875	1
-918	-1275	-2805	1
-918	-1275	2235	1
-918	-483	291	1
-918	-483	2811	1
-918	-483	651	1
-918	-195	-2445	1
-918	-195	2595	1
-918	-195	-1365	1
-918	-195	2235	1
-918	309	2667	1
-918	309	651	1
-918	309	-1293	1
-918	309	1227	1
-918	309	-933	1
-918	309	-429	1
-918	597	651	1
-918	597	1011	1
-918	597	-2949	1
-918	1101	2667	1
-918	1101	-2013	1
-918	1101	-933	1
-918	1389	1011	1
-918	1389	-933	1
-918	1389	1587	1
-918	1389	-573	1
-918	1389	-2949	1
-918	1389	-69	1
-918	2181	-1653	1
-918	2181	-573	1
-918	2685	-2085	1
-918	2685	435	1
-918	2685	1875	1
-916	-2737	35	1
-916	-2737	2555	1
-916	-2737	-1765	1
-916	-2737	-685	1
-916	-2737	2195	1
-916	-2449	-2413	1
-916	-2449	467	1
-916	-2449	1187	1
-916	-2449	-2773	1
-916	-2449	-253	1
-916	-1657	2555	1
-916	-1657	395	1
-916	-1657	2915	1
-916	-1657	-1405	1
-916	-1657	-325	1
-916	431	2987	1
-916	431	-973	1
-916	431	-613	1
-916	431	-2773	1
-916	1223	395	1
-916	1223	-685	1
-916	1223	2195	1
-916	1511	-2413	1
-916	1511	-613	1
-916	1511	-2773	1
-916	1511	-253	1
-916	2303	2555	1
-916	2303	755	1
-916	2303	-325	1
-915	-2916	255	1
-915	-2916	2775	1
-915	-2916	-1185	1
-915	-2916	1335	1
-915	-2916	-825	1
-915	-2628	-2337	1
-915	-2628	2703	1
-915	-2628	-1761	1
-915	-2628	759	1
-915	-2628	1119	1
-915	-2628	-1257	1
-915	-2628	1623	1
-915	-2628	-2841	1
-915	-2628	2199	1
-915	-2412	-2193	1
-915	-2412	687	1
-915	-2412	-1689	1
-915	-2412	831	1
-915	-2412	1191	1
-915	-2412	-753	1
-915	-2412	1767	1
-915	-2412	-2769	1
-915	-2412	2271	1
-915	-1836	615	1
-915	-1836	-825	1
-915	-1836	1695	1
-915	-1836	-465	1
-915	-1620	687	1
-915	-1620	-753	1
-915	-1620	1767	1
-915	-1620	-393	1
-915	-1332	-2409	1
-915	-1332	2631	1
-915	-1332	-1833	1
-915	-1332	1047	1
-915	-1332	-1329	1
-915	-1332	1191	1
-915	-1332	1551	1
-915	-1332	-2913	1
-915	-1332	-393	1
-915	-1332	2127	1
-915	-828	-2481	1
-915	-828	39	1
-915	-828	2559	1
-915	-828	-2337	1
-915	-828	183	1
-915	-828	-1977	1
-915	-828	-1401	1
-915	-828	-897	1
-915	-828	1623	1
-915	-828	2199	1
-915	-540	1047	1
-915	-540	-2913	1
-915	-540	-393	1
-915	-540	2127	1
-915	-540	-33	1
-915	-252	-2049	1
-915	-252	2991	1
-915	-252	-1473	1
-915	-252	1407	1
-915	-252	-969	1
-915	-252	1551	1
-915	-252	1911	1
-915	-252	-2553	1
-915	-252	-33	1
-915	-252	2487	1
-915	-36	615	1
-915	-36	-1545	1
-915	-36	975	1
-915	-36	-2985	1
-915	252	2559	1
-915	252	-2121	1
-915	252	399	1
-915	252	2919	1
-915	252	-1977	1
-915	252	543	1
-915	252	-1617	1
-915	252	-1041	1
-915	252	-537	1
-915	252	1983	1
-915	540	327	1
-915	540	1407	1
-915	540	-2553	1
-915	540	-33	1
-915	540	2487	1
-915	1044	975	1
-915	1044	-1185	1
-915	1044	1335	1
-915	1044	-2625	1
-915	1332	2919	1
-915	1332	-1761	1
-915	1332	759	1
-915	1332	-1617	1
-915	1332	903	1
-915	1332	-1257	1
-915	1332	-681	1
-915	1332	-177	1
-915	1332	2343	1
-915	1548	-2193	1
-915	1548	2991	1
-915	1548	-1689	1
-915	1548	831	1
-915	1548	1407	1
-915	1548	-609	1
-915	1548	-2553	1
-915	1548	2487	1
-915	2124	-2265	1
-915	2124	1335	1
-915	2124	-825	1
-915	2124	1695	1
-915	2340	-2193	1
-915	2340	1407	1
-915	2340	-753	1
-915	2340	1767	1
-915	2628	-2193	1
-915	2628	2847	1
-915	2628	-1833	1
-915	2628	-1329	1
-915	2628	1191	1
-915	2628	1767	1
-915	2628	-2769	1
-915	2628	-249	1
-914	-2855	-2497	2
-914	-2855	2543	2
-914	-2855	-2281	2
-914	-2855	239	2
-914	-2855	743	2
-914	-2855	-841	2
-914	-2855	1679	2
-914	-2855	-697	2
-914	-2855	1823	2
-914	-2855	2039	2
-914	-2855	-337	2
-914	-2567	2615	2
-914	-2567	-2353	2
-914	-2567	2687	2
-914	-2567	-2065	2
-914	-2567	455	2
-914	-2567	2975	2
-914	-2567	-1345	2
-914	-2567	-1273	2
-914	-2567	1247	2
-914	-2567	1607	2
-914	-2567	-553	2
-914	-2567	-265	2
-914	-2351	-2497	2
-914	-2351	311	2
-914	-2351	-1849	2
-914	-2351	671	2
-914	-2351	-1777	2
-914	-2351	-1705	2
-914	-2351	-1489	2
-914	-2351	1175	2
-914	-2351	-985	2
-914	-2351	-697	2
-914	-2351	-2857	2
-914	-2351	2183	2
-914	-2351	-2785	2
-914	-2351	-265	2
-914	-2351	2255	2
-914	-1775	23	2
-914	-1775	-2137	2
-914	-1775	2903	2
-914	-1775	-1921	2
-914	-1775	599	2
-914	-1775	1103	2
-914	-1775	-481	2
-914	-1775	2039	2
-914	-1775	-2857	2
-914	-1775	-337	2
-914	-1775	2183	2
-914	-1775	-2641	2
-914	-1775	2399	2
-914	-1559	2687	2
-914	-1559	-2281	2
-914	-1559	2759	2
-914	-1559	599	2
-914	-1559	-1849	2
-914	-1559	671	2
-914	-1559	-1273	2
-914	-1559	-913	2
-914	-1559	1679	2
-914	-1559	1967	2
-914	-1559	-409	2
-914	-1559	2111	2
-914	-1559	-2569	2
-914	-1559	2471	2
-914	-1271	-2497	2
-914	-1271	2543	2
-914	-1271	-2425	2
-914	-1271	95	2
-914	-1271	2615	2
-914	-1271	-2137	2
-914	-1271	671	2
-914	-1271	-1489	2
-914	-1271	1031	2
-914	-1271	-1417	2
-914	-1271	-1345	2
-914	-1271	-1129	2
-914	-1271	1535	2
-914	-1271	-625	2
-914	-1271	-2929	2
-914	-1271	-337	2
-914	-767	95	2
-914	-767	2687	2
-914	-767	-1993	2
-914	-767	527	2
-914	-767	887	2
-914	-767	1175	2
-914	-767	-985	2
-914	-767	-913	2
-914	-767	1895	2
-914	-479	-2209	2
-914	-479	2831	2
-914	-479	-1921	2
-914	-479	959	2
-914	-479	-1489	2
-914	-479	1031	2
-914	-479	-913	2
-914	-479	-553	2
-914	-479	2039	2
-914	-479	-2929	2
-914	-479	-2713	2
-914	-479	2327	2
-914	-479	-49	2
-914	-479	2471	2
-914	-191	23	2
-914	-191	-2137	2
-914	-191	2903	2
-914	-191	-2065	2
-914	-191	455	2
-914	-191	2975	2
-914	-191	-1777	2
-914	-191	1031	2
-914	-191	-1129	2
-914	-191	1391	2
-914	-191	-1057	2
-914	-191	-985	2
-914	-191	-769	2
-914	-191	1895	2
-914	-191	-265	2
-914	-191	-2569	2
-914	25	-2497	2
-914	25	599	2
-914	25	1103	2
-914	25	-1201	2
-914	25	1319	2
-914	25	-1057	2
-914	25	1463	2
-914	25	-697	2
-914	25	-481	2
-914	313	455	2
-914	313	-1633	2
-914	313	887	2
-914	313	1247	2
-914	313	1535	2
-914	313	-625	2
-914	313	-553	2
-914	313	2255	2
-914	601	-2353	2
-914	601	2687	2
-914	601	311	2
-914	601	2831	2
-914	601	-1849	2
-914	601	-1561	2
-914	601	1319	2
-914	601	-1129	2
-914	601	1391	2
-914	601	-553	2
-914	601	-2713	2
-914	601	-193	2
-914	601	-2641	2
-914	601	2399	2
-914	601	-2569	2
-914	1105	-2137	2
-914	1105	959	2
-914	1105	1463	2
-914	1105	-841	2
-914	1105	1679	2
-914	1105	-697	2
-914	1105	1823	2
-914	1105	-337	2
-914	1105	-121	2
-914	1393	2615	2
-914	1393	815	2
-914	1393	-1273	2
-914	1393	1247	2
-914	1393	1607	2
-914	1393	1895	2
-914	1393	-265	2
-914	1393	-2713	2
-914	1393	-193	2
-914	1609	311	2
-914	1609	383	2
-914	1609	2903	2
-914	1609	-2065	2
-914	1609	2975	2
-914	1609	-1849	2
-914	1609	671	2
-914	1609	-1705	2
-914	1609	1175	2
-914	1609	1391	2
-914	1609	-1057	2
-914	1609	1463	2
-914	1609	-697	2
-914	1609	1895	2
-914	1609	-2857	2
-914	1609	2183	2
-914	1609	-2569	2
-914	1609	2471	2
-914	2185	23	2
-914	2185	239	2
-914	2185	-1777	2
-914	2185	1319	2
-914	2185	1823	2
-914	2185	-481	2
-914	2185	2039	2
-914	2185	-2857	2
-914	2185	-337	2
-914	2185	2183	2
-914	2401	-2281	2
-914	2401	2759	2
-914	2401	311	2
-914	2401	599	2
-914	2401	887	2
-914	2401	-1273	2
-914	2401	-1201	2
-914	2401	1319	2
-914	2401	1391	2
-914	2401	-913	2
-914	2401	-409	2
-914	2401	2111	2
-914	2401	-193	2
-914	2401	-2641	2
-914	2401	-121	2
-914	2689	-2497	2
-914	2689	2543	2
-914	2689	-2209	2
-914	2689	2831	2
-914	2689	671	2
-914	2689	743	2
-914	2689	-1705	2
-914	2689	-1489	2
-914	2689	1031	2
-914	2689	-1345	2
-914	2689	1535	2
-914	2689	1751	2
-914	2689	-697	2
-914	2689	1823	2
-914	2689	-337	2
-914	2689	2255	2
-913	-2290	647	1
-913	-2290	-433	1
-913	-1498	-1945	1
-913	-1498	575	1
-913	-1498	935	1
-913	-1498	2015	1
-913	-1210	1007	1
-913	-1210	-73	1
-913	-418	-1585	1
-913	-418	935	1
-913	-418	1295	1
-913	-418	-2665	1
-913	-418	2375	1
-913	-130	287	1
-913	-130	1367	1
-913	662	-2305	1
-913	662	2735	1
-913	662	-1225	1
-913	662	1295	1
-913	662	1655	1
-913	1670	-2233	1
-913	1670	2807	1
-913	1670	647	1
-913	1670	1727	1
-913	2462	2735	1
-913	2462	-1945	1
-913	2462	575	1
-913	2462	-865	1
-913	2750	-1873	1
-913	2750	1007	1
-913	2750	-2953	1
-913	2750	2087	1
-910	-2611	-2413	1
-910	-2611	2627	1
-910	-2611	-1333	1
-910	-2611	2267	1
-910	269	-2053	1
-910	269	467	1
-910	269	1907	1
-910	1349	-1693	1
-910	1349	827	1
-910	1349	2267	1
-907	-2452	647	1
-907	-2452	-1513	1
-907	-2452	1007	1
-907	-2452	-2953	1
-907	-1660	-1945	1
-907	-1660	935	1
-907	-1660	2015	1
-907	-1372	1007	1
-907	-1372	-1153	1
-907	-1372	1367	1
-907	-1372	-2593	1
-907	-580	-1585	1
-907	-580	1295	1
-907	-580	-2665	1
-907	-580	2375	1
-907	-292	-2233	1
-907	-292	1367	1
-907	-292	-793	1
-907	-292	1727	1
-907	500	-2305	1
-907	500	2735	1
-907	500	-1225	1
-907	500	1655	1
-907	1508	-2233	1
-907	1508	2807	1
-907	1508	647	1
-907	1508	1727	1
-907	2300	-2305	1
-907	2300	215	1
-907	2300	-1945	1
-907	2300	-865	1
-907	2300	1655	1
-907	2588	-1873	1
-907	2588	1007	1
-907	2588	-2953	1
-907	2588	2087	1
-906	-2391	-2157	1
-906	-2391	1443	1
-906	-2391	-717	1
-906	-2391	1803	1
-906	-2103	1227	1
-906	-2103	-2733	1
-906	-2103	-213	1
-906	-1599	-1725	1
-906	-1599	-645	1
-906	-1599	2235	1
-906	-1311	-1797	1
-906	-1311	1803	1
-906	-1311	-357	1
-906	-1311	2163	1
-906	-807	-2229	1
-906	-807	2811	1
-906	-807	651	1
-906	-807	1731	1
-906	-519	2595	1
-906	-519	-1365	1
-906	-519	-285	1
-906	273	-1869	1
-906	273	1011	1
-906	273	-2949	1
-906	273	2091	1
-906	777	147	1
-906	777	-933	1
-906	1569	-2517	1
-906	1569	2523	1
-906	1569	-1437	1
-906	1569	1443	1
-906	1857	507	1
-906	1857	-573	1
-906	2361	435	1
-906	2361	-645	1
-906	2649	-2157	1
-906	2649	2883	1
-906	2649	-1077	1
-906	2649	1803	1
-903	-2736	-2193	1
-903	-2736	2847	1
-903	-2736	687	1
-903	-2736	-1689	1
-903	-2736	1191	1
-903	-2736	1767	1
-903	-2736	-2769	1
-903	-2736	2271	1
-903	-2448	-2409	1
-903	-2448	2631	1
-903	-2448	255	1
-903	-2448	-1329	1
-903	-2448	-825	1
-903	-2448	-249	1
-903	-2160	615	1
-903	-2160	1695	1
-903	-2160	-465	1
-903	-1944	687	1
-903	-1944	1767	1
-903	-1944	-393	1
-903	-1656	-2409	1
-903	-1656	2631	1
-903	-1656	-1833	1
-903	-1656	1047	1
-903	-1656	-1329	1
-903	-1656	1551	1
-903	-1656	-2913	1
-903	-1656	2127	1
-903	-1368	111	1
-903	-1368	-2049	1
-903	-1368	2991	1
-903	-1368	615	1
-903	-1368	-969	1
-903	-1368	-465	1
-903	-864	1047	1
-903	-864	-2913	1
-903	-864	2127	1
-903	-864	-33	1
-903	-576	-2049	1
-903	-576	2991	1
-903	-576	-1473	1
-903	-576	1407	1
-903	-576	-969	1
-903	-576	1911	1
-903	-576	-2553	1
-903	-576	2487	1
-903	-360	-1905	1
-903	-360	615	1
-903	-360	975	1
-903	-360	-2985	1
-903	-360	2055	1
-903	216	327	1
-903	216	1407	1
-903	216	-2553	1
-903	216	2487	1
-903	432	471	1
-903	432	2991	1
-903	432	975	1
-903	432	-969	1
-903	432	1551	1
-903	432	-609	1
-903	432	-2985	1
-903	432	2055	1
-903	432	-105	1
-903	720	-1545	1
-903	720	975	1
-903	720	1335	1
-903	720	-2625	1
-903	720	2415	1
-903	1224	-2193	1
-903	1224	2847	1
-903	1224	471	1
-903	1224	2991	1
-903	1224	-1689	1
-903	1224	-1113	1
-903	1224	1407	1
-903	1224	-609	1
-903	1224	-2553	1
-903	1224	-33	1
-903	1512	255	1
-903	1512	831	1
-903	1512	1335	1
-903	1512	-609	1
-903	1512	1911	1
-903	1512	-249	1
-903	1512	-2625	1
-903	1512	2415	1
-903	1800	-2265	1
-903	1800	2775	1
-903	1800	-1185	1
-903	1800	1335	1
-903	1800	1695	1
-903	2016	-2193	1
-903	2016	2847	1
-903	2016	-1113	1
-903	2016	1407	1
-903	2016	1767	1
-903	2304	-2193	1
-903	2304	327	1
-903	2304	-1833	1
-903	2304	831	1
-903	2304	-1329	1
-903	2304	-753	1
-903	2304	1767	1
-903	2304	-249	1
-903	2592	111	1
-903	2592	-2265	1
-903	2592	2775	1
-903	2592	615	1
-903	2592	1191	1
-903	2592	1695	1
-903	2592	-2769	1
-903	2592	-249	1
-903	2592	2271	1
-902	-2915	-2377	2
-902	-2915	143	2
-902	-2915	2663	2
-902	-2915	215	2
-902	-2915	503	2
-902	-2915	791	2
-902	-2915	-1369	2
-902	-2915	-1297	2
-902	-2915	1295	2
-902	-2915	1511	2
-902	-2915	-865	2
-902	-2915	-505	2
-902	-2915	-289	2
-902	-2915	2303	2
-902	-2627	-2305	2
-902	-2627	2735	2
-902	-2627	575	2
-902	-2627	-1873	2
-902	-2627	647	2
-902	-2627	1655	2
-902	-2627	-433	2
-902	-2627	2087	2
-902	-2627	-2593	2
-902	-2627	2447	2
-902	-2123	-2449	2
-902	-2123	2591	2
-902	-2123	-2089	2
-902	-2123	-1873	2
-902	-2123	719	2
-902	-2123	-1441	2
-902	-2123	1079	2
-902	-2123	-1369	2
-902	-2123	-1081	2
-902	-2123	-793	2
-902	-2123	1727	2
-902	-2123	-2953	2
-902	-2123	2087	2
-902	-2123	-2881	2
-902	-2123	-289	2
-902	-2123	-73	2
-902	-1835	71	2
-902	-1835	2663	2
-902	-1835	-2017	2
-902	-1835	503	2
-902	-1835	575	2
-902	-1835	863	2
-902	-1835	1151	2
-902	-1835	-1009	2
-902	-1835	-937	2
-902	-1835	1655	2
-902	-1835	1871	2
-902	-1835	-505	2
-902	-1835	-2665	2
-902	-1835	-145	2
-902	-1619	143	2
-902	-1619	-1801	2
-902	-1619	719	2
-902	-1619	-1441	2
-902	-1619	1223	2
-902	-1619	1439	2
-902	-1619	-937	2
-902	-1619	1943	2
-902	-1619	-361	2
-902	-1619	2159	2
-902	-1043	71	2
-902	-1043	287	2
-902	-1043	-2089	2
-902	-1043	2951	2
-902	-1043	-1729	2
-902	-1043	-1513	2
-902	-1043	1079	2
-902	-1043	-1081	2
-902	-1043	1439	2
-902	-1043	-1009	2
-902	-1043	-721	2
-902	-1043	-433	2
-902	-1043	2087	2
-902	-1043	-2593	2
-902	-1043	2447	2
-902	-1043	-2521	2
-902	-827	-1945	2
-902	-827	575	2
-902	-827	647	2
-902	-827	-1153	2
-902	-827	1367	2
-902	-827	-865	2
-902	-827	2015	2
-902	-827	-433	2
-902	-827	-145	2
-902	-539	503	2
-902	-539	-1441	2
-902	-539	1079	2
-902	-539	-1081	2
-902	-539	1583	2
-902	-539	1799	2
-902	-539	-577	2
-902	-539	2303	2
-902	-539	-1	2
-902	-539	2519	2
-902	-35	-2449	2
-902	-35	431	2
-902	-35	2951	2
-902	-35	-2017	2
-902	-35	-1945	2
-902	-35	575	2
-902	-35	-1729	2
-902	-35	935	2
-902	-35	-1225	2
-902	-35	-1009	2
-902	-35	1511	2
-902	-35	-937	2
-902	-35	1943	2
-902	-35	2015	2
-902	-35	-2737	2
-902	-35	-217	2
-902	-35	2303	2
-902	253	215	2
-902	253	-1585	2
-902	253	935	2
-902	253	1007	2
-902	253	-793	2
-902	253	1727	2
-902	253	-505	2
-902	253	-2665	2
-902	253	2375	2
-902	253	-73	2
-902	541	2663	2
-902	541	359	2
-902	541	2879	2
-902	541	863	2
-902	541	-1081	2
-902	541	1439	2
-902	541	-721	2
-902	541	1943	2
-902	541	-2881	2
-902	541	2159	2
-902	541	-217	2
-902	757	359	2
-902	757	431	2
-902	757	2951	2
-902	757	-1801	2
-902	757	719	2
-902	757	-1153	2
-902	757	1367	2
-902	757	1439	2
-902	757	-1009	2
-902	757	1511	2
-902	757	1727	2
-902	757	-649	2
-902	757	-2809	2
-902	757	2231	2
-902	757	-2593	2
-902	757	-73	2
-902	757	-2521	2
-902	757	2519	2
-902	1045	-2377	2
-902	1045	143	2
-902	1045	2663	2
-902	1045	-2089	2
-902	1045	791	2
-902	1045	-1657	2
-902	1045	-1585	2
-902	1045	935	2
-902	1045	-1369	2
-902	1045	1295	2
-902	1045	-865	2
-902	1045	-649	2
-902	1045	1871	2
-902	1045	-577	2
-902	1045	2303	2
-902	1045	-2665	2
-902	1045	2375	2
-902	1333	-2305	2
-902	1333	2735	2
-902	1333	287	2
-902	1333	575	2
-902	1333	-1225	2
-902	1333	1295	2
-902	1333	1367	2
-902	1333	-433	2
-902	1333	2087	2
-902	1333	-2665	2
-902	1333	-145	2
-902	1837	-2449	2
-902	1837	2591	2
-902	1837	-2233	2
-902	1837	287	2
-902	1837	-2161	2
-902	1837	2879	2
-902	1837	719	2
-902	1837	791	2
-902	1837	-1441	2
-902	1837	1079	2
-902	1837	-793	2
-902	1837	1727	2
-902	1837	1799	2
-902	1837	-649	2
-902	1837	1871	2
-902	1837	-2953	2
-902	1837	2087	2
-902	1837	-289	2
-902	2125	2663	2
-902	2125	-2305	2
-902	2125	2735	2
-902	2125	-2017	2
-902	2125	503	2
-902	2125	-1729	2
-902	2125	1151	2
-902	2125	-1297	2
-902	2125	-1225	2
-902	2125	1295	2
-902	2125	-1009	2
-902	2125	1655	2
-902	2125	-505	2
-902	2125	-2809	2
-902	2125	-289	2
-902	2125	2231	2
-902	2125	-217	2
-902	2341	359	2
-902	2341	-1801	2
-902	2341	719	2
-902	2341	-1657	2
-902	2341	-1441	2
-902	2341	1223	2
-902	2341	-937	2
-902	2341	-2737	2
-902	2341	-217	2
-902	2341	2303	2
-902	2917	71	2
-902	2917	-2089	2
-902	2917	2951	2
-902	2917	-1873	2
-902	2917	647	2
-902	2917	-1801	2
-902	2917	1079	2
-902	2917	1151	2
-902	2917	-1081	2
-902	2917	1439	2
-902	2917	-433	2
-902	2917	2087	2
-902	2917	-2881	2
-902	2917	2159	2
-902	2917	-2809	2
-902	2917	-289	2
-902	2917	2231	2
-902	2917	-2593	2
-902	2917	2447	2
-900	-2553	363	1
-900	-2553	2883	1
-900	-2553	-1077	1
-900	-2553	-357	1
-900	-2265	-1653	1
-900	-2265	867	1
-900	-2265	-1293	1
-900	-2265	1587	1
-900	-2265	2307	1
-900	-1761	-2445	1
-900	-1761	-645	1
-900	-1761	-2805	1
-900	-1761	-285	1
-900	-1473	3	1
-900	-1473	723	1
-900	-1473	-717	1
-900	-1473	-2877	1
-900	-681	-2445	1
-900	-681	75	1
-900	-681	-2085	1
-900	-681	-285	1
