torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	13860	18480	1104	2640
1	3696	18480	840	2640
1	8316	18480	840	2640
1	17556	18480	840	2640
1	3696	18480	2160	2640
1	8316	18480	2160	2640
1	17556	18480	2160	2640
1	3696	18480	2424	2640
1	8316	18480	2424	2640
1	17556	18480	2424	2640
1	3696	18480	1104	2640
1	8316	18480	1104	2640
1	17556	18480	1104	2640
1	11088	18480	2424	2640
1	15708	18480	2424	2640
1	6468	18480	2424	2640
1	11088	18480	1104	2640
1	15708	18480	1104	2640
1	6468	18480	1104	2640
1	0	18480	840	2640
1	4620	18480	840	2640
1	13860	18480	840	2640
1	0	18480	2160	2640
1	4620	18480	2160	2640
1	13860	18480	2160	2640
1	11088	18480	840	2640
1	15708	18480	840	2640
1	6468	18480	840	2640
1	11088	18480	2160	2640
1	15708	18480	2160	2640
1	6468	18480	2160	2640
1	0	18480	1896	2640
1	4620	18480	1896	2640
1	13860	18480	1896	2640
1	0	18480	576	2640
1	4620	18480	576	2640
1	13860	18480	576	2640
1	11088	18480	1368	2640
1	15708	18480	1368	2640
1	6468	18480	1368	2640
1	11088	18480	48	2640
1	15708	18480	48	2640
1	6468	18480	48	2640
1	11088	18480	1896	2640
1	15708	18480	1896	2640
1	6468	18480	1896	2640
1	11088	18480	576	2640
1	15708	18480	576	2640
1	6468	18480	576	2640
1	3696	18480	1368	2640
1	8316	18480	1368	2640
1	17556	18480	1368	2640
1	3696	18480	48	2640
1	8316	18480	48	2640
1	17556	18480	48	2640
1	14448	18480	2232	2640
1	588	18480	2232	2640
1	9828	18480	2232	2640
1	14448	18480	912	2640
1	588	18480	912	2640
1	9828	18480	912	2640
1	7056	18480	1176	2640
1	11676	18480	1176	2640
1	2436	18480	1176	2640
1	7056	18480	2496	2640
1	11676	18480	2496	2640
1	2436	18480	2496	2640
1	7056	18480	2232	2640
1	11676	18480	2232	2640
1	2436	18480	2232	2640
1	7056	18480	912	2640
1	11676	18480	912	2640
1	2436	18480	912	2640
1	3360	18480	2232	2640
1	7980	18480	2232	2640
1	17220	18480	2232	2640
1	3360	18480	912	2640
1	7980	18480	912	2640
1	17220	18480	912	2640
1	3360	18480	648	2640
1	7980	18480	648	2640
1	17220	18480	648	2640
1	3360	18480	1968	2640
1	7980	18480	1968	2640
1	17220	18480	1968	2640
1	3360	18480	1704	2640
1	7980	18480	1704	2640
1	17220	18480	1704	2640
1	3360	18480	384	2640
1	7980	18480	384	2640
1	17220	18480	384	2640
1	7056	18480	120	2640
1	11676	18480	120	2640
1	2436	18480	120	2640
1	7056	18480	1440	2640
1	11676	18480	1440	2640
1	2436	18480	1440	2640
1	7056	18480	1704	2640
1	11676	18480	1704	2640
1	2436	18480	1704	2640
1	7056	18480	384	2640
1	11676	18480	384	2640
1	2436	18480	384	2640
1	14448	18480	1704	2640
1	588	18480	1704	2640
1	9828	18480	1704	2640
1	14448	18480	384	2640
1	588	18480	384	2640
1	9828	18480	384	2640
1	3360	18480	120	2640
1	7980	18480	120	2640
1	17220	18480	120	2640
1	3360	18480	1440	2640
1	7980	18480	1440	2640
1	17220	18480	1440	2640
1	14448	18480	120	2640
1	588	18480	120	2640
1	9828	18480	120	2640
1	14448	18480	1440	2640
1	588	18480	1440	2640
1	9828	18480	1440	2640
1	3360	18480	1176	2640
1	7980	18480	1176	2640
1	17220	18480	1176	2640
1	3360	18480	2496	2640
1	7980	18480	2496	2640
1	17220	18480	2496	2640
1	14448	18480	648	2640
1	588	18480	648	2640
1	9828	18480	648	2640
1	14448	18480	1968	2640
1	588	18480	1968	2640
1	9828	18480	1968	2640
1	14448	18480	1176	2640
1	588	18480	1176	2640
1	9828	18480	1176	2640
1	14448	18480	2496	2640
1	588	18480	2496	2640
1	9828	18480	2496	2640
1	7056	18480	648	2640
1	11676	18480	648	2640
1	2436	18480	648	2640
1	7056	18480	1968	2640
1	11676	18480	1968	2640
1	2436	18480	1968	2640
1	17808	18480	1032	2640
1	3948	18480	1032	2640
1	13188	18480	1032	2640
1	17808	18480	2352	2640
1	3948	18480	2352	2640
1	13188	18480	2352	2640
1	10416	18480	2616	2640
1	15036	18480	2616	2640
1	5796	18480	2616	2640
1	10416	18480	1296	2640
1	15036	18480	1296	2640
1	5796	18480	1296	2640
1	10416	18480	1032	2640
1	15036	18480	1032	2640
1	5796	18480	1032	2640
1	10416	18480	2352	2640
1	15036	18480	2352	2640
1	5796	18480	2352	2640
1	6720	18480	1032	2640
1	11340	18480	1032	2640
1	2100	18480	1032	2640
1	6720	18480	2352	2640
1	11340	18480	2352	2640
1	2100	18480	2352	2640
1	6720	18480	2088	2640
1	11340	18480	2088	2640
1	2100	18480	2088	2640
1	6720	18480	768	2640
1	11340	18480	768	2640
