T_key	T_mod13	component	radicand_valuations	radicand_units_mod13
301660	8	exceptional_minus5	0,0,0,0	12,12,1,3
301673	8	exceptional_minus5	0,0,0,0	12,12,1,3
301686	8	exceptional_minus5	0,0,0,0	12,12,1,3
301699	8	exceptional_minus5	0,0,0,0	12,12,1,3
301712	8	exceptional_minus5	0,0,0,0	12,12,1,3
301725	8	exceptional_minus5	0,0,0,0	12,12,1,3
301738	8	exceptional_minus5	0,0,0,0	12,12,1,3
301751	8	exceptional_minus5	0,0,0,0	12,12,1,3
301764	8	exceptional_minus5	0,0,0,0	12,12,1,3
301777	8	exceptional_minus5	0,0,0,0	12,12,1,3
301790	8	exceptional_minus5	0,0,0,0	12,12,1,3
301803	8	exceptional_minus5	0,0,0,0	12,12,1,3
301816	8	exceptional_minus5	0,0,0,0	12,12,1,3
301829	8	exceptional_minus5	0,0,0,0	12,12,1,3
301842	8	exceptional_minus5	0,0,0,0	12,12,1,3
301855	8	exceptional_minus5	0,0,0,0	12,12,1,3
301868	8	exceptional_minus5	0,0,0,0	12,12,1,3
301881	8	exceptional_minus5	0,0,0,0	12,12,1,3
301894	8	exceptional_minus5	0,0,0,0	12,12,1,3
301907	8	exceptional_minus5	0,0,0,0	12,12,1,3
301920	8	exceptional_minus5	0,0,0,0	12,12,1,3
301933	8	exceptional_minus5	0,0,0,0	12,12,1,3
301946	8	exceptional_minus5	0,0,0,0	12,12,1,3
301959	8	exceptional_minus5	0,0,0,0	12,12,1,3
301972	8	exceptional_minus5	0,0,0,0	12,12,1,3
301985	8	exceptional_minus5	0,0,0,0	12,12,1,3
301998	8	exceptional_minus5	0,0,0,0	12,12,1,3
302011	8	exceptional_minus5	0,0,0,0	12,12,1,3
302024	8	exceptional_minus5	0,0,0,0	12,12,1,3
302037	8	exceptional_minus5	0,0,0,0	12,12,1,3
302050	8	exceptional_minus5	0,0,0,0	12,12,1,3
302063	8	exceptional_minus5	0,0,0,0	12,12,1,3
302076	8	exceptional_minus5	0,0,0,0	12,12,1,3
302089	8	exceptional_minus5	0,0,0,0	12,12,1,3
302102	8	exceptional_minus5	0,0,0,0	12,12,1,3
302115	8	exceptional_minus5	0,0,0,0	12,12,1,3
302128	8	exceptional_minus5	0,0,0,0	12,12,1,3
302141	8	exceptional_minus5	0,0,0,0	12,12,1,3
302154	8	exceptional_minus5	0,0,0,0	12,12,1,3
302167	8	exceptional_minus5	0,0,0,0	12,12,1,3
302180	8	exceptional_minus5	0,0,0,0	12,12,1,3
302193	8	exceptional_minus5	0,0,0,0	12,12,1,3
302206	8	exceptional_minus5	0,0,0,0	12,12,1,3
302219	8	exceptional_minus5	0,0,0,0	12,12,1,3
302232	8	exceptional_minus5	0,0,0,0	12,12,1,3
302245	8	exceptional_minus5	0,0,0,0	12,12,1,3
302258	8	exceptional_minus5	0,0,0,0	12,12,1,3
302271	8	exceptional_minus5	0,0,0,0	12,12,1,3
302284	8	exceptional_minus5	0,0,0,0	12,12,1,3
302297	8	exceptional_minus5	0,0,0,0	12,12,1,3
302310	8	exceptional_minus5	0,0,0,0	12,12,1,3
302323	8	exceptional_minus5	0,0,0,0	12,12,1,3
302336	8	exceptional_minus5	0,0,0,0	12,12,1,3
302349	8	exceptional_minus5	0,0,0,0	12,12,1,3
302362	8	exceptional_minus5	0,0,0,0	12,12,1,3
302375	8	exceptional_minus5	0,0,0,0	12,12,1,3
302388	8	exceptional_minus5	0,0,0,0	12,12,1,3
302401	8	exceptional_minus5	0,0,0,0	12,12,1,3
302414	8	exceptional_minus5	0,0,0,0	12,12,1,3
302427	8	exceptional_minus5	0,0,0,0	12,12,1,3
302440	8	exceptional_minus5	0,0,0,0	12,12,1,3
302453	8	exceptional_minus5	0,0,0,0	12,12,1,3
302466	8	exceptional_minus5	0,0,0,0	12,12,1,3
302479	8	exceptional_minus5	0,0,0,0	12,12,1,3
302492	8	exceptional_minus5	0,0,0,0	12,12,1,3
302505	8	exceptional_minus5	0,0,0,0	12,12,1,3
302518	8	exceptional_minus5	0,0,0,0	12,12,1,3
302531	8	exceptional_minus5	0,0,0,0	12,12,1,3
302544	8	exceptional_minus5	0,0,0,0	12,12,1,3
302557	8	exceptional_minus5	0,0,0,0	12,12,1,3
302570	8	exceptional_minus5	0,0,0,0	12,12,1,3
302583	8	exceptional_minus5	0,0,0,0	12,12,1,3
302596	8	exceptional_minus5	0,0,0,0	12,12,1,3
302609	8	exceptional_minus5	0,0,0,0	12,12,1,3
302622	8	exceptional_minus5	0,0,0,0	12,12,1,3
302635	8	exceptional_minus5	0,0,0,0	12,12,1,3
302648	8	exceptional_minus5	0,0,0,0	12,12,1,3
302661	8	exceptional_minus5	0,0,0,0	12,12,1,3
302674	8	exceptional_minus5	0,0,0,0	12,12,1,3
302687	8	exceptional_minus5	0,0,0,0	12,12,1,3
302700	8	exceptional_minus5	0,0,0,0	12,12,1,3
302713	8	exceptional_minus5	0,0,0,0	12,12,1,3
302726	8	exceptional_minus5	0,0,0,0	12,12,1,3
302739	8	exceptional_minus5	0,0,0,0	12,12,1,3
302752	8	exceptional_minus5	0,0,0,0	12,12,1,3
302765	8	exceptional_minus5	0,0,0,0	12,12,1,3
302778	8	exceptional_minus5	0,0,0,0	12,12,1,3
302791	8	exceptional_minus5	0,0,0,0	12,12,1,3
302804	8	exceptional_minus5	0,0,0,0	12,12,1,3
302817	8	exceptional_minus5	0,0,0,0	12,12,1,3
302830	8	exceptional_minus5	0,0,0,0	12,12,1,3
302843	8	exceptional_minus5	0,0,0,0	12,12,1,3
302856	8	exceptional_minus5	0,0,0,0	12,12,1,3
302869	8	exceptional_minus5	0,0,0,0	12,12,1,3
302882	8	exceptional_minus5	0,0,0,0	12,12,1,3
302895	8	exceptional_minus5	0,0,0,0	12,12,1,3
302908	8	exceptional_minus5	0,0,0,0	12,12,1,3
302921	8	exceptional_minus5	0,0,0,0	12,12,1,3
302934	8	exceptional_minus5	0,0,0,0	12,12,1,3
302947	8	exceptional_minus5	0,0,0,0	12,12,1,3
302960	8	exceptional_minus5	0,0,0,0	12,12,1,3
302973	8	exceptional_minus5	0,0,0,0	12,12,1,3
302986	8	exceptional_minus5	0,0,0,0	12,12,1,3
302999	8	exceptional_minus5	0,0,0,0	12,12,1,3
303012	8	exceptional_minus5	0,0,0,0	12,12,1,3
303025	8	exceptional_minus5	0,0,0,0	12,12,1,3
303038	8	exceptional_minus5	0,0,0,0	12,12,1,3
303051	8	exceptional_minus5	0,0,0,0	12,12,1,3
303064	8	exceptional_minus5	0,0,0,0	12,12,1,3
303077	8	exceptional_minus5	0,0,0,0	12,12,1,3
303090	8	exceptional_minus5	0,0,0,0	12,12,1,3
303103	8	exceptional_minus5	0,0,0,0	12,12,1,3
303116	8	exceptional_minus5	0,0,0,0	12,12,1,3
303129	8	exceptional_minus5	0,0,0,0	12,12,1,3
303142	8	exceptional_minus5	0,0,0,0	12,12,1,3
303155	8	exceptional_minus5	0,0,0,0	12,12,1,3
303168	8	exceptional_minus5	0,0,0,0	12,12,1,3
303181	8	exceptional_minus5	0,0,0,0	12,12,1,3
303194	8	exceptional_minus5	0,0,0,0	12,12,1,3
303207	8	exceptional_minus5	0,0,0,0	12,12,1,3
303220	8	exceptional_minus5	0,0,0,0	12,12,1,3
303233	8	exceptional_minus5	0,0,0,0	12,12,1,3
303246	8	exceptional_minus5	0,0,0,0	12,12,1,3
303259	8	exceptional_minus5	0,0,0,0	12,12,1,3
303272	8	exceptional_minus5	0,0,0,0	12,12,1,3
303285	8	exceptional_minus5	0,0,0,0	12,12,1,3
303298	8	exceptional_minus5	0,0,0,0	12,12,1,3
303311	8	exceptional_minus5	0,0,0,0	12,12,1,3
303324	8	exceptional_minus5	0,0,0,0	12,12,1,3
303337	8	exceptional_minus5	0,0,0,0	12,12,1,3
303350	8	exceptional_minus5	0,0,0,0	12,12,1,3
303363	8	exceptional_minus5	0,0,0,0	12,12,1,3
303376	8	exceptional_minus5	0,0,0,0	12,12,1,3
303389	8	exceptional_minus5	0,0,0,0	12,12,1,3
303402	8	exceptional_minus5	0,0,0,0	12,12,1,3
303415	8	exceptional_minus5	0,0,0,0	12,12,1,3
303428	8	exceptional_minus5	0,0,0,0	12,12,1,3
303441	8	exceptional_minus5	0,0,0,0	12,12,1,3
303454	8	exceptional_minus5	0,0,0,0	12,12,1,3
303467	8	exceptional_minus5	0,0,0,0	12,12,1,3
303480	8	exceptional_minus5	0,0,0,0	12,12,1,3
303493	8	exceptional_minus5	0,0,0,0	12,12,1,3
303506	8	exceptional_minus5	0,0,0,0	12,12,1,3
303519	8	exceptional_minus5	0,0,0,0	12,12,1,3
303532	8	exceptional_minus5	0,0,0,0	12,12,1,3
303545	8	exceptional_minus5	0,0,0,0	12,12,1,3
303558	8	exceptional_minus5	0,0,0,0	12,12,1,3
303571	8	exceptional_minus5	0,0,0,0	12,12,1,3
303584	8	exceptional_minus5	0,0,0,0	12,12,1,3
303597	8	exceptional_minus5	0,0,0,0	12,12,1,3
303610	8	exceptional_minus5	0,0,0,0	12,12,1,3
303623	8	exceptional_minus5	0,0,0,0	12,12,1,3
303636	8	exceptional_minus5	0,0,0,0	12,12,1,3
303649	8	exceptional_minus5	0,0,0,0	12,12,1,3
303662	8	exceptional_minus5	0,0,0,0	12,12,1,3
303675	8	exceptional_minus5	0,0,0,0	12,12,1,3
303688	8	exceptional_minus5	0,0,0,0	12,12,1,3
303701	8	exceptional_minus5	0,0,0,0	12,12,1,3
303714	8	exceptional_minus5	0,0,0,0	12,12,1,3
303727	8	exceptional_minus5	0,0,0,0	12,12,1,3
303740	8	exceptional_minus5	0,0,0,0	12,12,1,3
303753	8	exceptional_minus5	0,0,0,0	12,12,1,3
303766	8	exceptional_minus5	0,0,0,0	12,12,1,3
303779	8	exceptional_minus5	0,0,0,0	12,12,1,3
303792	8	exceptional_minus5	0,0,0,0	12,12,1,3
303805	8	exceptional_minus5	0,0,0,0	12,12,1,3
303818	8	exceptional_minus5	0,0,0,0	12,12,1,3
303831	8	exceptional_minus5	0,0,0,0	12,12,1,3
303844	8	exceptional_minus5	0,0,0,0	12,12,1,3
303857	8	exceptional_minus5	0,0,0,0	12,12,1,3
303870	8	exceptional_minus5	0,0,0,0	12,12,1,3
303883	8	exceptional_minus5	0,0,0,0	12,12,1,3
303896	8	exceptional_minus5	0,0,0,0	12,12,1,3
303909	8	exceptional_minus5	0,0,0,0	12,12,1,3
303922	8	exceptional_minus5	0,0,0,0	12,12,1,3
303935	8	exceptional_minus5	0,0,0,0	12,12,1,3
303948	8	exceptional_minus5	0,0,0,0	12,12,1,3
303961	8	exceptional_minus5	0,0,0,0	12,12,1,3
303974	8	exceptional_minus5	0,0,0,0	12,12,1,3
303987	8	exceptional_minus5	0,0,0,0	12,12,1,3
304000	8	exceptional_minus5	0,0,0,0	12,12,1,3
304013	8	exceptional_minus5	0,0,0,0	12,12,1,3
304026	8	exceptional_minus5	0,0,0,0	12,12,1,3
304039	8	exceptional_minus5	0,0,0,0	12,12,1,3
304052	8	exceptional_minus5	0,0,0,0	12,12,1,3
304065	8	exceptional_minus5	0,0,0,0	12,12,1,3
304078	8	exceptional_minus5	0,0,0,0	12,12,1,3
304091	8	exceptional_minus5	0,0,0,0	12,12,1,3
304104	8	exceptional_minus5	0,0,0,0	12,12,1,3
304117	8	exceptional_minus5	0,0,0,0	12,12,1,3
304130	8	exceptional_minus5	0,0,0,0	12,12,1,3
304143	8	exceptional_minus5	0,0,0,0	12,12,1,3
304156	8	exceptional_minus5	0,0,0,0	12,12,1,3
304169	8	exceptional_minus5	0,0,0,0	12,12,1,3
304182	8	exceptional_minus5	0,0,0,0	12,12,1,3
304195	8	exceptional_minus5	0,0,0,0	12,12,1,3
304208	8	exceptional_minus5	0,0,0,0	12,12,1,3
304221	8	exceptional_minus5	0,0,0,0	12,12,1,3
304234	8	exceptional_minus5	0,0,0,0	12,12,1,3
304247	8	exceptional_minus5	0,0,0,0	12,12,1,3
304260	8	exceptional_minus5	0,0,0,0	12,12,1,3
304273	8	exceptional_minus5	0,0,0,0	12,12,1,3
304286	8	exceptional_minus5	0,0,0,0	12,12,1,3
304299	8	exceptional_minus5	0,0,0,0	12,12,1,3
304312	8	exceptional_minus5	0,0,0,0	12,12,1,3
304325	8	exceptional_minus5	0,0,0,0	12,12,1,3
304338	8	exceptional_minus5	0,0,0,0	12,12,1,3
304351	8	exceptional_minus5	0,0,0,0	12,12,1,3
304364	8	exceptional_minus5	0,0,0,0	12,12,1,3
304377	8	exceptional_minus5	0,0,0,0	12,12,1,3
304390	8	exceptional_minus5	0,0,0,0	12,12,1,3
304403	8	exceptional_minus5	0,0,0,0	12,12,1,3
304416	8	exceptional_minus5	0,0,0,0	12,12,1,3
304429	8	exceptional_minus5	0,0,0,0	12,12,1,3
304442	8	exceptional_minus5	0,0,0,0	12,12,1,3
304455	8	exceptional_minus5	0,0,0,0	12,12,1,3
304468	8	exceptional_minus5	0,0,0,0	12,12,1,3
304481	8	exceptional_minus5	0,0,0,0	12,12,1,3
304494	8	exceptional_minus5	0,0,0,0	12,12,1,3
304507	8	exceptional_minus5	0,0,0,0	12,12,1,3
304520	8	exceptional_minus5	0,0,0,0	12,12,1,3
304533	8	exceptional_minus5	0,0,0,0	12,12,1,3
304546	8	exceptional_minus5	0,0,0,0	12,12,1,3
304559	8	exceptional_minus5	0,0,0,0	12,12,1,3
304572	8	exceptional_minus5	0,0,0,0	12,12,1,3
304585	8	exceptional_minus5	0,0,0,0	12,12,1,3
304598	8	exceptional_minus5	0,0,0,0	12,12,1,3
304611	8	exceptional_minus5	0,0,0,0	12,12,1,3
304624	8	exceptional_minus5	0,0,0,0	12,12,1,3
304637	8	exceptional_minus5	0,0,0,0	12,12,1,3
304650	8	exceptional_minus5	0,0,0,0	12,12,1,3
304663	8	exceptional_minus5	0,0,0,0	12,12,1,3
304676	8	exceptional_minus5	0,0,0,0	12,12,1,3
304689	8	exceptional_minus5	0,0,0,0	12,12,1,3
304702	8	exceptional_minus5	0,0,0,0	12,12,1,3
304715	8	exceptional_minus5	0,0,0,0	12,12,1,3
304728	8	exceptional_minus5	0,0,0,0	12,12,1,3
304741	8	exceptional_minus5	0,0,0,0	12,12,1,3
304754	8	exceptional_minus5	0,0,0,0	12,12,1,3
304767	8	exceptional_minus5	0,0,0,0	12,12,1,3
304780	8	exceptional_minus5	0,0,0,0	12,12,1,3
304793	8	exceptional_minus5	0,0,0,0	12,12,1,3
304806	8	exceptional_minus5	0,0,0,0	12,12,1,3
304819	8	exceptional_minus5	0,0,0,0	12,12,1,3
304832	8	exceptional_minus5	0,0,0,0	12,12,1,3
304845	8	exceptional_minus5	0,0,0,0	12,12,1,3
304858	8	exceptional_minus5	0,0,0,0	12,12,1,3
304871	8	exceptional_minus5	0,0,0,0	12,12,1,3
304884	8	exceptional_minus5	0,0,0,0	12,12,1,3
304897	8	exceptional_minus5	0,0,0,0	12,12,1,3
304910	8	exceptional_minus5	0,0,0,0	12,12,1,3
304923	8	exceptional_minus5	0,0,0,0	12,12,1,3
304936	8	exceptional_minus5	0,0,0,0	12,12,1,3
304949	8	exceptional_minus5	0,0,0,0	12,12,1,3
304962	8	exceptional_minus5	0,0,0,0	12,12,1,3
304975	8	exceptional_minus5	0,0,0,0	12,12,1,3
304988	8	exceptional_minus5	0,0,0,0	12,12,1,3
305001	8	exceptional_minus5	0,0,0,0	12,12,1,3
305014	8	exceptional_minus5	0,0,0,0	12,12,1,3
305027	8	exceptional_minus5	0,0,0,0	12,12,1,3
305040	8	exceptional_minus5	0,0,0,0	12,12,1,3
305053	8	exceptional_minus5	0,0,0,0	12,12,1,3
305066	8	exceptional_minus5	0,0,0,0	12,12,1,3
305079	8	exceptional_minus5	0,0,0,0	12,12,1,3
305092	8	exceptional_minus5	0,0,0,0	12,12,1,3
305105	8	exceptional_minus5	0,0,0,0	12,12,1,3
305118	8	exceptional_minus5	0,0,0,0	12,12,1,3
305131	8	exceptional_minus5	0,0,0,0	12,12,1,3
305144	8	exceptional_minus5	0,0,0,0	12,12,1,3
305157	8	exceptional_minus5	0,0,0,0	12,12,1,3
305170	8	exceptional_minus5	0,0,0,0	12,12,1,3
305183	8	exceptional_minus5	0,0,0,0	12,12,1,3
305196	8	exceptional_minus5	0,0,0,0	12,12,1,3
305209	8	exceptional_minus5	0,0,0,0	12,12,1,3
305222	8	exceptional_minus5	0,0,0,0	12,12,1,3
305235	8	exceptional_minus5	0,0,0,0	12,12,1,3
305248	8	exceptional_minus5	0,0,0,0	12,12,1,3
305261	8	exceptional_minus5	0,0,0,0	12,12,1,3
305274	8	exceptional_minus5	0,0,0,0	12,12,1,3
305287	8	exceptional_minus5	0,0,0,0	12,12,1,3
305300	8	exceptional_minus5	0,0,0,0	12,12,1,3
305313	8	exceptional_minus5	0,0,0,0	12,12,1,3
305326	8	exceptional_minus5	0,0,0,0	12,12,1,3
305339	8	exceptional_minus5	0,0,0,0	12,12,1,3
305352	8	exceptional_minus5	0,0,0,0	12,12,1,3
305365	8	exceptional_minus5	0,0,0,0	12,12,1,3
305378	8	exceptional_minus5	0,0,0,0	12,12,1,3
305391	8	exceptional_minus5	0,0,0,0	12,12,1,3
305404	8	exceptional_minus5	0,0,0,0	12,12,1,3
305417	8	exceptional_minus5	0,0,0,0	12,12,1,3
305430	8	exceptional_minus5	0,0,0,0	12,12,1,3
305443	8	exceptional_minus5	0,0,0,0	12,12,1,3
305456	8	exceptional_minus5	0,0,0,0	12,12,1,3
305469	8	exceptional_minus5	0,0,0,0	12,12,1,3
305482	8	exceptional_minus5	0,0,0,0	12,12,1,3
305495	8	exceptional_minus5	0,0,0,0	12,12,1,3
305508	8	exceptional_minus5	0,0,0,0	12,12,1,3
305521	8	exceptional_minus5	0,0,0,0	12,12,1,3
305534	8	exceptional_minus5	0,0,0,0	12,12,1,3
305547	8	exceptional_minus5	0,0,0,0	12,12,1,3
305560	8	exceptional_minus5	0,0,0,0	12,12,1,3
305573	8	exceptional_minus5	0,0,0,0	12,12,1,3
305586	8	exceptional_minus5	0,0,0,0	12,12,1,3
305599	8	exceptional_minus5	0,0,0,0	12,12,1,3
305612	8	exceptional_minus5	0,0,0,0	12,12,1,3
305625	8	exceptional_minus5	0,0,0,0	12,12,1,3
305638	8	exceptional_minus5	0,0,0,0	12,12,1,3
305651	8	exceptional_minus5	0,0,0,0	12,12,1,3
305664	8	exceptional_minus5	0,0,0,0	12,12,1,3
305677	8	exceptional_minus5	0,0,0,0	12,12,1,3
305690	8	exceptional_minus5	0,0,0,0	12,12,1,3
305703	8	exceptional_minus5	0,0,0,0	12,12,1,3
305716	8	exceptional_minus5	0,0,0,0	12,12,1,3
305729	8	exceptional_minus5	0,0,0,0	12,12,1,3
305742	8	exceptional_minus5	0,0,0,0	12,12,1,3
305755	8	exceptional_minus5	0,0,0,0	12,12,1,3
305768	8	exceptional_minus5	0,0,0,0	12,12,1,3
305781	8	exceptional_minus5	0,0,0,0	12,12,1,3
305794	8	exceptional_minus5	0,0,0,0	12,12,1,3
305807	8	exceptional_minus5	0,0,0,0	12,12,1,3
305820	8	exceptional_minus5	0,0,0,0	12,12,1,3
305833	8	exceptional_minus5	0,0,0,0	12,12,1,3
305846	8	exceptional_minus5	0,0,0,0	12,12,1,3
305859	8	exceptional_minus5	0,0,0,0	12,12,1,3
305872	8	exceptional_minus5	0,0,0,0	12,12,1,3
305885	8	exceptional_minus5	0,0,0,0	12,12,1,3
305898	8	exceptional_minus5	0,0,0,0	12,12,1,3
305911	8	exceptional_minus5	0,0,0,0	12,12,1,3
305924	8	exceptional_minus5	0,0,0,0	12,12,1,3
305937	8	exceptional_minus5	0,0,0,0	12,12,1,3
305950	8	exceptional_minus5	0,0,0,0	12,12,1,3
305963	8	exceptional_minus5	0,0,0,0	12,12,1,3
305976	8	exceptional_minus5	0,0,0,0	12,12,1,3
305989	8	exceptional_minus5	0,0,0,0	12,12,1,3
306002	8	exceptional_minus5	0,0,0,0	12,12,1,3
306015	8	exceptional_minus5	0,0,0,0	12,12,1,3
306028	8	exceptional_minus5	0,0,0,0	12,12,1,3
306041	8	exceptional_minus5	0,0,0,0	12,12,1,3
306054	8	exceptional_minus5	0,0,0,0	12,12,1,3
306067	8	exceptional_minus5	0,0,0,0	12,12,1,3
306080	8	exceptional_minus5	0,0,0,0	12,12,1,3
306093	8	exceptional_minus5	0,0,0,0	12,12,1,3
306106	8	exceptional_minus5	0,0,0,0	12,12,1,3
306119	8	exceptional_minus5	0,0,0,0	12,12,1,3
306132	8	exceptional_minus5	0,0,0,0	12,12,1,3
306145	8	exceptional_minus5	0,0,0,0	12,12,1,3
306158	8	exceptional_minus5	0,0,0,0	12,12,1,3
306171	8	exceptional_minus5	0,0,0,0	12,12,1,3
306184	8	exceptional_minus5	0,0,0,0	12,12,1,3
306197	8	exceptional_minus5	0,0,0,0	12,12,1,3
306210	8	exceptional_minus5	0,0,0,0	12,12,1,3
306223	8	exceptional_minus5	0,0,0,0	12,12,1,3
306236	8	exceptional_minus5	0,0,0,0	12,12,1,3
306249	8	exceptional_minus5	0,0,0,0	12,12,1,3
306262	8	exceptional_minus5	0,0,0,0	12,12,1,3
306275	8	exceptional_minus5	0,0,0,0	12,12,1,3
306288	8	exceptional_minus5	0,0,0,0	12,12,1,3
306301	8	exceptional_minus5	0,0,0,0	12,12,1,3
306314	8	exceptional_minus5	0,0,0,0	12,12,1,3
306327	8	exceptional_minus5	0,0,0,0	12,12,1,3
306340	8	exceptional_minus5	0,0,0,0	12,12,1,3
306353	8	exceptional_minus5	0,0,0,0	12,12,1,3
306366	8	exceptional_minus5	0,0,0,0	12,12,1,3
306379	8	exceptional_minus5	0,0,0,0	12,12,1,3
306392	8	exceptional_minus5	0,0,0,0	12,12,1,3
306405	8	exceptional_minus5	0,0,0,0	12,12,1,3
306418	8	exceptional_minus5	0,0,0,0	12,12,1,3
306431	8	exceptional_minus5	0,0,0,0	12,12,1,3
306444	8	exceptional_minus5	0,0,0,0	12,12,1,3
306457	8	exceptional_minus5	0,0,0,0	12,12,1,3
306470	8	exceptional_minus5	0,0,0,0	12,12,1,3
306483	8	exceptional_minus5	0,0,0,0	12,12,1,3
306496	8	exceptional_minus5	0,0,0,0	12,12,1,3
306509	8	exceptional_minus5	0,0,0,0	12,12,1,3
306522	8	exceptional_minus5	0,0,0,0	12,12,1,3
306535	8	exceptional_minus5	0,0,0,0	12,12,1,3
306548	8	exceptional_minus5	0,0,0,0	12,12,1,3
306561	8	exceptional_minus5	0,0,0,0	12,12,1,3
306574	8	exceptional_minus5	0,0,0,0	12,12,1,3
306587	8	exceptional_minus5	0,0,0,0	12,12,1,3
306600	8	exceptional_minus5	0,0,0,0	12,12,1,3
306613	8	exceptional_minus5	0,0,0,0	12,12,1,3
306626	8	exceptional_minus5	0,0,0,0	12,12,1,3
306639	8	exceptional_minus5	0,0,0,0	12,12,1,3
306652	8	exceptional_minus5	0,0,0,0	12,12,1,3
306665	8	exceptional_minus5	0,0,0,0	12,12,1,3
306678	8	exceptional_minus5	0,0,0,0	12,12,1,3
306691	8	exceptional_minus5	0,0,0,0	12,12,1,3
306704	8	exceptional_minus5	0,0,0,0	12,12,1,3
306717	8	exceptional_minus5	0,0,0,0	12,12,1,3
306730	8	exceptional_minus5	0,0,0,0	12,12,1,3
306743	8	exceptional_minus5	0,0,0,0	12,12,1,3
306756	8	exceptional_minus5	0,0,0,0	12,12,1,3
306769	8	exceptional_minus5	0,0,0,0	12,12,1,3
306782	8	exceptional_minus5	0,0,0,0	12,12,1,3
306795	8	exceptional_minus5	0,0,0,0	12,12,1,3
306808	8	exceptional_minus5	0,0,0,0	12,12,1,3
306821	8	exceptional_minus5	0,0,0,0	12,12,1,3
306834	8	exceptional_minus5	0,0,0,0	12,12,1,3
306847	8	exceptional_minus5	0,0,0,0	12,12,1,3
306860	8	exceptional_minus5	0,0,0,0	12,12,1,3
306873	8	exceptional_minus5	0,0,0,0	12,12,1,3
306886	8	exceptional_minus5	0,0,0,0	12,12,1,3
306899	8	exceptional_minus5	0,0,0,0	12,12,1,3
306912	8	exceptional_minus5	0,0,0,0	12,12,1,3
306925	8	exceptional_minus5	0,0,0,0	12,12,1,3
306938	8	exceptional_minus5	0,0,0,0	12,12,1,3
306951	8	exceptional_minus5	0,0,0,0	12,12,1,3
306964	8	exceptional_minus5	0,0,0,0	12,12,1,3
306977	8	exceptional_minus5	0,0,0,0	12,12,1,3
306990	8	exceptional_minus5	0,0,0,0	12,12,1,3
307003	8	exceptional_minus5	0,0,0,0	12,12,1,3
307016	8	exceptional_minus5	0,0,0,0	12,12,1,3
307029	8	exceptional_minus5	0,0,0,0	12,12,1,3
307042	8	exceptional_minus5	0,0,0,0	12,12,1,3
307055	8	exceptional_minus5	0,0,0,0	12,12,1,3
307068	8	exceptional_minus5	0,0,0,0	12,12,1,3
307081	8	exceptional_minus5	0,0,0,0	12,12,1,3
307094	8	exceptional_minus5	0,0,0,0	12,12,1,3
307107	8	exceptional_minus5	0,0,0,0	12,12,1,3
307120	8	exceptional_minus5	0,0,0,0	12,12,1,3
307133	8	exceptional_minus5	0,0,0,0	12,12,1,3
307146	8	exceptional_minus5	0,0,0,0	12,12,1,3
307159	8	exceptional_minus5	0,0,0,0	12,12,1,3
307172	8	exceptional_minus5	0,0,0,0	12,12,1,3
307185	8	exceptional_minus5	0,0,0,0	12,12,1,3
307198	8	exceptional_minus5	0,0,0,0	12,12,1,3
307211	8	exceptional_minus5	0,0,0,0	12,12,1,3
307224	8	exceptional_minus5	0,0,0,0	12,12,1,3
307237	8	exceptional_minus5	0,0,0,0	12,12,1,3
307250	8	exceptional_minus5	0,0,0,0	12,12,1,3
307263	8	exceptional_minus5	0,0,0,0	12,12,1,3
307276	8	exceptional_minus5	0,0,0,0	12,12,1,3
307289	8	exceptional_minus5	0,0,0,0	12,12,1,3
307302	8	exceptional_minus5	0,0,0,0	12,12,1,3
307315	8	exceptional_minus5	0,0,0,0	12,12,1,3
307328	8	exceptional_minus5	0,0,0,0	12,12,1,3
307341	8	exceptional_minus5	0,0,0,0	12,12,1,3
307354	8	exceptional_minus5	0,0,0,0	12,12,1,3
307367	8	exceptional_minus5	0,0,0,0	12,12,1,3
307380	8	exceptional_minus5	0,0,0,0	12,12,1,3
307393	8	exceptional_minus5	0,0,0,0	12,12,1,3
307406	8	exceptional_minus5	0,0,0,0	12,12,1,3
307419	8	exceptional_minus5	0,0,0,0	12,12,1,3
307432	8	exceptional_minus5	0,0,0,0	12,12,1,3
307445	8	exceptional_minus5	0,0,0,0	12,12,1,3
307458	8	exceptional_minus5	0,0,0,0	12,12,1,3
307471	8	exceptional_minus5	0,0,0,0	12,12,1,3
307484	8	exceptional_minus5	0,0,0,0	12,12,1,3
307497	8	exceptional_minus5	0,0,0,0	12,12,1,3
307510	8	exceptional_minus5	0,0,0,0	12,12,1,3
307523	8	exceptional_minus5	0,0,0,0	12,12,1,3
307536	8	exceptional_minus5	0,0,0,0	12,12,1,3
307549	8	exceptional_minus5	0,0,0,0	12,12,1,3
307562	8	exceptional_minus5	0,0,0,0	12,12,1,3
307575	8	exceptional_minus5	0,0,0,0	12,12,1,3
307588	8	exceptional_minus5	0,0,0,0	12,12,1,3
307601	8	exceptional_minus5	0,0,0,0	12,12,1,3
307614	8	exceptional_minus5	0,0,0,0	12,12,1,3
307627	8	exceptional_minus5	0,0,0,0	12,12,1,3
307640	8	exceptional_minus5	0,0,0,0	12,12,1,3
307653	8	exceptional_minus5	0,0,0,0	12,12,1,3
307666	8	exceptional_minus5	0,0,0,0	12,12,1,3
307679	8	exceptional_minus5	0,0,0,0	12,12,1,3
307692	8	exceptional_minus5	0,0,0,0	12,12,1,3
