torsion_coset	m_residue	m_modulus	n_residue	n_modulus
1	2785680	3603600	367020	900900
1	3506400	3603600	547200	900900
1	2064960	3603600	6660	900900
1	2064960	3603600	367020	900900
1	2064960	3603600	186840	900900
1	2785680	3603600	547200	900900
1	1606320	3603600	55800	900900
1	885600	3603600	235980	900900
1	1606320	3603600	235980	900900
1	1606320	3603600	416160	900900
1	164880	3603600	596340	900900
1	2327040	3603600	596340	900900
1	2327040	3603600	416160	900900
1	885600	3603600	776520	900900
1	2327040	3603600	235980	900900
1	164880	3603600	776520	900900
1	885600	3603600	55800	900900
1	3047760	3603600	416160	900900
1	3047760	3603600	776520	900900
1	3047760	3603600	596340	900900
1	164880	3603600	55800	900900
1	3571920	3603600	465300	900900
1	2851200	3603600	645480	900900
1	3571920	3603600	645480	900900
1	3571920	3603600	825660	900900
1	2130480	3603600	104940	900900
1	689040	3603600	104940	900900
1	689040	3603600	825660	900900
1	2851200	3603600	285120	900900
1	689040	3603600	645480	900900
1	2130480	3603600	285120	900900
1	2851200	3603600	465300	900900
1	1409760	3603600	825660	900900
1	1409760	3603600	285120	900900
1	1409760	3603600	104940	900900
1	2130480	3603600	465300	900900
1	2261520	3603600	465300	900900
1	1540800	3603600	645480	900900
1	2261520	3603600	645480	900900
1	2261520	3603600	825660	900900
1	820080	3603600	104940	900900
1	2982240	3603600	104940	900900
1	2982240	3603600	825660	900900
1	1540800	3603600	285120	900900
1	2982240	3603600	645480	900900
1	820080	3603600	285120	900900
1	1540800	3603600	465300	900900
1	99360	3603600	825660	900900
1	99360	3603600	285120	900900
1	99360	3603600	104940	900900
1	820080	3603600	465300	900900
1	951120	3603600	547200	900900
1	230400	3603600	727380	900900
1	951120	3603600	727380	900900
1	951120	3603600	6660	900900
1	3113280	3603600	186840	900900
1	1671840	3603600	186840	900900
1	1671840	3603600	6660	900900
1	230400	3603600	367020	900900
1	1671840	3603600	727380	900900
1	3113280	3603600	367020	900900
1	230400	3603600	547200	900900
1	2392560	3603600	6660	900900
1	2392560	3603600	367020	900900
1	2392560	3603600	186840	900900
1	3113280	3603600	547200	900900
1	1933920	3603600	55800	900900
1	1213200	3603600	235980	900900
1	1933920	3603600	235980	900900
1	1933920	3603600	416160	900900
1	492480	3603600	596340	900900
1	2654640	3603600	596340	900900
1	2654640	3603600	416160	900900
1	1213200	3603600	776520	900900
1	2654640	3603600	235980	900900
1	492480	3603600	776520	900900
1	1213200	3603600	55800	900900
1	3375360	3603600	416160	900900
1	3375360	3603600	776520	900900
1	3375360	3603600	596340	900900
1	492480	3603600	55800	900900
1	623520	3603600	137700	900900
1	3506400	3603600	317880	900900
1	623520	3603600	317880	900900
1	623520	3603600	498060	900900
1	2785680	3603600	678240	900900
1	1344240	3603600	678240	900900
1	1344240	3603600	498060	900900
1	3506400	3603600	858420	900900
1	1344240	3603600	317880	900900
1	2785680	3603600	858420	900900
1	3506400	3603600	137700	900900
1	2064960	3603600	498060	900900
1	2064960	3603600	858420	900900
1	2064960	3603600	678240	900900
1	2785680	3603600	137700	900900
1	925920	3603600	717300	900900
1	205200	3603600	897480	900900
1	925920	3603600	897480	900900
1	925920	3603600	176760	900900
1	3088080	3603600	356940	900900
1	1646640	3603600	356940	900900
1	1646640	3603600	176760	900900
1	205200	3603600	537120	900900
1	1646640	3603600	897480	900900
1	3088080	3603600	537120	900900
1	205200	3603600	717300	900900
1	2367360	3603600	176760	900900
1	2367360	3603600	537120	900900
1	2367360	3603600	356940	900900
1	3088080	3603600	717300	900900
1	3546720	3603600	881100	900900
1	2826000	3603600	160380	900900
1	3546720	3603600	160380	900900
1	3546720	3603600	340560	900900
1	2105280	3603600	520740	900900
1	663840	3603600	520740	900900
1	663840	3603600	340560	900900
1	2826000	3603600	700920	900900
1	663840	3603600	160380	900900
1	2105280	3603600	700920	900900
1	2826000	3603600	881100	900900
1	1384560	3603600	340560	900900
1	1384560	3603600	700920	900900
1	1384560	3603600	520740	900900
1	2105280	3603600	881100	900900
1	598320	3603600	553500	900900
1	3481200	3603600	733680	900900
1	598320	3603600	733680	900900
1	598320	3603600	12960	900900
1	2760480	3603600	193140	900900
1	1319040	3603600	193140	900900
1	1319040	3603600	12960	900900
1	3481200	3603600	373320	900900
1	1319040	3603600	733680	900900
1	2760480	3603600	373320	900900
1	3481200	3603600	553500	900900
1	2039760	3603600	12960	900900
1	2039760	3603600	373320	900900
1	2039760	3603600	193140	900900
1	2760480	3603600	553500	900900
1	3546720	3603600	62100	900900
1	2826000	3603600	242280	900900
1	3546720	3603600	242280	900900
1	3546720	3603600	422460	900900
1	2105280	3603600	602640	900900
1	663840	3603600	602640	900900
1	663840	3603600	422460	900900
1	2826000	3603600	782820	900900
1	663840	3603600	242280	900900
1	2105280	3603600	782820	900900
1	2826000	3603600	62100	900900
1	1384560	3603600	422460	900900
1	1384560	3603600	782820	900900
1	1384560	3603600	602640	900900
1	2105280	3603600	62100	900900
1	2563920	3603600	471600	900900
1	1843200	3603600	651780	900900
1	2563920	3603600	651780	900900
1	2563920	3603600	831960	900900
1	1122480	3603600	111240	900900
1	3284640	3603600	111240	900900
1	3284640	3603600	831960	900900
1	1843200	3603600	291420	900900
1	3284640	3603600	651780	900900
1	1122480	3603600	291420	900900
1	1843200	3603600	471600	900900
1	401760	3603600	831960	900900
1	401760	3603600	291420	900900
1	401760	3603600	111240	900900
1	1122480	3603600	471600	900900
1	1253520	3603600	717300	900900
1	532800	3603600	897480	900900
1	1253520	3603600	897480	900900
1	1253520	3603600	176760	900900
1	3415680	3603600	356940	900900
1	1974240	3603600	356940	900900
1	1974240	3603600	176760	900900
1	532800	3603600	537120	900900
1	1974240	3603600	897480	900900
1	3415680	3603600	537120	900900
1	532800	3603600	717300	900900
1	2694960	3603600	176760	900900
1	2694960	3603600	537120	900900
1	2694960	3603600	356940	900900
1	3415680	3603600	717300	900900
1	1908720	3603600	553500	900900
1	1188000	3603600	733680	900900
1	1908720	3603600	733680	900900
1	1908720	3603600	12960	900900
1	467280	3603600	193140	900900
1	2629440	3603600	193140	900900
1	2629440	3603600	12960	900900
1	1188000	3603600	373320	900900
1	2629440	3603600	733680	900900
1	467280	3603600	373320	900900
1	1188000	3603600	553500	900900
1	3350160	3603600	12960	900900
1	3350160	3603600	373320	900900
1	3350160	3603600	193140	900900
1	467280	3603600	553500	900900
1	2236320	3603600	62100	900900
1	1515600	3603600	242280	900900
1	2236320	3603600	242280	900900
1	2236320	3603600	422460	900900
1	794880	3603600	602640	900900
1	2957040	3603600	602640	900900
1	2957040	3603600	422460	900900
1	1515600	3603600	782820	900900
1	2957040	3603600	242280	900900
1	794880	3603600	782820	900900
1	1515600	3603600	62100	900900
1	74160	3603600	422460	900900
1	74160	3603600	782820	900900
1	74160	3603600	602640	900900
1	794880	3603600	62100	900900
1	270720	3603600	717300	900900
1	3153600	3603600	897480	900900
1	270720	3603600	897480	900900
1	270720	3603600	176760	900900
1	2432880	3603600	356940	900900
1	991440	3603600	356940	900900
1	991440	3603600	176760	900900
1	3153600	3603600	537120	900900
1	991440	3603600	897480	900900
1	2432880	3603600	537120	900900
