prime	torsion_coset	m	n	k	ord_g1	ord_g2	ord_g3	state	t
83	1	74	9	1	92	92	92	3	inf
83	1	74	9	3	92	92	92	2	65
83	1	74	9	4	92	92	92	2	9
83	1	74	9	9	92	92	92	3	36
83	1	74	9	13	92	92	92	3	36
83	1	74	9	18	92	92	92	2	9
83	1	74	9	19	92	92	92	2	65
83	1	74	9	34	92	92	92	3	0
83	1	74	9	49	92	92	92	2	18
83	1	74	9	50	92	92	92	2	74
83	1	74	9	55	92	92	92	3	47
83	1	74	9	59	92	92	92	3	47
83	1	74	9	64	92	92	92	2	74
83	1	74	9	65	92	92	92	2	18
83	1	74	9	80	92	92	92	3	0
83	1	74	10	3	92	92	92	2	74
83	1	74	10	4	92	92	92	2	18
83	1	74	10	19	92	92	92	3	0
83	1	74	10	32	92	92	92	3	inf
83	1	74	10	34	92	92	92	2	65
83	1	74	10	35	92	92	92	2	9
83	1	74	10	40	92	92	92	3	36
83	1	74	10	44	92	92	92	3	36
83	1	74	10	49	92	92	92	2	9
83	1	74	10	50	92	92	92	2	65
83	1	74	10	65	92	92	92	3	0
83	1	74	10	80	92	92	92	2	18
83	1	74	10	81	92	92	92	2	74
83	1	74	10	86	92	92	92	3	47
83	1	74	10	90	92	92	92	3	47
83	1	74	11	4	92	92	92	3	0
83	1	74	11	19	92	92	92	2	18
83	1	74	11	20	92	92	92	2	74
83	1	74	11	25	92	92	92	3	47
83	1	74	11	29	92	92	92	3	47
83	1	74	11	34	92	92	92	2	74
83	1	74	11	35	92	92	92	2	18
83	1	74	11	50	92	92	92	3	0
83	1	74	11	63	92	92	92	3	inf
83	1	74	11	65	92	92	92	2	65
83	1	74	11	66	92	92	92	2	9
83	1	74	11	71	92	92	92	3	36
83	1	74	11	75	92	92	92	3	36
83	1	74	11	80	92	92	92	2	9
83	1	74	11	81	92	92	92	2	65
83	1	74	12	2	92	92	92	3	inf
83	1	74	12	4	92	92	92	2	65
83	1	74	12	5	92	92	92	2	9
83	1	74	12	10	92	92	92	3	36
83	1	74	12	14	92	92	92	3	36
83	1	74	12	19	92	92	92	2	9
83	1	74	12	20	92	92	92	2	65
83	1	74	12	35	92	92	92	3	0
83	1	74	12	50	92	92	92	2	18
83	1	74	12	51	92	92	92	2	74
83	1	74	12	56	92	92	92	3	47
83	1	74	12	60	92	92	92	3	47
83	1	74	12	65	92	92	92	2	74
83	1	74	12	66	92	92	92	2	18
83	1	74	12	81	92	92	92	3	0
83	1	74	13	4	92	92	92	2	74
83	1	74	13	5	92	92	92	2	18
83	1	74	13	20	92	92	92	3	0
83	1	74	13	33	92	92	92	3	inf
83	1	74	13	35	92	92	92	2	65
83	1	74	13	36	92	92	92	2	9
83	1	74	13	41	92	92	92	3	36
83	1	74	13	45	92	92	92	3	36
83	1	74	13	50	92	92	92	2	9
83	1	74	13	51	92	92	92	2	65
83	1	74	13	66	92	92	92	3	0
83	1	74	13	81	92	92	92	2	18
83	1	74	13	82	92	92	92	2	74
83	1	74	13	87	92	92	92	3	47
83	1	74	13	91	92	92	92	3	47
83	1	74	14	5	92	92	92	3	0
83	1	74	14	20	92	92	92	2	18
83	1	74	14	21	92	92	92	2	74
83	1	74	14	26	92	92	92	3	47
83	1	74	14	30	92	92	92	3	47
83	1	74	14	35	92	92	92	2	74
83	1	74	14	36	92	92	92	2	18
83	1	74	14	51	92	92	92	3	0
83	1	74	14	64	92	92	92	3	inf
83	1	74	14	66	92	92	92	2	65
83	1	74	14	67	92	92	92	2	9
83	1	74	14	72	92	92	92	3	36
83	1	74	14	76	92	92	92	3	36
83	1	74	14	81	92	92	92	2	9
83	1	74	14	82	92	92	92	2	65
83	1	74	15	3	92	92	92	3	inf
83	1	74	15	5	92	92	92	2	65
83	1	74	15	6	92	92	92	2	9
83	1	74	15	11	92	92	92	3	36
83	1	74	15	15	92	92	92	3	36
83	1	74	15	20	92	92	92	2	9
83	1	74	15	21	92	92	92	2	65
83	1	74	15	36	92	92	92	3	0
83	1	74	15	51	92	92	92	2	18
83	1	74	15	52	92	92	92	2	74
83	1	74	15	57	92	92	92	3	47
83	1	74	15	61	92	92	92	3	47
83	1	74	15	66	92	92	92	2	74
83	1	74	15	67	92	92	92	2	18
83	1	74	15	82	92	92	92	3	0
83	1	74	16	0	92	92	92	3	47
83	1	74	16	5	92	92	92	2	74
83	1	74	16	6	92	92	92	2	18
83	1	74	16	21	92	92	92	3	0
