m	n	k	torsion_coset
804	39	723	1
804	543	-69	1
804	831	-645	1
807	-810	255	1
807	-594	327	1
807	-306	831	1
807	-306	-753	1
807	-306	-249	1
807	-18	255	1
807	-18	831	1
807	486	687	1
807	486	-753	1
807	774	111	1
807	774	-753	1
807	774	-393	1
810	-915	507	1
810	-915	-573	1
810	-411	75	1
810	-411	435	1
810	-123	3	1
810	669	435	1
810	669	795	1
812	-793	755	1
813	-972	-105	1
813	-468	327	1
813	-468	831	1
813	-468	-753	1
813	-468	-609	1
813	-468	-249	1
813	-180	-249	1
813	36	399	1
813	36	759	1
813	36	-177	1
813	612	111	1
813	612	687	1
813	612	-393	1
813	612	-249	1
813	828	-825	1
814	-911	239	2
814	-911	383	2
814	-911	599	2
814	-911	-697	2
814	-407	743	2
814	-407	815	2
814	-407	-769	2
814	-407	-265	2
814	-119	815	2
814	-119	-985	2
814	-119	-193	2
814	97	95	2
814	97	887	2
814	97	-913	2
814	97	-625	2
814	673	95	2
814	673	-769	2
814	673	-409	2
814	889	-697	2
814	889	-481	2
814	889	-337	2
815	-346	-793	1
815	734	-433	1
821	-796	215	1
821	-796	-865	1
821	284	575	1
821	284	-505	1
822	-735	435	1
822	57	-69	1
822	345	795	1
822	849	-573	1
822	849	-69	1
825	-792	327	1
825	-792	831	1
825	-792	-753	1
825	-792	-249	1
825	-288	399	1
825	-288	759	1
825	0	327	1
825	0	-753	1
825	288	111	1
825	288	687	1
825	288	-393	1
825	504	255	1
825	504	-825	1
825	792	759	1
826	-971	71	2
826	-971	863	2
826	-971	-937	2
826	-971	-649	2
826	-971	-145	2
826	-755	143	2
826	-755	359	2
826	-755	-577	2
826	-755	-361	2
826	-467	287	2
826	-467	575	2
826	-467	-793	2
826	-179	287	2
826	-179	647	2
826	-179	-721	2
826	-179	-361	2
826	325	503	2
826	325	719	2
826	325	-721	2
826	325	-217	2
826	325	-1	2
826	613	647	2
826	613	935	2
826	613	-433	2
826	829	143	2
826	829	215	2
826	829	503	2
826	829	-865	2
826	829	-289	2
828	-105	-69	1
828	687	147	1
828	687	291	1
828	687	-573	1
828	687	-69	1
828	975	291	1
831	-954	327	1
831	-954	831	1
831	-954	-753	1
831	-666	-825	1
831	-450	759	1
831	-162	327	1
831	-162	-753	1
831	126	687	1
831	126	-393	1
831	918	687	1
831	918	-393	1
833	-832	647	1
833	-832	-793	1
833	-832	-433	1
833	-40	575	1
833	248	-433	1
833	248	-73	1
839	-994	647	1
839	-994	-433	1
839	-202	-505	1
839	86	-73	1
839	878	-145	1
840	-933	363	1
840	-141	435	1
840	363	291	1
840	363	867	1
840	363	-69	1
843	-990	255	1
843	-990	-825	1
843	-990	-249	1
843	-774	-177	1
843	-198	-393	1
843	-198	-249	1
843	18	255	1
843	306	183	1
843	306	-897	1
843	810	255	1
843	810	615	1
843	810	-249	1
846	201	291	1
846	201	-573	1
846	201	-213	1
846	993	-213	1
848	323	107	1
848	323	-253	1
849	-936	759	1
849	-936	903	1
849	-936	-681	1
849	-936	-177	1
849	-648	327	1
849	-648	687	1
849	-144	-825	1
849	144	183	1
849	144	-897	1
849	144	-321	1
849	432	687	1
849	648	111	1
849	648	615	1
849	648	-825	1
849	648	-249	1
849	936	-465	1
850	-875	815	2
850	-875	-265	2
850	-875	-193	2
850	-587	167	2
850	-587	671	2
850	-587	-769	2
850	-587	-193	2
850	-83	23	2
850	-83	239	2
850	-83	-481	2
850	-83	-337	2
850	205	95	2
850	205	167	2
850	205	-913	2
850	493	167	2
850	493	527	2
850	493	-841	2
850	493	-409	2
850	709	455	2
850	709	-553	2
850	709	-265	2
850	997	23	2
850	997	383	2
850	997	599	2
850	997	-121	2
851	-526	-865	1
851	554	-505	1
854	953	35	1
857	-688	-865	1
857	-400	-73	1
857	392	-505	1
858	-627	435	1
858	-627	-645	1
858	-123	867	1
858	-123	-213	1
858	957	147	1
861	-972	687	1
861	-684	-753	1
861	-684	-249	1
861	-180	183	1
861	-180	759	1
861	-180	-897	1
861	-180	-321	1
861	324	111	1
861	324	615	1
861	324	-249	1
861	900	39	1
861	900	543	1
861	900	-537	1
862	-935	287	2
862	-935	575	2
862	-935	-433	2
862	-935	-145	2
862	-359	215	2
862	-359	575	2
862	-359	-793	2
862	-143	503	2
862	-143	-505	2
862	-143	-289	2
862	-143	-217	2
862	145	215	2
862	145	647	2
862	145	935	2
862	145	-865	2
862	145	-73	2
862	649	71	2
862	649	647	2
862	649	-433	2
862	649	-289	2
862	937	71	2
862	937	143	2
862	937	863	2
862	937	-937	2
862	937	-865	2
862	937	-649	2
862	937	-145	2
864	-789	435	1
864	-789	795	1
864	3	-789	1
864	507	867	1
864	507	-933	1
866	629	35	1
867	-846	111	1
867	-846	-753	1
867	-846	-249	1
867	162	111	1
867	162	615	1
867	450	-825	1
867	954	111	1
867	954	687	1
867	954	-969	1
867	954	-393	1
869	-724	-433	1
869	68	-505	1
869	68	-145	1
872	-325	107	1
872	-325	467	1
872	467	395	1
872	467	-325	1
872	755	467	1
872	755	827	1
875	-886	-433	1
875	914	-73	1
876	-609	147	1
876	-609	651	1
876	-609	867	1
876	-609	-573	1
876	-321	-789	1
876	183	867	1
876	183	-933	1
876	471	507	1
876	471	-789	1
876	471	-213	1
876	975	-717	1
876	975	-357	1
879	-954	-825	1
879	-666	183	1
879	-666	759	1
879	-378	687	1
879	-378	-393	1
879	-162	615	1
879	-162	-825	1
879	126	-825	1
879	126	-465	1
879	414	543	1
879	414	-897	1
879	918	975	1
879	918	-465	1
882	-771	-69	1
882	-483	291	1
882	-483	-789	1
882	309	291	1
882	309	-789	1
884	-649	107	1
884	-649	467	1
884	143	-325	1
884	431	467	1
884	431	827	1
884	431	-973	1
885	-828	-321	1
885	-540	687	1
885	-540	-393	1
885	-36	615	1
885	-36	-465	1
885	252	39	1
885	252	-897	1
885	468	111	1
885	468	687	1
886	-767	167	2
886	-767	-553	2
886	-767	-265	2
886	-479	527	2
886	-479	599	2
886	-479	671	2
886	-479	887	2
886	-479	-913	2
886	-479	-481	2
886	-479	-409	2
886	-479	-121	2
886	25	23	2
886	25	-841	2
886	25	-481	2
886	313	95	2
886	313	527	2
886	313	-985	2
886	313	-913	2
886	313	-193	2
886	529	383	2
886	529	671	2
886	529	-985	2
886	529	-625	2
886	529	-409	2
886	529	-337	2
887	-418	935	1
887	-418	-145	1
887	590	-73	1
890	-811	-253	1
890	269	107	1
893	-580	935	1
893	-580	-145	1
893	428	-73	1
894	-807	291	1
894	489	723	1
894	777	-933	1
897	-864	687	1
897	-864	-393	1
897	-648	255	1
897	-648	-825	1
897	-648	-249	1
897	-360	615	1
897	-360	-465	1
897	144	687	1
897	432	111	1
897	432	615	1
897	432	-969	1
897	432	-465	1
897	720	975	1
897	720	-105	1
897	936	-33	1
898	-827	215	2
898	-827	575	2
898	-827	-793	2
898	-827	-433	2
898	-539	143	2
898	-539	359	2
898	-539	-937	2
898	-539	-361	2
898	-323	431	2
898	-323	647	2
898	-323	719	2
898	-323	-793	2
898	-323	-361	2
898	-323	-289	2
898	-323	-73	2
898	-35	71	2
898	-35	575	2
898	-35	863	2
898	-35	-505	2
898	253	575	2
898	253	935	2
898	253	-433	2
898	253	-73	2
898	757	71	2
898	757	287	2
898	757	791	2
898	757	-721	2
898	757	-433	2
898	757	-1	2
900	-465	-213	1
900	-177	147	1
900	-177	-789	1
900	-177	-213	1
900	327	3	1
900	327	-357	1
900	615	147	1
902	-55	107	1
902	-55	-973	1
903	-810	255	1
903	-810	-825	1
903	-810	-249	1
903	-522	615	1
903	-522	-465	1
903	-234	-897	1
903	-234	-537	1
903	270	111	1
903	270	615	1
903	270	-969	1
903	270	-465	1
903	558	975	1
903	558	-105	1
905	104	-73	1
908	-505	35	1
908	-505	-325	1
908	-217	107	1
908	-217	827	1
908	-217	-973	1
908	575	35	1
908	575	395	1
912	-789	-213	1
912	-501	147	1
912	-501	651	1
912	-501	-213	1
912	291	147	1
912	291	-933	1
915	-846	-465	1
915	-558	39	1
915	-558	543	1
915	-558	-897	1
915	-558	-537	1
915	-342	111	1
915	-342	-969	1
915	234	-105	1
915	450	-33	1
915	738	471	1
915	738	-609	1
918	-663	147	1
918	-663	651	1
918	-159	-717	1
918	633	75	1
918	633	-285	1
918	921	-357	1
920	-541	-973	1
921	-720	39	1
921	-720	543	1
921	-720	-537	1
921	-504	111	1
921	-504	-969	1
921	-504	-393	1
921	-216	471	1
921	-216	615	1
921	-216	975	1
921	-216	-969	1
921	288	-393	1
921	576	471	1
921	576	-969	1
921	576	-609	1
921	576	-33	1
921	864	831	1
921	864	975	1
921	864	-609	1
922	-659	455	2
922	-659	527	2
922	-659	815	2
922	-659	-913	2
922	-659	-553	2
922	-443	23	2
922	-443	95	2
922	-443	-985	2
922	-155	95	2
922	-155	455	2
922	-155	-913	2
922	349	311	2
922	349	527	2
922	349	599	2
922	349	-481	2
922	349	-193	2
922	349	-49	2
922	637	383	2
922	637	455	2
922	637	-625	2
922	925	455	2
922	925	815	2
922	925	-553	2
923	410	935	1
923	410	-145	1
929	248	935	1
929	248	-145	1
929	536	-793	1
930	-987	651	1
930	-987	-789	1
930	-483	-717	1
930	-483	-357	1
930	-195	-933	1
930	309	75	1
930	597	3	1
930	597	-357	1
933	-828	111	1
933	-828	687	1
933	-828	-969	1
933	-828	-393	1
933	-540	471	1
933	-540	975	1
933	-252	-465	1
933	252	471	1
933	252	-609	1
933	252	-33	1
933	540	831	1
933	756	39	1
933	756	399	1
933	756	903	1
934	-719	287	2
934	-719	575	2
934	-719	-505	2
934	-719	-73	2
934	-503	575	2
934	-503	647	2
934	-503	-433	2
934	-503	-145	2
934	73	503	2
934	73	863	2
934	73	-505	2
934	73	-289	2
934	289	-937	2
934	289	-721	2
934	289	-217	2
934	289	-1	2
934	577	215	2
934	577	935	2
934	577	-73	2
936	-645	723	1
936	-357	147	1
936	-357	-573	1
936	939	651	1
936	939	-429	1
938	-235	35	1
939	-702	471	1
939	-414	-465	1
939	-198	-393	1
939	378	831	1
939	594	399	1
939	594	903	1
939	882	-33	1
941	-76	935	1
941	-76	-145	1
944	-397	755	1
947	-238	935	1
947	50	287	1
947	50	-793	1
947	842	-865	1
948	-969	723	1
948	-969	-357	1
948	-177	435	1
948	-177	-285	1
948	111	3	1
948	615	-429	1
948	903	75	1
948	903	795	1
951	-522	-33	1
951	-234	471	1
951	-234	-969	1
951	54	831	1
951	54	975	1
951	54	-609	1
951	54	-105	1
951	270	903	1
951	270	-537	1
951	558	327	1
951	846	831	1
951	846	-753	1
951	846	-609	1
954	-51	3	1
954	453	651	1
956	-721	35	1
956	-721	755	1
957	-900	975	1
957	-900	-465	1
957	-900	-105	1
957	-684	-393	1
957	-684	-33	1
957	-396	-969	1
957	-396	-33	1
957	-108	471	1
957	-108	975	1
957	-108	-609	1
957	-108	-105	1
957	396	327	1
957	396	-33	1
957	684	327	1
957	684	-609	1
957	900	975	1
958	-839	23	2
958	-839	383	2
958	-839	959	2
958	-839	-121	2
958	-623	959	2
958	-623	-913	2
958	-623	-553	2
958	-623	-49	2
958	-335	23	2
958	-335	455	2
958	-335	-985	2
958	-335	-769	2
958	-335	-265	2
958	-47	167	2
958	-47	815	2
958	-47	887	2
958	-47	-625	2
958	-47	-193	2
958	457	311	2
958	457	-553	2
958	457	-193	2
958	745	95	2
958	745	383	2
958	745	815	2
958	745	-769	2
958	745	-697	2
958	745	-625	2
958	745	-409	2
958	961	959	2
958	961	-841	2
958	961	-697	2
958	961	-337	2
958	961	-121	2
959	-562	935	1
959	-274	287	1
959	806	647	1
962	-883	35	1
962	-883	395	1
965	-436	-793	1
965	644	-433	1
966	-375	3	1
966	921	507	1
966	921	-573	1
969	-432	471	1
969	-432	975	1
969	-432	-609	1
969	-432	-105	1
969	-216	39	1
969	-216	543	1
969	-216	-537	1
969	72	327	1
969	576	975	1
969	864	399	1
969	864	903	1
969	864	-681	1
969	864	-177	1
970	-683	503	2
970	-683	-577	2
970	-683	-1	2
970	-395	-505	2
970	-395	-145	2
970	-107	431	2
970	-107	647	2
970	-107	-721	2
970	-107	-649	2
970	-107	-361	2
970	-107	-73	2
970	109	215	2
970	109	935	2
970	109	-793	2
970	109	-505	2
970	109	-73	2
970	397	359	2
970	397	863	2
970	397	-721	2
970	397	-217	2
970	685	215	2
970	685	-145	2
972	-825	75	1
972	-825	-285	1
972	255	75	1
972	255	435	1
972	759	291	1
972	759	507	1
972	759	-69	1
974	881	827	1
974	881	-253	1
975	-882	-969	1
975	-882	-609	1
975	-378	39	1
975	-378	543	1
975	-378	-537	1
975	198	-609	1
975	198	-249	1
975	702	399	1
975	702	903	1
975	702	-681	1
975	702	-177	1
977	32	-865	1
977	320	-793	1
980	719	107	1
980	719	827	1
980	719	-253	1
983	-130	215	1
983	-130	-865	1
983	158	-793	1
983	950	575	1
983	950	-505	1
984	-861	-357	1
984	-357	651	1
984	-69	75	1
984	-69	435	1
987	-918	831	1
987	-918	975	1
987	-918	-609	1
987	-414	-33	1
987	-126	327	1
987	-126	831	1
987	-126	-753	1
987	-126	-609	1
987	-126	-249	1
987	666	327	1
987	666	-753	1
987	882	255	1
987	882	831	1
990	-231	435	1
990	273	-429	1
992	395	107	1
992	395	-253	1
993	-864	399	1
993	-864	543	1
993	-864	903	1
993	-288	327	1
993	-288	831	1
993	-288	-753	1
993	-288	-249	1
993	-72	-105	1
993	216	759	1
993	216	903	1
993	216	-681	1
993	720	-249	1
993	720	-105	1
994	-803	887	2
994	-803	-985	2
994	-803	-553	2
994	-227	311	2
994	-227	743	2
994	-227	815	2
994	-227	-769	2
994	-227	-625	2
994	-227	-265	2
994	-11	383	2
994	-11	-697	2
994	277	-913	2
994	277	-625	2
994	277	-193	2
994	781	95	2
994	781	815	2
994	781	887	2
994	781	-193	2
995	-166	-793	1
995	-166	-433	1
998	233	827	1
998	233	-613	1
