p	u	t	w	a	b	c	d	flags	r0	r1	r2	r3
37	35	18	29	11	11	32	5	qgcd+rootrep+rad0	9	33	33	0
37	35	19	17	0	26	11	10	qgcd+root0+rootrep+rad0	0	0	0	0
37	35	19	17	0	26	11	27	qgcd+root0+rootrep+rad0	0	0	0	0
37	35	19	17	0	11	26	10	qgcd+root0+rootrep+rad0	0	0	0	0
37	35	19	17	0	11	26	27	qgcd+root0+rootrep+rad0	0	0	0	0
37	35	34	26	33	4	10	27	rootrep+rad0	9	0	0	0
37	35	34	26	33	4	27	10	rootrep+rad0	9	0	0	0
37	35	34	26	4	33	10	27	rootrep+rad0	9	0	0	0
37	35	34	26	4	33	27	10	rootrep+rad0	9	0	0	0
37	36	0	0	0	0	6	31	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	36	0	0	0	0	31	6	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	36	0	9	0	26	26	25	t0+qgcd+root0+rootrep+rad0	0	0	28	28
37	36	0	9	0	26	11	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	36	0	9	0	26	11	25	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	36	0	9	0	11	26	12	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	36	0	9	0	11	26	25	t0+qgcd+root0+rootrep+rad0	0	0	0	0
37	36	0	9	0	11	11	12	t0+qgcd+root0+rootrep+rad0	0	0	28	28
37	36	0	24	0	34	23	27	t0+qgcd+root0+rad0	0	0	28	11
37	36	0	24	0	3	14	10	t0+qgcd+root0+rad0	0	0	28	11
37	36	8	25	0	35	14	27	root0+rad0	0	0	16	10
37	36	8	25	0	2	23	10	root0+rad0	0	0	16	10
37	36	10	22	0	1	30	5	root0+rad0	0	0	1	33
37	36	10	22	0	36	7	32	root0+rad0	0	0	1	33
37	36	11	2	0	13	27	31	root0+rad0	0	0	34	10
37	36	11	2	0	24	10	6	root0+rad0	0	0	34	10
37	36	16	21	26	26	12	25	rootrep+rad0	3	21	21	0
37	36	16	21	26	26	25	12	rootrep+rad0	3	21	21	0
37	36	16	21	26	11	12	12	rootrep+rad0	3	0	0	1
37	36	16	21	26	11	12	25	rootrep+rad0	34	0	0	0
37	36	16	21	26	11	25	12	rootrep+rad0	34	0	0	0
37	36	16	21	26	11	25	25	rootrep+rad0	3	0	0	1
37	36	16	21	11	26	12	12	rootrep+rad0	3	0	0	1
37	36	16	21	11	26	12	25	rootrep+rad0	34	0	0	0
37	36	16	21	11	26	25	12	rootrep+rad0	34	0	0	0
37	36	16	21	11	26	25	25	rootrep+rad0	3	0	0	1
37	36	16	21	11	11	12	25	rootrep+rad0	3	21	21	0
37	36	16	21	11	11	25	12	rootrep+rad0	3	21	21	0
