torsion_coset	m_residue	m_modulus	n_residue	n_modulus
2	564	624	205	4368
2	564	624	3325	4368
2	564	624	3949	4368
2	180	624	4237	4368
2	180	624	2989	4368
2	180	624	3613	4368
2	132	624	3901	4368
2	132	624	2653	4368
2	132	624	3277	4368
2	216	624	4321	4368
2	216	624	3073	4368
2	216	624	3697	4368
2	312	624	625	4368
2	312	624	3745	4368
2	312	624	1	4368
2	72	624	3313	4368
2	72	624	2065	4368
2	72	624	2689	4368
2	600	624	2641	4368
2	600	624	1393	4368
2	600	624	2017	4368
2	360	624	3313	4368
2	360	624	2065	4368
2	360	624	2689	4368
2	216	624	2305	4368
2	216	624	1057	4368
2	216	624	1681	4368
2	72	624	1297	4368
2	72	624	49	4368
2	72	624	673	4368
2	360	624	961	4368
2	360	624	4081	4368
2	360	624	337	4368
2	264	624	289	4368
2	264	624	3409	4368
2	264	624	4033	4368
2	168	624	3985	4368
2	168	624	2737	4368
2	168	624	3361	4368
2	168	624	1969	4368
2	168	624	721	4368
2	168	624	1345	4368
2	264	624	2641	4368
2	264	624	1393	4368
2	264	624	2017	4368
2	120	624	1633	4368
2	120	624	385	4368
2	120	624	1009	4368
2	456	624	1633	4368
2	456	624	385	4368
2	456	624	1009	4368
2	120	624	3649	4368
2	120	624	2401	4368
2	120	624	3025	4368
2	552	624	2305	4368
2	552	624	1057	4368
2	552	624	1681	4368
2	456	624	3985	4368
2	456	624	2737	4368
2	456	624	3361	4368
2	504	624	1969	4368
2	504	624	721	4368
2	504	624	1345	4368
2	24	624	2977	4368
2	24	624	1729	4368
2	24	624	2353	4368
2	312	624	2977	4368
2	312	624	1729	4368
2	312	624	2353	4368
2	504	624	4321	4368
2	504	624	3073	4368
2	504	624	3697	4368
2	408	624	3649	4368
2	408	624	2401	4368
2	408	624	3025	4368
2	552	624	289	4368
2	552	624	3409	4368
2	552	624	4033	4368
2	408	624	1297	4368
2	408	624	49	4368
2	408	624	673	4368
2	24	624	961	4368
2	24	624	4081	4368
2	24	624	337	4368
2	600	624	625	4368
2	600	624	3745	4368
2	600	624	1	4368
3	180	624	442	4368
3	596	624	1898	4368
3	180	624	1066	4368
3	180	624	4186	4368
3	372	624	4138	4368
3	164	624	1226	4368
3	372	624	394	4368
3	372	624	3514	4368
3	36	624	3802	4368
3	452	624	890	4368
3	36	624	58	4368
3	36	624	3178	4368
3	564	624	3130	4368
3	356	624	218	4368
3	564	624	3754	4368
3	564	624	2506	4368
3	612	624	3466	4368
3	404	624	554	4368
3	612	624	4090	4368
3	612	624	2842	4368
3	372	624	1786	4368
3	164	624	3242	4368
3	372	624	2410	4368
3	372	624	1162	4368
3	228	624	778	4368
3	20	624	2234	4368
3	228	624	1402	4368
3	228	624	154	4368
3	564	624	1114	4368
3	356	624	2570	4368
3	564	624	1738	4368
3	564	624	490	4368
3	228	624	3130	4368
3	20	624	218	4368
3	228	624	3754	4368
3	228	624	2506	4368
3	324	624	1450	4368
3	116	624	2906	4368
3	324	624	2074	4368
3	324	624	826	4368
3	420	624	2122	4368
3	212	624	3578	4368
3	420	624	2746	4368
3	420	624	1498	4368
3	468	624	2458	4368
3	260	624	3914	4368
3	468	624	3082	4368
3	468	624	1834	4368
3	132	624	2458	4368
3	548	624	3914	4368
3	132	624	3082	4368
3	132	624	1834	4368
3	180	624	2794	4368
3	596	624	4250	4368
3	180	624	3418	4368
3	180	624	2170	4368
3	276	624	1114	4368
3	68	624	2570	4368
3	276	624	1738	4368
3	276	624	490	4368
3	516	624	778	4368
3	308	624	2234	4368
3	516	624	1402	4368
3	516	624	154	4368
3	420	624	106	4368
3	212	624	1562	4368
3	420	624	730	4368
3	420	624	3850	4368
3	516	624	2794	4368
3	308	624	4250	4368
3	516	624	3418	4368
3	516	624	2170	4368
3	36	624	1786	4368
3	452	624	3242	4368
3	36	624	2410	4368
3	36	624	1162	4368
3	468	624	442	4368
3	260	624	1898	4368
3	468	624	1066	4368
3	468	624	4186	4368
3	84	624	2122	4368
3	500	624	3578	4368
